Geldanamycin,Tanespimycin
,1.8422564174458
0.2765151244829,71.2730032329207
434.404026402537,1318.44631841578
76.1749927953914,17.0376553144768
721.035357685454,31.0330752573157
405.925470783821,127.593672822504
135.722460148597,479.521905584992
602.350950370027,26.6429512936379
,1685.57605731814
2.3976030824891,3428.58346644541
1319.26029687846,3.2247610017996
,9264.406261284861
394.634778102042,3.5839973676812
,
95.0159195377107,
,0.1634035073827
50.1654234771401,853.745786579963
1246.53309659398,406.060432587877
,4449.26357077493
,247.637417522146
2834.9890819325,818.274763787876
,
1611.30607499827,199.451655085361
480.081610625611,3652.22360588048
410.236842615005,472.316595070985
3727.3861169407505,3251.23185091356
80.4983749402733,1424.01364155315
,978.019710108161
6544.78597303458,2.9251933444302
890.295538648038,1055.25275978986
7.7029877141499,104.696442391644
21.0438257411311,101.511941883808
1.650003917854,90.3965765714221
967.64382961767,
,
89.7791350793597,
158.312744448648,1016.64567159158
,126.462563491388
,430.713688283773
273.178866817666,
,29.9982882659511
,563.912766266711
698.362400148102,286.73882057273
475.439882305191,319.683544840877
217.41442395371,328.009114171
2501.63928200283,7330.638574080979
13.8358449160899,2527.8771484474
,
540.881176273169,7532.89099372672
,1524.39722586063
592.535764284101,
5031.9305612566,1420.68248123387
,3.9791671082699
6952.82539430688,0.0473791196998
34.9435486407919,211.945709445523
,16.6738901354606
,705.354823236448
,
2.5717799388407,477.381590351869
499.985861056494,2733.25827165138
55.5072561078593,5.9866392254153
8353.27469574074,1622.77121234944
5.702373369845,3212.23869260223
25.6457524904529,151.258088381354
0.7504752448908,28.4077719365065
4.925345305268,7532.89099372672
,69.504680678736
784.74276426253,1189.07619992992
401.965822983826,934.973917207034
,328.041157432003
0.8581170644035,119.528815594654
754.566370206794,2050.49039263957
3812.2412816923697,302.571036407375
615.881918899933,110.000257638227
45.6156135272086,
,
1293.68024945035,
4375.923865847471,2796.35311318417
345.693614510463,54.1590015699422
700.709519966759,
4591.10979660768,1402.06154301629
2107.85009383207,311.146322275495
,355.495283458379
108.703940255871,3.24345880923
,572.924457756851
110.575380676244,1.4951214140143
0.0868459730697,48.2109970651569
2009.28695440549,33.8769253950945
2549.82672509199,2.1596222509003
0.1134993712781,443.373711613971
272.733006936361,21.6969887171226
,24.3322357088842
,4.925345305268
0.3411076589842,156.904877698387
624.083678050372,434.204052838509
,
575.340843292951,658.691004558861
4599.75985529222,424.818358167764
1.9216022320065,116.757708754268
1030.49598337347,4.5913376160448
,110.123931158196
1029.80014543,370.724345579121
,
,35.5112779145835
,
53.9853556799957,313.987678136156
