Cyclosporin_A
644.080037243957
61.0001491223819
0.1134993712781
""
""
4.925345305268
436.468574641269
""
""
""
1.4684317970182
3901.4045191120094
802.511125928426
299.388384422381
0.4218540727241
2577.66910398041
16.0143745795161
""
160.002426536829
3.9569735828261
""
5157.18259995479
272.587090016101
""
1.4215656528211
""
2917.83054865631
234.647831920095
""
1.07170605327
1401.00702728257
""
""
""
1365.38139805049
1037.38395366606
1622.63226852841
932.717668776013
5791.35459364563
1407.77288359276
234.647831920095
2.610286607126
23.9511646893319
415.670413609669
""
624.76406375128
0.4699668983813
""
""
839.233765690089
131.713310101388
""
4848.124195097151
""
104.441648291912
4.4164291416498
""
8293.6429579752
""
""
110.135294475247
3.9294145088168
1305.82145321516
644.467215340148
106.695738291683
""
""
""
0.7876258183834
0.9374688796113
189.559541445347
3658.01504803476
975.765686373078
""
""
9.7501550803435
34.9022798348119
""
""
0.0828793321592
525.569817309006
""
9059.9209567454
1583.80309062628
""
""
5702.50621848958
346.021081554106
""
4.925345305268
""
29.1588035815475
""
""
8.3683004417167
0.0183661232859
""
""
""
3303.42219551171
""
483.978722152005
""
""
""
""
528.168048857522
1.3500423128831
0.0217141251172
""
""
635.07221982548
487.069131177302
""
194.826530069055
0.1700331618734
1999.15166028579
""
""
""
""
""
765.744066789523
933.488754748223
""
0.1976730162759
368.669642637802
0.7001344608832
3.4276650862183
""
""
""
11.7943176067579
1304.27934258174
""
317.64928921727
""
8350.19480298084
""
891.732507884613
""
""
340.167182333652
3033.52937789504
3766.4177195495904
667.145970925192
""
90.1436511359247
""
""
2.7329393511262
1042.57206750584
""
851.604004259604
""
""
1.0814326946654
""
""
0.6987707932686
""
""
""
""
893.020214031987
12.5455436407563
798.008416334086
8683.84306122067
""
""
0.1933933000166
0.3469615149186
19.9283141281202
317.51921878216
""
1451.82360222526
2455.61461128874
1.1358588040816
121.109472796197
377.014417417982
0.0346029964625
""
""
61.55964414395
4.925345305268
""
289.998384654163
2.3678502340764
1775.09842359289
0.2777147891462
""
""
2298.23719566604
0.4584254251585
