5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin_D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Doxorubicin,Cyclophosphamide
8.8464177331277,508.22474596184,1268.73596568474,,2888.71196285254,3.9830783772325,,,1272.20641600336,,28.4670331503729,5219.46449106028,4265.310722971591
,,,,,,,,,,,,
2380.89813081826,192.685387819258,517.359912053197,4185.90978493829,97.1776389451251,310.10752685419,1.1790975596564,34.3758300836768,102.402363158448,2.6489241664178,6868.60653587255,795.259036691654,1856.98130171886
672.459645393716,1854.12292217826,283.569365225891,,1224.61344163199,2.2835911136628,4.2326736870836,,,689.182473812184,,234.647831920095,298.636792986762
,505.136125841661,,,,,,,4.2297535109248,276.078219685039,,,
58.9783448188337,0.2776677190302,5440.48593803532,998.202475992849,26.3778209437841,9.0666364414278,,12.9955401148916,0.2586886061958,,367.147411677786,429.821183842922,724.003156438495
0.1578558581686,1327.73821653199,637.363926373963,3707.8989527114704,,2562.33813824616,15.0835432438198,321.376175350883,1208.26778606224,553.222523403357,1568.48454254828,24.4033777358081,2059.99295062374
1613.6422028135,0.4787114744631,460.010977679222,5017.97038085479,2.509260257727,31.9570000883781,,336.486191026907,3.6509607398661,2776.91820271284,31.9839535757954,35.1949558081929,53.081263192491
,,,,,981.432624371141,,259.519078461656,,,7532.89099372672,24.469937992872,
,2.5369574949655,,234.647831920095,,34.614636066534,224.573419330605,234.647831920095,234.647831920095,,,,
2279.31804218034,1.300925321483,2170.35917192177,3.0539078871805,179.284101412136,10.8060137747913,125.916787652638,3.9466833777162,1480.70851483309,34.631242337188,57.1895849115446,70.1668559933437,315.472427522972
,52.3727672483753,43.4316032353149,2.9264102335472,466.294137447128,,15.5347135577529,2457.76990044077,,,0.1134993712781,1114.70378674456,748.5885954884
269.233664920961,558.888028974319,60.7526038558343,,8.2927379731354,5619.16177417302,,10.0816517857618,34.6803478591736,2457.10667330124,7029.00913196701,215.66481770269,849.409774071689
,103.110014312942,,2.0643948771482,32.9993188313878,16.295233213811,,,,,,,
2993.78189018092,21.3921723881603,583.990606869658,8.8332031915704,1221.53121490318,367.176151456101,27.7877495217236,,282.716733645543,3781.24863200674,4510.99997424978,603.573615174702,943.307226392298
1113.6163992051,495.092004010612,,2193.21109349472,80.1676959125332,7.6644637573021,290.539227341089,1542.724529486,296.056987206882,1715.71585072609,5627.143964912009,1899.57500882968,2.0024643841732
129.490724666292,131.407159630853,1.9987257002679,153.671504429608,2.4065061758279,7.5245263914404,30.8798953248755,8461.83437615244,0.7507076193377,1001.21032273103,780.819676683002,71.8543895061804,899.318774647895
417.7877937966,36.2055512587184,7238.599704795311,,,,24.1689362821928,512.734371636018,172.669025237996,,,1.016187301942,
16.5259250762853,2043.29419483515,,157.965990971673,500.590429456779,3.5270807378917,282.09676603328,,,516.583947920019,403.276054428588,4087.5651700165295,
1054.69500754535,83.7083566750961,275.919483310514,85.0413580381269,64.2426389156198,2021.09762379946,3723.98859110562,3.2596881286842,,32.808960528611,7768.490934913671,2393.80648183522,
,4633.01198974746,11.893916401126,1657.37523261085,,1752.01692085532,254.935180406908,4733.29079988929,2754.3910688802,5.2798066332608,708.142538791726,3.4099306698718,158.325284389904
4.925345305268,7170.2470965249,9035.78362984241,,,,6.8860184037482,15.3130231293151,,874.711515471401,7532.89099372672,912.07631072,
283.875932834016,274.509898541854,2.8090401872149,,724.502716569717,754.950688292571,,,,0.1134993712781,,0.0108509477258,
,,380.235984480982,667.79439232893,1.8135636956255,8837.09269360432,29.6801464458183,,731.708552666313,,925.411748336645,,2506.281815032
4270.8069301184,4.9003948283395,,,0.9145678578355,3.5436803126768,119.837303544586,348.688714338351,1637.65397687183,33.9838753748163,3.522402577466,315.907470296105,622.737823284058
0.2374493754863,1.1714379233218,325.550697679851,,0.1579729619027,222.225688130203,35.1007124358261,467.438020635823,1208.58383302212,,607.42369223986,3709.52717160226,1.9136203463203
33.6070738894838,1077.89641370772,2621.63102382591,5919.24127950569,2309.51403162505,3.124334503252,5058.68231591068,35.1692690271192,33.1629077221562,317.58113190498,12.2725361421158,348.6402753532,456.938958796022
2113.17637506122,90.456227432209,1180.73734450064,5073.13483868211,9612.334713028711,9.867677177729,13.6525419042034,0.2549941720307,9.6287808914945,281.572610936057,253.119756963825,332.408866808255,1272.98512216331
,,,,,,,234.647831920095,,,,4.925345305268,
0.6945615448744,,30.3673793311485,,1171.46487716009,30.1531650956623,1730.43795466757,,4240.48081955666,997.729420879739,211.533959853394,223.512339628526,12.5172262858146
1397.49608256396,2081.05738382994,1225.1839248677,78.9731401654597,314.858027249671,6583.97962617061,48.3950842912325,3.3623602358783,4102.8372257402,167.859820465489,3870.16079053402,1128.35043125293,2695.21304572508
507.14466769792,309.511605944322,0.283444548633,4172.440741885031,943.435367471046,92.7981351925137,1887.81465358263,3881.27670066918,185.874599049348,1.5320212489453,,86.8164831094533,55.2937416725088
,,,,,,,,,,,,
376.474761571379,98.9421413669559,,4.2156795704571,344.780237439092,3.2561745988671,29.1408577629056,0.1632171282366,1.5312632333677,909.151285817807,204.176397937512,67.9883310885077,0.0247536213774
534.493329153736,17.3808178139745,769.442745661189,384.748346584679,5.472159113578,9369.781198849729,,55.4801798452921,234.647831920095,40.3405152165777,332.04501903342,1382.22718184645,
,2.4571564106916,239.831132602379,,3.2606137168849,1945.64791926847,387.538482629678,76.8371940908461,1997.68310386363,69.9764391155816,2776.09788461539,7959.58727420203,754.934695531123
,,,,,1.527030491968,0.1134993712781,907.943279735336,35.8305658993907,,4.925345305268,2451.27431436678,712.545224018616
4499.795208017071,1142.05237352585,362.836756353149,,552.363287017714,104.761838593835,304.716878272767,,538.788674925353,4127.8650852734,13.9569518675425,2552.48089193402,2502.86335877515
,1.860465646292,1.0793959207889,994.410329285553,711.56034979647,292.401660427772,250.876482874828,892.707217874914,,4433.03224842755,,9.5692090627859,
3099.70357733405,680.014812702272,2330.38795943812,,821.119750441733,3.3643187096748,,5054.11904992356,3.3893202620006,,131.358862756853,,3.0764198660112
,920.868822094364,9281.26990670687,666.28949694461,,,525.569817309006,327.077756730432,6.4364814266711,,,1.0807245920557,
366.368861167007,,15.2863393077892,458.241542714493,1138.30938876061,27.8871164512611,3286.92050039262,27.5064608967845,1765.81644559907,3.7808126958,,30.3193229389859,57.6362320893058
1323.70557344976,0.0774638303626,528.502692124533,18.5577306510384,,6.6319570940563,2003.7925310996,,240.705768384548,80.6622398195662,982.189514953807,3608.62341759548,450.958174149701
3.3808335031575,2966.10703011445,,5649.68627147032,,661.717489291232,,1198.34992267077,290.677382666703,7987.222397315951,407.597221131056,1803.50353789485,
,603.375547224028,9326.317551932221,5.5594383578396,6.9608989740033,737.932551361862,,80.2971699148931,123.358548474484,,660.719299789858,1266.10693372582,681.339443267301
2351.00191744217,1.7418502439342,10.2264168822598,131.426370243435,0.1382401299782,8.1910397672477,296.806968588774,,,202.644567172841,16.5796534924576,,59.4477237994947
,289.023517723949,,,525.569817309006,3.7647471153648,,217.472916846561,,148.557452122764,,,425.262635973762
,,,,,,,,,,,,
,,250.873087182119,525.569817309006,,288.865339715736,7532.89099372672,17.0491042837607,3.5146790835777,,,44.5934263341139,6.9416726546914
51.6476385806983,,7532.89099372672,,,,,,,495.689696078511,4.925345305268,,673.418716320129
633.434577989086,427.180333618491,73.9615394981084,0.4118679948359,407.989371468629,364.376692263975,9.4531641872736,99.7671010131849,951.228417047149,2167.30614520328,1415.90031688148,347.372822142254,143.082666917226
1045.16991632066,15.0638820326748,153.022788143701,3904.1156621866303,,6.9904738473594,,,0.0382701534531,31.4734020333845,1006.72697158931,,5.2292741718312
3870.59659332242,,711.621870481623,33.6702737035302,299.004866759538,2444.69535057227,,5.7107705962998,33.9039561774479,335.356982675865,6.542261751922,132.329568739983,211.711211251788
3991.7465913550095,3707.9344118229105,138.530475706082,2958.88093899546,1412.76867446696,0.7678607282717,79.4834171544439,556.288231712122,28.4675528987662,14.8553152576389,6209.40055882488,11.0124399893845,4787.139303181631
2.9234452523955,,,40.7622319730819,,,873.594959387641,,0.3979871465168,,,,30.4954092932615
7.9199128493484,970.956136958131,,298.388724398687,1874.92365843833,1567.41558232538,,5394.37997267413,707.596625098096,749.659316967975,0.2716735540171,525.569817309006,
,1705.35421871597,18.2850018367909,17.2822020584284,2.9974039998319,4.7442020581675,711.203632306539,,0.468698242787,4.4982785372629,3.0218698272201,4.0537178774432,
84.0000645314818,2099.66918038908,298.614477874206,0.2969565951237,3.3884472252274,,37.739577433971,0.0551141330963,8.9781478601022,160.616202889339,351.185694268848,20.5550857411031,5904.526730598671
0.7451885423677,,,,,,,,0.1063377096526,29.444151736411,667.60460363993,,234.647831920095
525.569817309006,,,,181.52921439669,,22.1506898475873,,,714.00911392132,,4.925345305268,
16.5881611631961,5955.67882875281,2.7108552264374,,818.174330878158,31.7821520246919,5.5286908825141,,44.3968645485857,4662.43248552101,1.2042350958043,73.6772779304857,89.84140592194
865.645442184889,838.167581566547,,,479.050037649792,4.6007709599653,13.0822260990763,,,,,5.6174769475854,4.655710027537
4064.91725237312,2416.04505027323,680.806858238384,,1.5745585706613,4994.48566527606,5042.96012573035,,2896.91686083836,0.6205785652542,2754.55380360698,1.3119170761609,699.440900284669
182.498900706732,5520.216531903209,39.386830343455,336.202271365844,134.465658116703,8.1974133195631,284.956641436151,156.949285351229,1704.59030571109,243.557269476752,29.6009323753727,30.3290575448312,1657.58589949816
,491.560498580511,6604.37480631586,9.1909441806286,5.0696617408485,7629.88877416388,,280.526984540759,,9.2595707903967,,,7.0883072714269
,4.925345305268,,525.569817309006,,2.8162031329709,,2246.75989151177,,,7532.89099372672,,293.927123475019
0.019185687724,,570.519043333018,119.880800429527,,1760.21205821082,,110.243067384137,89.5490354405138,372.691734441268,512.953750288778,3.8169708719524,3405.83795688351
5427.25019756682,,2229.53486649259,367.644627797845,381.553037033068,499.974086479259,193.088759661024,5.4060216396203,,5112.66932910098,44.2849068464949,682.029538150381,3653.14330942206
,,,431.780613497852,592.23309851666,937.804482899828,,,,,,4591.03372809716,
,,1558.71938104672,389.740005989589,288.274340800997,,1184.12860394986,,1.2347026167202,4.4431163553283,292.30990911293,501.910249204655,322.602503956007
1.029652033356,,6104.33478967936,,525.569817309006,215.583033708569,234.647831920095,3.608297735024,8862.49677103285,3.5708125191523,,,525.569817309006
33.1625845887694,3.7241322384908,,37.1294660359883,9.7756865665524,3.4562593265233,194.312030522099,465.751630916395,833.174488714297,463.145366387418,1312.42341546457,3.4648026252498,1609.70549785659
,,3576.15957234827,,,89.9260551926059,,29.0952095509631,,2075.03948804797,825.975625253821,925.405697575833,887.739465637241
24.283712553332,448.49870412634,69.9549961603523,12.7962321949166,1962.25939241954,120.114329699114,,457.542691866263,3.3544728435483,2839.08133875462,29.340299321893,3.240650487321,3981.1714059988703
,,,,,,,,9281.205923018071,0.1134993712781,5034.4124974038305,,
12.2965806277398,,7.8390308745897,1247.62152512662,,3.1099467749595,59.7073448841625,,,3.9265377628484,2089.54309773738,250.639646921045,27.4902400421451
119.36319481871,1372.4560277341,3.335743526249,4805.90195771164,30.7385465249773,431.616807075989,1230.88439844491,350.682940138114,1506.70530129216,1539.06358768325,784.581968835316,24.5295746499027,40.2948360860076
0.1134993712781,,,,,,,,,,,,
,2383.54450644506,729.955469339871,,,5.7096709942075,,125.490364742357,,,707.160825471744,680.973914832168,
277.143431528837,2871.70621550556,248.27067322774,12.0574294789353,2917.64647897937,43.0986856004557,555.995887354955,,328.350189737377,4530.547317911351,34.3953906531961,47.4510101904675,106.395335895067
886.251911595769,347.735386983575,34.6352981867934,648.21940366082,0.0727475425956,,,,3645.5743319108096,204.785770541857,69.1640558241692,234.647831920095,193.556587748092
2793.29417788513,,5550.45245744862,1517.01441081184,,6.2063827784881,14.4827239220002,,580.13622111754,,174.234163350031,1418.15383938458,6360.83726537714
149.890751578571,66.4148758341595,,1141.60735099582,246.248459900783,675.471936227899,408.161185107474,33.0888580585706,119.905844362272,1.4428555588577,3474.55233664645,8.5546925106417,
,0.8130263514903,509.245083558407,7.2520887443482,,101.522236979062,14.6092712209829,1576.15395061103,1.0741754390405,10.933187031122,2625.35852607983,88.8912560004106,2136.40864351989
100.737337529318,49.0688604836731,137.855199350024,,,,,98.1863449500715,580.327879975889,,267.081467951249,974.618836335407,40.5902086206476
,28.2250045728463,,486.160747153217,53.0719893417275,198.735086572795,44.0665281453751,264.847680206186,185.839027164547,5761.11621090418,5755.77280342042,153.230663856559,1341.50583145254
3678.16089427682,10.4658568997349,66.8486078604525,8.1240072379895,1754.69367279481,6.2706043162497,68.3867588727515,,325.177027360418,1873.04782414437,818.397266911756,21.4893887832607,2230.03204433796
2759.16566317559,6361.663674070191,116.350114356663,2059.45917496752,,1.5575697210729,,9857.687645646,52.2104021597625,449.645860774022,3695.34814522787,10.6788124430779,3.0797327207433
26.1705117237783,,19.3401250890986,310.87840815235,,52.931391607427,421.954886246115,11.1530058904059,,5.1447640329026,6295.9677707274495,26.0313339170677,2655.93214783372
5505.067618481889,975.860580725058,230.063749542093,134.264722080342,,150.457635516693,13.3194626148303,9.5721019981946,5227.511885589671,,102.070621249368,7847.72997847048,1445.973459284
4032.5864161326303,2.8521241571772,88.1025684128982,1.2740157960739,323.671885055157,3.3463841126076,9.903475095304,,8.241732872811,126.351340338569,46.4591863007547,19.5666345524676,3425.41856808708
1461.89770092748,,707.832651779382,546.588462906718,390.256391712921,3.4428500213694,81.5603939751322,97.5288035931031,1303.39649307683,522.936119463715,6.9735174769034,58.8241358481786,2.3840063284059
444.14704926472,3.6063254274471,,,810.782940863872,2825.39218154052,1180.63877540066,9.1419895706435,30.2972101511829,,871.926100014893,1.1944202746306,1780.76571646241
,,,668.448087902605,,287.611293406171,,23.0434579310382,,,,411.999171607007,
2273.4250081097,1101.79627656098,32.0369181664385,50.6363455467916,5.1409655518185,8.4659037719359,3.5786861998242,34.6615788433468,4112.8503249721,322.230751218011,765.523870453612,107.612231803964,129.341380808472
2094.4473891632,728.16286327725,3.051277864306,3078.83207876894,,4130.34423216053,7.740847787835,,366.467735711149,367.236660336544,10.170738556696,86.2051841362463,3250.82605357532
6.1846623883304,2261.37378677159,863.016358241022,123.062454623681,79.7091174076843,133.352226739833,28.4668997958196,219.269455149102,296.967912965314,4302.05832642959,85.810088188598,22.5215794158278,75.0406866076624
,,,,,234.647831920095,,8.3654943193247,,,,,1912.65139029044
2821.19731945763,408.963679877882,359.909830601442,3946.42471032212,,3.915733917275,2.530048642909,62.7677564967149,4383.9754436802095,4885.441047841,1139.20010642914,435.631621358445,41.6859840350899
137.904831127523,0.9960468280373,45.2047039473472,2172.98266728062,923.259247361401,24.3622529234722,298.195558402435,,108.329918479706,349.513708614304,67.2148336304611,36.0626077077011,0.0161168938363
11.4946332085972,1.3068811052825,28.2813958411204,6.3147098946021,312.913973896322,3.4029685501147,3.4646616262288,1183.86085082624,1774.00748222501,4426.8773904788495,29.3222712385209,55.0595672937243,104.061840629245
329.276903213038,,665.325387424733,2353.89658197651,674.490629898926,11.6640018125076,,1080.1297951579,2715.11849427261,0.7557524911083,3.2767306112659,70.2184472811037,3.2752363090014
,,,,0.1134993712781,,,,,,,,
13.5897085232368,59.5613924659612,5.0290820161237,9.7482386777463,2964.00520165181,,2.6507950771924,660.249238977987,279.150709176759,3.2157500017829,3.7957978141917,4.5043780880367,
1369.85527518428,0.3730263580982,,1.6194382294393,5.1675545697694,8.8530797968751,3.7928218715753,15.5670432178181,899.785011849349,504.460618402158,34.604711690942,302.645183593154,316.743580919792
2855.67402148222,,,326.798689055132,447.552342729652,5.1232999159606,0.962607949507,1044.2158050296,549.586046471257,,301.097295662352,90.183602505103,3.2072922179035
38.7217532214211,1584.37630812772,29.0409237841913,16.4376959272546,18.9241396772597,9.4564892131541,1793.03546555083,590.311798112816,4.8862595905317,350.944185671479,,42.0528465148978,8.352516278644
906.539961826641,1474.6964548648,114.892161919609,795.890056811628,3.5288686105507,3.1129098760886,333.432361059112,1956.26295506363,824.586124418372,565.989226044858,515.805350668584,1161.85299330958,1387.5194584382
7689.76244988359,,281.007690773686,850.349892317504,279.453871263092,84.8983975579266,2818.78103904285,122.436755237166,3010.77115966567,24.1820521479032,55.3114275812055,32.9228877503998,
1965.01576544603,327.333572765112,237.247249956888,14.760427724551,,24.8332684806644,9.5792620921725,6875.42816816156,,107.41624841297,1623.725222173,786.734355772433,26.1472274893469
,0.1134993712781,,2.925950789007,2626.125393432,67.4981781006927,13.5189032822657,8.6903810007396,125.799852203052,3.4317026096751,1032.43180099723,282.26270172117,157.53192429398
3517.17608444387,,445.044714943352,75.5300488106216,359.813223785043,9.6617579362176,8.3730512662216,283.013863761259,3392.28655076532,265.173003963139,28.5826762179578,449.35402956696,732.270331646767
49.3645089177612,8847.19366204727,5118.26375009899,,589.243651891573,21.1524850683257,58.1677947768996,121.58412909352,6528.09664770288,391.914236169812,2087.5682278397,46.6388701951076,8.3112566155994
3412.70412685864,,624.191457007441,66.7511413984096,744.93637297534,11.1479687994601,2.0562656158933,0.093034711083,38.9937393065173,4302.82528072356,63.8838038289878,71.7736673329953,357.101895078545
1110.70227363951,1752.31571283143,401.276514823989,2.284328753751,769.68930120994,9.0071912685324,142.744788899901,509.822672452437,0.855947882182,30.0092761967656,2845.05474643658,1275.78315879911,
475.632901095876,5806.71987485676,2946.80845075121,7.9404972034502,0.3501283699573,4.1246327912859,34.8386195444114,109.064688257773,692.171919732229,0.1425070001263,,1408.86098079737,
8.9846699313859,,7.6540478313699,1128.47299048434,0.2876304681914,7.5467858033344,8.9176542037665,409.411256913926,3002.74019935123,13.9823773313629,1973.12641249683,,1211.41522253346
7.3075941702619,,2.5748754013632,301.15853041025,6635.293520736351,494.279068019011,34.7247747968446,,103.318494209546,0.2386647325022,1066.2350013222,616.682386522725,0.1589025000315
689.497423768961,,353.027957488216,537.131502143387,5.5073728110532,20.4001620031634,20.3462700682262,3.7080364522227,1524.59439757685,35.2027705641202,73.663883161133,3.3342847422239,9.2596471278756
12.8135217233997,24.8588515752846,108.873975192135,5711.238101087471,95.6099895266243,7016.50583506995,,109.206427419237,3041.42646191007,3.9769604412726,412.64325189536,359.915616059863,512.940795636617
4062.31287150326,645.38497467626,72.6175638240188,34.3174606010336,2622.05150893713,267.962451219884,329.690272876619,109.413121347968,706.780061582005,,30.4113901176615,2907.6308642575,3063.98507232808
,440.199650769501,,672.404807918847,,2582.26069314558,,1.5084150749689,2.0142696728206,,4763.88502369927,204.914685433982,234.647831920095
14.1756014532576,620.708519803185,123.095290607667,885.743378802889,32.2595683375337,331.627315460997,1579.269312315,2805.95719173501,21.8130685996338,2064.55886340396,9.6026639553132,34.1965348540096,48.8578332008315
126.975947478897,91.9998328811051,1015.27603039853,150.621571552976,18.1324749107883,270.929323451794,266.519024569604,9.175846927114,14.3670896381688,12.3208998352821,37.2463274725564,0.5460018331099,0.0190996121874
3.2571862603148,4.2596416181219,5.8007074863456,1581.6506578813,2.9447748573503,,495.221273213489,732.177449794034,2.5413696217745,,494.598763543134,0.0329372024556,8945.85870178203
356.825320174133,8.7619810439936,370.70401077293,355.56450137082,0.0394066794596,9.4925323472526,335.651880941696,36.1031800780549,90.3779724203707,1046.95972932184,300.7794318797,25.5200766694537,1.3622717178303
684.32941710473,6.5272749527233,42.0623863483038,,50.0527505812529,666.882262106994,4976.15166744397,,233.917893362652,995.581138948884,18.8451067121391,1309.5542550177,
0.1134993712781,,,,,485.92858421369,,751.829687202914,,,,,33.7682885014776
,3194.06620677588,10.7529633746927,127.366753675233,3691.2355601060094,689.918078438022,2771.91105564862,797.494053606324,4441.03628850628,,4209.7690248902,876.056334438291,30.8319196151483
37.5454048697316,,331.775466338204,720.979091819378,0.2828265685702,79.3411340542696,1089.97396009714,40.3018187135073,92.6237395343462,1944.86072271355,,31.3415378001955,1564.25850973306
5762.63704318152,122.496117835527,0.2690220586651,5.9639703339531,477.237759455046,7.5866294287091,12.8593152970957,161.518167533939,2631.27966179843,,46.323088213053,1077.40463950885,372.755069368289
710.42332081326,1843.55780906301,82.9286878862544,601.125779475855,742.761495047018,315.932435486705,0.1469901673699,20.0448401684557,2447.48421704298,7161.00682340992,,567.345130106126,6536.80419976694
2.1052554905552,278.641697104263,2.5404445440155,560.092575116326,1078.96003422388,605.905754060886,5708.57809593196,,333.480128164205,2600.53042704986,39.0762586582713,408.468621138329,1501.38588771143
4.2682979926457,371.770285591543,,,,,,665.52153992907,,488.821824280277,542.774917986331,,234.647831920095
2353.31657918453,0.4346860070182,629.864293595926,,,1.2849603830654,32.4633183259164,,246.969929329738,,200.991231957661,132.794642629917,2186.67059895464
926.580859648016,0.0182108446117,,1140.13009015799,,63.0168023337415,3.428510785367,0.743574464813,305.157924124871,346.123340572926,155.071927521049,36.9483423806004,55.7299683313096
,,15.9093995858106,2421.26422375358,2.9603830668403,642.590474037443,434.584975647105,383.297421703105,4493.95434712816,3363.79807175173,8.4401272018152,94.1560180121006,829.614518349853
2651.50618640258,5365.92601554547,33.1180551546144,5019.71049709718,3.6723809590522,1202.41784039708,24.8186736742529,86.4919183103493,169.611540659608,7.2524845138935,299.892096199023,1.6659030564681,2152.46387226151
38.2738981865299,6965.69480681136,,,,10.5188132709782,61.1414507487215,118.355025192442,45.360827296523,,,,3.579254589816
,,,,8.0000020262143,51.1252992287369,1728.10122973632,,,6.2559984018356,,34.0249821086955,391.812887238952
,,,7.8253377981659,272.157283925361,332.496730707094,42.7438602470364,2505.61776813673,120.372176231859,4.5804086125457,1239.21559086165,8.9181173979591,6.7307683856416
1.2827804821886,1498.69865605425,131.236499139173,,650.900634037387,1041.98330740214,,94.6976788850952,4.8372422905623,,0.6340197517862,20.1875349019964,499.545543486351
20.5972484847537,3362.63834674073,54.0096771646016,0.3402076061525,0.038278564396,948.804483667764,3.9670533696732,497.562425418464,296.346201098935,0.7523537008993,105.840317788152,96.9425049165324,6117.28239238277
,,,,,,276.737783610154,,3.1063914426904,,21.3894968515255,,
744.059105559122,0.212521782363,6445.021758671671,0.0234808626127,501.738132263516,0.0217768363449,2.637700630282,298.927994516325,1271.55266898658,337.296896789339,537.604271079218,542.757886038786,39.8081785643955
13.875632043488,364.109848010368,,91.3438077260574,,3.1222514110953,,3.9345072556001,196.430296188599,,2262.99571950923,4.2530526651514,70.4565983113867
1006.11022961937,,,1221.1567650874,3.4593908756788,8.4591816827656,24.8538503918724,2060.12345244628,65.6925380024303,2.9870032861503,63.8362929819714,6.2705489490355,32.4666016133476
671.24529400909,,234.647831920095,3.3845146757464,7532.89099372672,0.1134993712781,,4.925345305268,,,1149.15556885617,,
1636.17451065937,1987.40090390777,303.878026523427,1.1056931198564,,6.959627323981,36.6812709290325,0.0169551602731,16.2563194112989,,130.827870529917,,
880.036609773531,7546.21196318519,516.33804014589,517.016823570498,,3.0378763789711,1448.55984220449,180.749665853437,2763.39813923552,37.5028716075501,3.1073322536992,226.229840784261,5059.0561211266
2044.03867795796,570.744630432002,,459.858712140273,13.1541513436681,11.0814307433902,69.849888601525,1624.37643078538,7.9377839517936,2149.75355121149,236.007478872037,4047.28394839782,2350.28814652831
548.81438065256,1.0956212993155,34.1199926932781,37.0053096751915,28.2163073149607,7.8798375566095,1184.21345069394,235.153623548569,1346.37188118533,,2.891400915557,11.4277388271481,80.0720122108445
234.303980457627,2817.28493747552,,,9.5707303686919,307.206894920624,1717.58169690292,53.8275906853522,1.2360563801639,1186.69569581052,69.2541017540822,144.151551866606,22.3761950158807
,652.430975072564,700.385911471197,81.5326887002888,648.374857233578,8185.481453933129,352.979237317203,9.0144602030214,77.0393981794652,,88.2959863407111,173.781347674815,
,699.136745561104,280.476780359377,,34.1718533855333,1852.32490541041,1820.32211448988,175.743702203807,40.8372464389473,7.0173100616209,356.717483478132,1260.86395458956,0.070036626282
30.9265147651625,,234.647831920095,525.569817309006,,,2865.93512495298,,9119.99932104476,20.6301034935055,639.570054814975,,
862.049130723084,7.8271586414678,29.7625588268911,519.080538515425,11.3963562421403,,96.4528366816194,95.9823913049022,,,,,17.0733550461236
1070.54024631429,1.0049183468409,85.541396302518,0.117396816769,7512.61358019084,3.1814073287741,42.959065378173,553.577816319374,2199.76388086556,2.8776270011131,2083.45762153123,4061.09210578316,215.824600255229
358.754567648789,56.8890123266749,48.628429291439,3.1045854145244,7.6125435586166,65.5319643718154,815.011771936463,0.34494706317,27.0562770242699,1074.91339596637,0.4193199691684,9176.661216289689,122.979662320637
4316.347143771791,,2811.53032987631,923.746019558767,,3.50057675493,,4396.35486597377,1.4204269148845,543.314261793038,99.588051756854,1954.67214627269,
