Tranylcypromine
""
2.5576457987596
668.120390752683
""
2086.26621694539
""
1.8440986672818
107.524875881698
272.515012717525
941.040916189356
32.808156187857
222.380184479357
34.6377159564483
""
25.937927100921
203.220882118669
1404.32011554246
4.925345305268
60.4909625998122
12.9536023169276
""
282.903871847139
5378.4622044784
454.428376752417
12.8402619402712
353.755500729163
411.372755524514
1.7371081702311
781.602433468628
653.356489261636
9073.09396321549
1285.82593830144
0.2638685993831
300.067683610959
1072.14025657555
16.6029385778944
3.9588041033606
404.074546975356
40.2220526747847
10.5155787733065
""
""
36.4122886470486
11.8945525590432
384.491194704022
14.7633600795052
98.5747598306581
""
3.5132663013565
""
4925.077244584791
""
90.4282532651028
""
316.863820085904
9361.20392911891
361.521160503811
4.2986312150804
2512.58420070023
516.209709270095
4566.79106448598
3.23124914757
""
56.6932651557954
41.5662764629392
""
""
7318.04901905233
498.29826027046
3212.63668117103
813.563823741224
30.5771714734936
""
87.1854721472605
4.7702084969328
""
1534.92551337135
""
""
970.416110736983
""
1413.30260536692
""
2897.91196912465
29.966070829339
60.6795520649185
447.015611979851
1103.49232620559
""
""
16.8444871741049
1414.9369686002
257.910297240965
""
""
1543.9710283252
8418.338269646529
""
290.13778299121
369.832390630819
778.321850680342
7286.69056811951
1803.42401430757
""
98.7017939298661
4.3487870544912
3.4890783592279
2641.83311605129
556.339564349636
7.8901521827942
6532.92860003895
987.354598116419
9132.11914868076
""
3880.7498673185105
1357.06467452358
""
288.099887955011
0.3165864558004
742.352804483306
1340.77079040811
""
0.5303351253681
126.629960156064
3.9220377968766
128.66026508902
12.1645384169319
3423.83087258789
218.937995685144
48.4347428267835
36.602745011517
3102.75665741365
301.059265611115
2.7132633849986
1.1929371120681
961.043450182392
0.2253367379262
4.3122534680081
2746.61178494978
55.2303243796522
0.1134993712781
180.98864447196
274.283582365467
85.3538470767121
113.463093706074
1417.55933109121
4.1887255789462
1.7839660199155
497.88905344876
57.444023003541
225.441056276845
""
""
2133.06678914128
82.342387255076
1293.10289785542
6753.42804077576
0.7676594067279
""
293.085560623259
92.8594954140688
66.3535867859745
385.42891081237
""
4704.41493403702
237.015961864769
""
479.656126494743
5164.93005735335
379.202856887583
62.5034661591626
3.5522053728096
84.9732506964175
0.0165096215735
144.039409586664
709.523038188993
3.0908033413469
1348.13223079814
195.729711281422
3.803154180653
351.732139643145
""
3.1172982043658
163.882598865334
""
""
""
33.2340929531566
224.424568724565
3521.72909591475
3.9526840881101
1266.05018906963
342.778583764788
858.594896051503
