Selisistat,SRT2104
2348.31102660726,2.9496351374338
1441.3664161464,6631.381139079929
5795.084758291169,3.4292061230047
247.55300874011,
1.2493598307846,3.9145766095315
29.7641433183028,1.8312343709732
1930.30071973624,30.5426768511431
330.562323521537,
,1.5315904780808
1659.528603068,5232.55084463124
10.2323575826365,30.3106918254642
99.4438122161564,79.7093642234984
,
2122.77074849354,
1855.5380067489,2512.88450944941
234.647831920095,4146.92575209113
9.2121099171937,140.082993876927
,57.237078021483
603.863749690795,446.908139640056
35.0050223236195,3.469467704815
50.9502401874149,9212.899040183102
756.6400082186,431.31281377457
5531.09570692101,32.6912347408156
1693.27116722072,0.4673545583999
7614.163933192,0.2007974603055
8821.65310035467,9803.693916746979
1516.37548754262,1512.62857109742
,707.344429149546
4.3475112572681,
6.5331920555214,2.6789192209255
,260.860325042524
30.839868235657,5.5910360335879
524.329358680332,
3.3221020146087,3686.4821997274303
2215.96616996879,
221.27691259718,
782.270205160789,
270.601582200543,328.787083144317
5721.6286790191,208.563912311671
,28.4180511055079
1210.02120026122,2.8378084678282
60.5753907690551,1168.52779999954
7532.89099372672,
1209.8178278716,9068.14803611149
,0.0184352762376
141.789089445867,
0.1418918580149,278.910326632282
4.2334655854232,4448.96964959822
,140.27060554838
34.2019630823641,4677.81192938706
362.357328942982,1564.32960057729
38.7144281297031,311.438890125369
,4596.53325971222
,3.9990561755761
,
0.3608930897187,
157.992531593916,799.931226348755
,1218.66989039562
3.9640818436454,452.002645957727
616.710293965714,6451.225673520529
,
0.0302215925586,779.830225486227
,667.050606478772
818.45459484222,9561.632063132221
14.4724699717191,3871.8067010634895
41.2234207842172,4207.69568410777
0.0478174493376,3.551218302653
723.838348468816,66.3629231283698
1.4223029434042,
91.4578815920617,525.755946202005
31.8568820363087,1447.68603713442
2578.26425908166,39.7838777270344
80.8222699538593,29.0011474362867
119.315984421027,323.967721348381
1340.25260517361,5.8755616185774
2402.30175535937,9.5684592878395
2529.98279248583,495.381082287003
110.252613695776,199.451427203385
1.4712498756774,838.554204077822
178.806219282681,3146.86333267166
2.10988707194,35.9208460444064
0.215938213428,320.089063305959
278.774874865297,785.03071938762
165.951714866471,257.763246344266
,1458.92627135607
4588.33751372714,31.668056809358
1389.93503145873,374.587574814029
,1147.14701098868
,289.835170385254
9075.78798702675,30.6872262025095
311.131778308958,1.5704759020995
381.017046341237,9032.58345834982
3395.76758137019,
5425.0997111436,266.759886753679
89.3330898401039,1441.51049321096
1259.47734478597,186.002041155138
1054.24452062788,31.8384544406485
0.6602202675194,8012.45077970813
8.4625438123889,
103.063578455515,493.381680047629
0.0379877176923,
0.0488841717592,0.1506816604588
295.297811677908,433.225701096535
,6948.89201081793
303.564025519503,1.9721003410093
4.2034074091459,332.077680678602
,170.765742537324
6.7079287682029,3635.1466140600096
80.8060274611898,299.441613078448
17.1477288755984,23.9327460851924
69.8651582707844,
8243.56515807656,
2.281183886408,278.640573009753
8.0148751937566,1811.31250981567
2168.40892089381,406.216127787521
260.740674127067,91.0493095953427
1223.75388830551,61.0064101786699
4162.58852089618,1870.66646980123
3.6948708856908,293.912044724407
,
556.032263707236,
10.4442657127852,0.2744502091618
1.9732692152314,1510.12237468927
3.340427459198,5110.13891546588
92.0542147567198,3.1071517163014
9163.8823023677,34.3874313114073
,878.590565201439
270.383824982741,277.66183995042
1030.43731143739,389.171056944127
1315.11774521055,71.9587310602493
353.742458587756,
0.2573592435764,952.948998165066
291.88399861174,491.048286529817
163.457126752832,30.8286149030254
3726.28415129204,311.889252674526
,5712.81513672221
662.401392094572,149.089252705179
7.9211556994123,0.0745791812478
,
113.598675135849,312.663158131711
7983.8374631384495,465.777797255664
6.083641497891,7143.03088308088
,
,0.2310808804644
,
9.6849059452383,148.707248941039
53.0182809127679,1740.59429916131
,2367.71559512898
569.51674072152,22.7722780543792
319.3638442788,3.2376690635421
,2.3953857195083
1.5924095115695,6.2508143396587
0.9539882030474,1.6540093278873
7.4428702237379,4245.41713251532
2514.13966942719,639.351813683698
,1.1562535657646
476.443661613326,1062.62089180445
2.8929620108035,1.842033305034
237.105301340158,8997.90954463461
261.055507550269,474.016523328859
109.018390556018,2.9212519095163
956.088059803638,0.0105210749052
0.7128499883532,468.306530220863
2994.50926874533,
48.6678089552434,
,
,3455.6217112347
439.863739881839,357.495931193727
38.8468489279975,4584.5900547682895
1190.06337617212,19.6149299975818
415.696528010863,0.5296380650457
20.4597348262097,71.3664843204205
9.5738264484864,1161.87452736225
4760.8144177194,552.178129865014
0.1134993712781,4.925345305268
3.0953875048488,
6407.29801418891,936.365473991613
2322.73276169234,1.1610211635139
3703.50464850006,1173.60418748299
0.8264975358552,
4470.25924086992,14.3543340022865
,
3734.18333452209,24.0466277360833
21.1046005229005,
,
32.7791176867629,2429.93319278891
745.674257488428,280.998536451977
6036.99503897205,261.596660874942
,
7609.42629017612,
2.3167683594845,
33.7072857121152,
11.9601091723303,1534.55713794572
804.775527724228,11.3666095670016
1452.6427006245,41.0476478492738
1298.44500181876,8255.23429090934
,525.569817309006
793.749643328061,9942.10649097762
31.7071227359664,12.1762810330581
,2389.28753388203
24.3607839122498,129.647692385356
,691.322511225669
2907.70916074459,14.0569929038391
210.575602917006,1451.37480361276
,
0.9654123456614,3.3013672223258
,377.024748473506
2.4788866598124,
7.0924798573033,124.033239225839
1.8784067495426,
288.86742484625,806.022842572654
15.9816632608795,156.583909030549
16.5002483416565,2640.93950008835
1992.87760501506,719.778225521296
31.8295889180628,388.771124357114
2586.89380057802,16.5364251942376
,549.955698231816
37.376720347065,
712.869897810444,
180.893541469779,0.1545016233754
,849.190862473854
2345.02162045586,100.244410953582
0.7845312221916,
,234.647831920095
90.8711487281512,103.005814030655
1.0896151989603,65.2614013605986
10.991210066025,4.2585228244697
157.743380607218,958.355589239354
2512.22976364439,1.3692648601325
1296.66719444551,317.502290579387
2756.68878114408,0.1209104299617
15.3636598576414,649.157050718226
30.7829371378703,6162.22347358902
1707.0082721303,6835.49922420291
13.6722447714995,9.0239480756481
1941.72199472831,162.807445354469
432.62498419153,566.175319772375
2722.31910826704,23.8590221132656
608.010313668355,4710.30598784754
,
0.8372315134143,30.6984627600173
3818.67645406514,28.9533074451503
29.4302809495986,749.380125894107
884.451818142005,8737.15487089845
,7124.56337735568
0.0286271260376,316.702903269813
6235.21141810298,537.256714290527
2008.87930865597,5445.9960148789105
40.8993722898236,650.024167739551
112.444603439714,530.686737053019
31.3174575724435,8.1696426415495
,8.4447974808813
152.2310447647,
,2.4944360306816
151.901093000313,35.5518046727764
54.3770656771337,106.833110153772
494.267132206189,48.5708120366442
1.4385345476117,667.644373890271
241.651292122107,3.838975471126
25.2444759765468,
2011.10584931299,0.0290188019329
,
,163.94871946813
4.9550368140331,170.901573866208
387.622180793246,1116.84497973653
11.0557125227403,
,9.1488714230453
,802.073777435819
364.699332584454,129.702957727333
8.1894928697987,4542.22264645848
0.1134993712781,1624.6266191658
1491.80534972906,357.558922116521
1091.97224943008,9622.20058168716
564.188465816954,38.8473861987992
551.395557830538,48.7017862179298
0.1425964662015,0.1311632629698
,101.821282486131
669.886817204861,
,300.760107560273
227.58644044067,18.2170582732141
,
5721.25539338972,
,128.294159793812
1276.38846152314,107.386113956722
,
0.7501262048103,
2981.56413488279,
6801.09122838508,7.428147685649
278.496592638542,3.2860380554307
3397.47652186529,84.7028985555049
,5615.935809031729
,394.862204579267
3.2578162550388,404.886395396201
2.4722757065932,1.3065926656728
793.99488957811,486.384023287521
170.687554984591,4641.96194890249
933.657356928248,5782.427807986671
1395.99645088232,0.5566531955647
,
347.025508558687,85.0224913187245
,
360.95372681565,25.6933450386012
772.501072356999,30.4372589689532
,316.672603860057
32.4279346180885,19.4587440246559
,433.520610649153
5052.4933365141,38.8152922441823
,
4.2355537918094,236.860977642154
0.0946223939243,
6.930051370091,
329.320264075934,6371.21338157417
525.569817309006,
,19.4194613756826
22.8358561837216,195.535579762062
6.2804654329063,285.072108007758
126.702172553475,33.3010715596139
9.0357796888127,310.00227
0.8666244310474,3498.06618150719
1.011740845502,
188.662695103458,29.2317991396944
309.284275857335,2232.947341832
232.18760951993,2.4311990512498
1.0309322513093,3.4123021957556
639.201071473271,3.0566482714525
74.9790965516183,30.5387284005113
814.564385813452,8215.53289452524
1021.53936538859,607.96997153287
694.690735895183,
368.169200778949,6220.90119889688
,13.3999366654154
7.6983065825202,3.6779888040906
0.1761871557115,2.8892299496092
3.202791505399,31.8164522135573
539.643719593434,794.666860997789
15.1989848359847,30.8317665403122
147.252091145498,6.3653184757145
,532.072192499005
81.5070505428408,269.621610818919
4.6581134452929,8.4575676757192
,
303.037233247861,3.2489661012012
1.3872263619206,2089.28622461654
272.376111211748,1407.96572979242
270.163424401717,43.9760803207816
316.259424594711,
0.7614748996006,5126.2404919952305
2570.14310294478,0.014346193908
319.689421533476,96.2245751034694
802.235615917063,
3286.62853426843,2.3517090794326
,2.4826666998761
71.2568405365998,3.4325399507299
3.0982845027169,
,0.9291164762848
525.569817309006,
604.260110531908,327.750969395777
1009.25377368254,2.613600313081
1707.05376396434,1497.18950553045
4.925345305268,
1805.65976202667,54.2149252575877
,1.4277891924666
,14.8482162942556
30.7874693032702,363.852466703453
2502.61121596504,1.1472567936234
319.144976484985,29.988823859149
77.3052653693966,82.1700746617546
6300.782259189,408.800269630417
6994.8557321062,
35.329675792942,3565.96193943891
234.647831920095,
,
312.720930821154,718.055413469699
58.5354254403973,5942.1432291241
808.228748815514,58.7745380480054
5.1885773029475,
396.185460270952,708.397322406308
2557.14704285548,30.6583990166274
,
,463.973219931839
284.647066700519,235.959307940323
4548.29269739199,638.406401035457
,
4.3735354146146,14.9077575286605
233.872062996598,24.3464085456179
,88.3620594569814
6067.92573691902,1.5448930812349
534.487100809749,3.1911027408604
249.909920322234,108.719075560709
0.0192579686887,804.51057361985
110.03090604463,2908.01081646378
2648.08662244596,867.587720017113
,181.67766739893
238.226796108613,2.810085239844
14.6773450676699,6.0752524234929
544.736813547329,4.2812320319847
,2606.0830269465
1.7167968978818,33.3135591186368
119.426589405441,11.1421459451055
1479.93990239248,21.8072742900541
525.569817309006,1910.98771294805
,
,241.94030331265
,
34.4988386864724,870.385198026003
490.936735307844,
30.6351620692228,2079.29567879704
0.2268984693395,246.003171593431
2.1243183660202,
697.749342870713,699.715746443842
405.66377275711,35.9385547044483
559.595762904914,1304.501607742
3.6631316675242,3.8134609690905
479.381157261705,925.830773141188
,399.481012499758
130.791631593567,4.2073237871288
1285.65496415849,319.641093473099
0.5108130839761,0.0238138525654
,35.8325521464533
1382.32298235773,129.269169868298
47.9647982922237,26.0050536112423
,
0.0267190299531,29.8014147628758
7910.185703947379,31.5636725323976
1665.82016839441,2300.94646919068
2347.36204397976,2.1108428424415
9.2267422152067,1771.43380926696
3164.17451291583,374.018703426897
303.994121466151,1441.36862094058
2089.30691848218,1.4414202872608
3074.18636998682,0.8833693020267
0.0792809652152,
3783.57560623048,255.732285459993
,
84.9338116501208,3.3012180254332
,2286.74759560809
,23.0675505096628
18.8998870857309,538.990738835454
1722.75940018101,873.150018163673
12.8285198232962,945.050861409564
275.679653735011,1.8265246607831
32.735032248456,4282.98919944776
,50.9804294487019
932.918675620412,4523.20127751104
1281.4927821312,28.7122443573684
1988.99965043223,2503.56584943587
374.815868844389,43.3898194083457
10.4496179506996,4482.88944058588
670.988584400085,3.3779659928558
514.630324459416,667.332810532134
,
1718.95912093637,3.0428945546055
683.32685103397,1.2770208974801
474.827295166428,17.4871319320825
123.916455438819,344.095756132118
,
350.869765602478,29.0924917795042
,
3416.43086518036,196.048815709857
584.644254442205,2.8823028675342
0.3164564640012,0.1134993712781
1.0745596148682,1248.93435569979
,
2622.77590010506,2.2808280467935
5929.80526390524,3.0612747354079
886.844462005027,31.1998289035091
3.3579480787921,752.007938875345
,1500.74778064756
,5701.9961322706895
1545.57667220079,
,
338.090071464654,42.8833277264646
,31.5108264506067
,7960.53928880053
2155.11073654711,2048.55930560945
0.1630909984244,6.7164585622051
238.084510895293,
375.555220649605,0.8609977421769
,
15.1679039834944,83.0979546932735
9289.28156301005,358.232995095617
853.420148201095,
,270.975172862785
782.390486055012,307.205035572846
3559.10362695932,1060.08246805237
,525.569817309006
2155.97257148937,0.2782064635515
4562.4912651887,5821.10677307746
3.3090201336878,133.721970760138
29.6925324642726,1.3766182667604
6096.380248576729,3.5376579560957
,4583.10112157721
1056.73882782646,1.1918110026649
,
63.331494328893,1840.50941586764
992.020261691298,1770.48041081666
32.9208068044472,15.2557587011296
345.221519197762,169.00903203504
,14.0552427877982
802.41481697753,371.78119207907
1489.54163510878,150.417513093899
296.159115024342,1866.17179561642
9.8954945116297,361.568836362969
234.647831920095,
1.4863928633605,
3.0905369638958,37.9036617028156
,51.6172369050522
36.1991073360539,87.3374272439548
0.1539554650568,282.932134088011
3.5629531914837,1808.36418488077
0.1485940651321,16.3249637170667
0.9839375116029,6.4932031984837
0.662043578415,389.235303418614
18.905391566916,
96.47178687492,11.52327691011
1506.96234572901,480.784279936284
279.752523126485,6.0844866265916
99.5476564821725,4.0842762834919
2345.54208913973,4584.070084826951
14.7039223873662,258.257293694714
71.9715216063915,103.529478479384
,
1299.34198536245,580.657541583501
129.48078858739,859.453679926435
,328.87136172143
12.2468770454305,328.438933426107
525.569817309006,
,91.6695693576466
5544.191658090471,14.8991666953716
199.129591568886,31.8284640717358
3150.52790670518,9082.89590932832
,1.060317941285
2300.83857495293,31.3541858733278
7349.95117895203,5.9040733164693
6499.9238476696,
349.746759555458,0.5525872356034
1140.15553768533,453.708201047125
0.6411571725525,847.69541629081
,690.131750400602
571.05503917461,14.9229570775684
1026.87664580408,9440.89304309644
0.3730623907768,53.2871218552963
,16.6007990943754
255.762552154239,39.1082393099959
375.719142141989,927.357670048747
35.1901440166972,1.9328905237696
,4.7881428725135
3.3513324728911,334.160582580229
6803.84368893022,
,
,9192.003368946129
294.934298123787,306.296946190164
,0.0971022132548
2.786883631217,143.677635604845
8681.408261871009,1.5473530501249
,357.505650041695
,24.9205342160995
,
122.739859271737,393.036974166413
32.0883302042411,129.018739143862
2607.27075376783,341.666539256009
,192.063266277202
575.115562924597,31.5847183728147
,0.6842401145356
132.290107559014,35.8903055614421
1787.67211048235,458.735731771521
402.217738313615,7798.692348087209
260.748368520386,1190.94366110257
,507.338366907949
,231.922516094831
2655.75935034462,2866.10408298276
217.619801587263,169.16053178862
,
,10.7357519773591
363.800619265934,373.332661626999
2740.04616390034,295.420188663819
34.1327177503864,28.1944891496084
,1.7537883412375
0.5005009179291,1.950360626558
16.26139934321,8.177367107299
82.5174391208147,321.207688593615
1041.53712380294,
33.6044859950802,4.4641598133471
,
260.034996014677,311.222351417576
122.670273183972,7.3774545154207
696.987319031518,7625.147706156031
81.6648955921392,35.2544774721749
,
,1.0836676420348
175.790016099555,183.459672818467
2.4952724721953,584.482115635717
,
965.84858137772,101.456773367725
292.410721216596,1279.59809530096
3.3465504009704,432.354357172625
,
,
,
,18.7200764518321
8776.28756001858,33.0123515232968
28.1285654212057,2988.77819389126
291.033406925935,35.6891677051463
509.667230471032,731.78127191681
,
,925.348555904605
5149.05356487483,568.836541100474
6806.38795856188,8.580468269512
61.732840804301,0.5520531817885
0.1426247053917,3.9824706907318
1800.26961032402,269.229779197636
23.8656369895271,414.858451727281
8.5930453451569,389.233610207848
25.3981338302225,
36.7006956477766,2328.10719676596
1035.77677272699,
300.349523021667,
33.0547123914204,588.227320107388
8719.27072302928,181.484543265035
925.749913178133,24.4175173719986
328.198221790932,341.03132507644
353.87727454808,5450.7258334296
1886.47196532159,8.9998596417551
1052.47677389848,68.8787719451373
,
,3662.59248434518
152.039961125413,53.9840528954872
,
7975.9021334398,3055.41873409615
303.998236327508,30.4674347657709
,276.70761913592
,
708.30830728454,172.080474606658
333.138723048035,0.840375016107
2654.60791427708,
4314.2554226013,2270.93446519186
,120.421491176878
170.594768958267,330.623552399128
,750.836352199193
403.530992532756,255.533012763922
1158.3231376263,11.9660328524273
743.577517279148,1584.89407488085
0.1134993712781,234.647831920095
12.3492720153201,120.758559052606
2.0782545390299,0.6823606580609
91.6790281035828,651.222406203789
82.4801384366315,3.0563949818247
509.00703034978,4.3222893851158
0.34672193538,406.452189501123
819.107829485603,4526.0699784765
,498.475188164658
37.0930048458777,39.1725326130938
1.1032987708175,355.946804033813
2666.12664949933,2185.90096922759
4528.889938393831,2447.18004581428
4.6750711029008,350.454675222944
,
,
68.6100143671916,
510.409423454823,102.578080186461
3.3177624819679,16.108243877027
344.862205430321,310.952591298803
,1.0964599433337
4.9743793025929,559.310239214177
2235.53277824753,
1.3599485306179,
695.315146940711,1504.74318838336
101.198626055636,393.066200742675
52.4048423282403,33.2496262882621
665.775254850189,
1427.38786344748,
5248.14722276454,2796.11833924901
,0.1134993712781
4052.0822320854304,
47.3140747394314,36.7487060203725
,
,485.958409651321
3242.2469413477,909.244658899262
68.2522352347318,2517.43044305161
898.967721321186,0.3064872919303
7.0161394658038,5155.16242443593
778.913470447235,3.3206217981894
234.647831920095,
319.88764719776,3852.2722937874096
330.380586136919,3977.3557610289295
,71.5760004853252
187.864057467049,646.760521262316
733.110812601617,603.688156308364
,3358.17217857241
79.8612996201564,629.90895578265
0.8200055646412,4782.178398636071
1185.64907281905,13.7600215620962
18.2937235797873,304.078406509272
3.4318345363898,1.5735269780951
332.672461143403,
10.6462485019596,
0.0123165331366,120.86658306453
2001.98460745993,42.9260268690141
736.157743900708,9262.576387145871
488.652586157984,253.638534785039
2.5067709876856,725.353836453074
,
28.4017156155635,28.7083062153011
10.8397898153413,
30.8138212005201,0.502104298398
3.3115691637307,346.532884663434
24.271932639286,290.615653278641
88.4280632700528,3.3639483477941
2200.1493440451,3769.73335207864
,479.644942635923
0.1134993712781,
3049.76788978486,328.931493686256
12.2467198109377,
18.0013095333651,102.358488454226
11.4070587106743,2960.10980330329
84.0550207510331,7190.963954015369
7342.1421039407005,3.0965773493486
754.514643317919,3981.5008562626
6.7694099208267,9981.770216772089
3.4776994800805,31.5749169427395
6.2068983634764,219.949731326829
2383.06695010315,10.8802581638406
7518.68794650764,4026.27986878608
73.9561233427893,100.208028820473
8.4694522018375,
229.568657147292,69.7828832700165
3.3271732090021,287.779191082732
2402.86205471055,3.4183966748492
4622.41112437915,4.925345305268
137.913789711674,
728.1711093501,1.4615801239087
3044.55276932421,718.617085910977
652.31990410005,5020.9020657889
2817.61597619318,1155.77828824231
0.7110173288758,
29.6977074941828,2.3634565539702
1063.24075311056,2.1267499562492
432.308960268297,9.76442448888
6755.17916646824,25.418714568776
1063.14496493092,1332.99312153507
,992.709667353394
,3.7546953908703
281.395345792119,3.5567978942453
3.5246028048607,522.579509814362
,
0.7537175020478,417.318249080316
1950.31191210673,0.1934447681314
453.300030898712,1942.8029408005
385.915813183775,3.6310274692781
4927.02291306568,0.0182840698764
4028.7001415094305,3.6449735757482
356.637357202923,20.0111339662664
1.5022197877207,13.8693385798028
315.954298830348,159.987468162017
205.705911426785,1.2572858750339
1427.59609071681,22.2616940035609
794.482692097502,3078.33079589448
3.9299112164678,2000.65690372196
,
312.660562249433,95.7243894537919
1077.54708187938,8.2536186534305
7532.89099372672,
1412.88045958584,28.2252979878703
10.8511936407743,42.5369566161004
2.6772938706703,365.448082069895
0.7606402316073,37.1923344380262
282.817023367527,
35.0855497815653,
250.846969208116,35.4099260997705
445.277190149146,
253.93145718745,342.91609153768
3749.0784501783105,430.560687439867
1459.78978027276,12.7556501697266
,
676.012269260227,
1357.03895687753,1.386343314666
35.0471854001472,1459.70890684961
764.24150732659,276.654271534813
8.907463180446,4314.92185398909
637.129173076121,3850.95248600438
978.757129468582,37.1552547937229
4.3092403978537,4126.72233627838
,234.647831920095
,3.7828128769357
202.753150973847,28.9799255019634
554.562671130126,226.449796343168
4686.16794526876,5.8515439784234
4000.86736119974,
28.8305608752089,163.612860370337
371.961785949133,3784.43902638534
,
2777.09014098794,6.6173981679574
670.653874580244,118.21579364682
13.2104077268379,3.9429890628378
,1.9012196889874
,
315.044676234964,10.5392322637989
228.566838797769,606.707453558104
648.660758369666,256.953180242021
1160.60910599658,5761.484548236471
380.087744130049,259.03604292261
,4616.6391071357
2375.60623837707,136.462464921949
343.703231866773,411.21704341994
51.2728907824114,4.8607122371063
123.858275044986,3.0943936438968
77.5387022959041,262.924184393298
,7532.89099372672
55.2752770142534,28.9792404670722
213.922632330786,0.067673382866
859.396724384571,1091.02261871768
232.677436792793,2.3512744655562
525.569817309006,
4888.03868848842,6327.96494615492
5594.21012823186,3098.08901641916
185.124059161536,86.8570881282427
19.1095893862527,236.988371599106
1256.34485596639,8.7137123028918
136.74370321935,6.883983301573
164.855014748907,137.821327580244
625.770207130468,2.7312334349504
1081.55669966049,116.665290791446
4.925345305268,
84.8769577626791,333.380756611139
0.2141544895445,5.1421592499531
356.555545120972,30.1520569317911
3.3395622721214,474.887898841854
,
30.6055281058559,303.580647411423
5.1154707003632,2894.7810261567
2918.98429288961,
20.5688141584765,
68.350839637557,282.583363972001
758.569887378794,2141.28839827059
113.571542029791,46.4286548164567
,
1173.38973808839,96.1036914984169
17.6493465489298,751.741679325365
737.348405936968,256.076290556555
47.0973117203509,115.996353617757
133.706643119271,54.2780663453369
8.6945700144119,309.124458010058
0.0520697655996,1.9266226757774
,3.3020160549923
241.484638471085,539.655215866846
,
580.997677256878,475.874785587477
33.5190926500076,832.831283624199
190.275638502869,
,
0.1134993712781,101.64981767476
150.853649206441,
500.76970905148,234.647831920095
645.187974398465,706.532770194266
6215.954974161849,
,
,30.5936366411089
,
,7532.89099372672
,
3.1228281245199,
,3.0966871710019
3491.23332327638,
331.658670480657,10.8509886449474
1623.2980750476,
,
,
,
2118.89899102425,
71.1226271121087,
2.9267939353391,1059.42347029392
10.4266275769548,
,
,554.922022409819
4.3075389658939,
,
