VHL_ligand_1,Nutlin-3,Serdemetan,VH298
511.568914597302,,841.905975151458,
332.595141040077,3257.65373683106,1798.4298850605,
,,,
1085.94223519466,3.0844715103493,8900.81888593484,32.6728439605076
11.0846190398873,,1978.69380355495,3027.24044819034
4.5869822328365,2645.84660365551,1020.41806364773,352.661846507852
234.647831920095,234.647831920095,,482.807146301733
109.282133888286,6724.46617933756,3183.87486736968,2216.60990254084
,616.103156064305,,40.8053126676139
,522.293547332496,5.2272443175279,4766.72826118191
,1.4181766305528,10.1277894713033,
685.099332127067,497.116522580878,0.0131515913861,1541.86689687576
,,4.4533591163783,393.900053474778
260.341622840117,85.0589917429771,3050.282026993,594.137127923904
13.4465665399759,603.382665373108,,4459.12673387577
,,,
525.569817309006,,4.925345305268,
330.213282793494,,648.006858268748,1797.31779677722
,,1.4638295677221,
,1981.34751779016,2948.79299865025,33.1653293529943
328.323216329718,562.060885506246,81.3492140519509,3.2900676959419
0.0830363085827,5.267591640746,3188.89514388752,33.2406784495295
,611.851081556036,0.7494371446712,296.950347617235
,,212.750199315908,686.758028283018
2286.79238341191,,330.760397915136,26.4380267956844
10.9167746816642,2678.50159983681,,
151.152183079506,0.255148549073,1921.9692442692,4767.05263736498
18.6049685996887,4947.08652539581,,2589.66860863828
2.4205668899776,3288.27843828163,313.605742196146,530.581381116897
4.8926196873787,9.2980754390721,54.1172321393229,1521.0514407246
,,0.9321740572498,7101.266155464071
129.484976344774,466.114113905235,6582.16056630932,1893.77893260132
0.3493079321442,,,18.9257813535106
1073.70663647161,0.0781296085923,2531.62335451791,11.1295530352524
7532.89099372672,,,6.3281709255578
0.3734710751226,1619.19701766364,10.6941573737564,188.118131275711
1681.18667603926,489.803543587594,,6.1832054867178
2381.37842135154,4.0537058384211,8145.697064580979,1019.84226733367
,14.5918519239294,,234.647831920095
,1.5885279484249,4618.184405099169,1.2960447784555
739.264325811812,,522.754623080132,20.8600007700063
591.41887650925,27.2685514797874,3263.49201735877,0.0234879290718
3390.03821961014,453.800294816765,624.938052676088,10.6438220903384
,,7532.89099372672,
3.1053922530648,346.981221444097,1576.52266874985,
0.0762536040873,482.869652716662,2771.26339089303,474.669757367917
705.677863695996,5115.47735765485,341.587334614539,668.265948656407
252.14483304098,267.173402723564,1.4444605872893,38.8212762905002
7.575725758926,36.3396757125524,7504.16568768841,26.9659375453909
487.956177532396,127.396508843369,523.686823562137,1576.14375979278
470.760457358881,2152.46575035221,1577.87210773615,92.3840274040058
0.1134993712781,,788.894988269693,5.5654875046564
,1269.70189895174,8936.34529588949,735.365156832097
471.749597761719,,,14.8380479786574
1579.67753914337,1.8764563802921,5174.9263281987105,0.956174457834
1.2741069553491,,211.692518001798,934.948570226011
4.7600454441791,,509.678006635806,
2932.11146822708,124.209303326812,301.361953889157,3.6975553065944
5678.15131324367,7304.902671834019,4056.76243482096,1450.62494947401
,185.689793895295,,98.7305393161591
8.0202874252529,,0.0275475492823,2.8605202545943
315.173805311904,0.9207007787904,406.255091047881,
,,0.9309400109593,4.925345305268
1902.59717607512,3365.99666094267,113.458578535771,1928.21107496452
2744.22739685829,492.786097872695,1066.116846239,245.233993962885
3114.32830429548,48.3827584222139,774.437072978334,
0.9568222274639,11.3783032307989,1.0037182660373,293.455739673639
0.9004911921103,0.251356547502,680.770228874659,
,,,1.2452656285674
,1534.70226997838,1.284801485784,342.6816356736
0.8999285309498,2760.02225231771,3966.6219402463503,2.7187599967973
41.2518552844922,1327.71832844265,1486.95887600778,241.527372660078
353.45356005752,3.7475604983203,1246.83218645408,292.236433450088
2.5552465899795,5.8704021298687,623.798529703857,13.9385574892869
,,4.5578329180797,525.569817309006
0.1268989506129,2991.63812374981,0.2064409716925,307.437607581189
131.371385040859,570.995894956601,58.6957873522654,1528.55357361578
93.9180428802068,3851.46031149912,2913.44779610041,9.8699197715284
17.8721903767209,,3781.62343678478,
507.623804691609,,,1312.82340021124
,,5.3366075521898,
5191.5794294861,192.909463014006,23.7175592084802,1670.60008197406
,0.1050619271175,,100.904807161436
337.229361554583,2709.2348335765,31.4268188278524,2118.87411321628
0.1134993712781,,,1.2676946981002
,593.556186933593,126.518432257503,
5.6446374330196,0.0730809729375,,76.7085632042575
,,2682.58742446562,
45.6869902805715,779.209364374621,,
191.093685028268,6.3708450213861,25.6433707154076,36.626028364988
48.4997286239207,68.5952221977485,642.372802614084,0.4206727019387
19.1452456082441,,1655.54376443289,7.1361641387893
0.0315822002442,512.440381315734,,357.544139339359
431.603662651185,0.0850844088633,17.606689869419,523.340085839033
0.612195277027,53.2851491998583,28.1037212632676,1.2454840319946
822.800151970101,33.2063196448398,1564.75539680818,30.8845235219411
,,,
1004.43078142402,452.708685266335,844.001515646224,63.4738661941833
,68.77667045077,1365.86554604055,81.3620903190104
7444.437926391551,35.7176037567725,2598.94190454839,1813.35304318338
0.0612866462351,7373.3655275006095,351.586467677395,4496.245171062191
0.8256067451722,,1744.21873303534,45.6036472800523
2387.46751121433,0.1681250232376,1021.33262100886,4196.97269826825
2788.22104966157,1.0375750542203,94.6615554562612,0.4278965993836
3843.0158715937696,0.0382134323715,938.673282213466,
299.310469683016,,5057.84709977331,1461.15363017306
,3766.37584477556,729.714596627045,
,,237.138954607061,286.608041639121
485.862170030217,13.070248002495,,
,34.4359681874048,2.2395540211276,11.3437137308143
3502.86385997221,0.9531578133165,5469.03529420518,1854.23624106857
,328.373297465194,2389.12760637529,26.3837070177783
63.5872336660972,,248.85157088187,459.92629092176
0.9187769017601,1638.22560796777,3.1211477534979,650.051434498664
3.1479749536784,0.754731553835,4085.8462771365503,385.566407016978
1109.41409675037,4.1846640176065,,34.91302896437
689.482060661413,153.580639201203,1851.11577756212,3619.45128306423
,,,7532.89099372672
78.5483598645202,,3608.92910418406,224.459900782502
439.723952154711,72.1251995892498,207.904441345963,2.0754398543825
39.3849336473101,0.4864603856186,,8.5365604314059
1.0137151413727,,,
460.303994194902,,,
340.377243985664,38.288472873334,,
0.2068298190808,212.140762189132,4116.6567438182,5.8076765782383
525.569817309006,234.647831920095,10.8303124587105,9579.2034401248
426.414042674296,,213.176871491893,3755.5090240847694
6.7385851259461,1288.82321477754,23.6790865712148,1850.85096933723
12.5388159538638,103.394331815233,73.0068265755712,40.8743995906346
,2551.90246345201,,2.3359442379175
3769.9870879542705,,986.914139348717,12.8136735888763
127.772878058733,,,
,32.4369197954214,1248.57265029359,35.4404236625416
476.040541489568,3.6183389585208,2242.72635336341,2594.69782349361
,2973.48732929206,6.6087544534098,3.2536882724997
212.80278615505,18.9256932775916,4850.80160006899,92.5296283113336
,,465.586416077637,
4774.42779590333,0.0328190822947,1.5061058987963,793.399496299629
224.807168537538,148.504771187441,,
38.4988243751202,6532.66997182456,6186.245881956849,235.056348880322
9.910908910694,,,1.4882464915719
3504.0777460239,2.9568060547154,295.748175019322,397.094724284376
0.111211711901,176.414694265524,6571.16278903862,7361.79841354662
0.9037658468314,7.7798690638493,1445.69503146718,23.1882047121629
4001.4956924187504,309.865168357128,4.1060981078029,31.476025179893
,,454.746679026114,8.3603369827657
475.600068802789,2824.03021607551,2475.99563422783,3.8874621895411
3774.3057133779503,31.6170590656521,3020.0142205576,10.4886708556499
3.5635547625729,131.995368679441,,37.1761880097146
4618.11044782665,866.202955644871,54.957821717954,688.042170021968
12.4409332886533,18.4796795188886,,1704.04553160121
20.784973279759,,7.3660534200828,
0.2901614579256,,,
2.8335137872909,699.405317486867,668.310172380768,
9.1316331713443,1059.01621184913,,924.553306462041
121.473376855913,7.6393130766329,,798.031269885666
331.180815092315,,1.0242236031258,
217.994911661815,104.855698375921,,
,,4.524446020599,652.799382229201
143.854558056296,100.860480879912,171.23599351308,4928.305043763849
17.0808454897634,2.4380564405133,4251.22393713496,238.76929566041
4041.13451112232,103.666886646143,746.402010369864,299.280690723051
711.666872333062,,22.0997875376018,680.809366101082
0.0275573503489,,125.342271563197,53.9211830255472
87.9761141048708,1123.95880991653,2527.81587666673,2961.64704157202
99.0139703556818,318.99940648169,5420.22319038426,
,,,5.8061039262066
,,456.7858686473,16.2132083465976
3312.27387911536,,2031.1969223877,77.9084139309659
492.032179377751,451.010759635109,1608.40296443652,1544.07666564953
7.3365685626777,,2310.62220019403,
,387.353752381341,1221.72710204096,360.298559437705
305.379982245972,370.585170721544,991.889663938549,1947.63598654001
,,178.860077151545,6.1599388984824
18.9823163549488,,5331.34390287762,22.6427150632343
465.384882604582,54.2135396505831,5954.738885961609,3266.04056873213
,,185.501650460544,
,392.902788482588,0.6373486536264,1081.92687467301
24.3999937127381,1943.98651893151,869.739580566881,350.263270710528
1424.82620837275,2.4113699929227,123.833438478411,418.156685716402
,,,
1726.41772825098,0.1911902882153,77.9466870107778,4.463372876962
13.0110960746855,1.3960469049929,6942.9358723524,0.5215062814234
,291.903549521763,,4.1576263204023
178.007872259903,385.111881943378,7944.87353066917,227.313511979848
,,7532.89099372672,
223.943587384116,32.9082428766131,,4382.7932712131105
372.290533052488,358.164463420508,419.194905372418,2920.25420964949
,7532.89099372672,848.620815586822,293.079978104708
15.4558703413047,16.3333353147958,170.38829098223,83.4587829750229
136.890820494218,4200.06469558359,633.754730338346,309.676204406893
252.078270640172,30.475421110255,6815.899697002889,
55.0552106259322,12.5214905964552,891.307024992392,2751.50335567602
236.739227046315,278.888974116899,267.581294962153,4.1805225720324
3.1458558626883,,3.4840130651847,29.2100679822494
,,986.595303864211,
1471.58121201364,,,38.3031545575452
0.5277560256636,21.2962344607312,0.1758380421795,38.6628693406679
1496.65147210323,26.943989156253,438.132642341184,411.023526736116
257.398851184867,0.3941382518923,1848.74659068665,944.395370809066
6.4058154517234,1.1640384080618,367.426965381842,2062.06297100879
0.2702960799389,,11.9327620383509,595.739169594666
0.5029536665853,,,2233.16170159865
606.395158156983,108.698082529892,7.9912038090583,3202.78951937507
1739.41905345644,623.166583629887,,0.0384841951685
3040.40217427332,984.790440815074,2499.11953111971,805.010481007321
480.861392868774,4050.8665196693696,83.3899630179204,0.4269610404375
1.6229683369808,333.188779449405,341.828096507425,73.134944994796
,589.957104026459,2.4544359582219,37.9045162976101
1218.33885863925,1.0932196025975,137.272866581777,0.2019615624437
7532.89099372672,,0.1134993712781,
357.547138916087,1521.91062088187,9.9439019497497,434.489554660699
34.7662314546093,4624.17697995895,10.7107502287794,1088.846408466
0.3527777133938,4752.29810820648,,1.7853462957318
,,3.3640746279912,1136.33689174959
234.647831920095,,,
7.8362728663905,313.407769367353,473.9884357055,2784.8524623267
2321.71295453184,298.143352332178,4939.18802785488,27.6647783411316
60.7252674190627,33.5383571840783,3.9892626527239,1535.36393383841
,0.1564408515987,1148.48640316367,771.389106877643
,12.2011626148104,2481.72611930737,0.6711744974502
,104.867789962437,0.7762813865004,
,709.037549081408,7532.89099372672,
299.116872553663,2.9434294793215,909.32828875046,4.3505544059985
1643.85209986095,115.506638633942,13.8886456459498,43.1809045158208
,,748.953890257506,
,0.7418761612086,,127.451753700398
9.0511428268879,137.17601900103,1566.7268367076,676.623552120243
,,,699.484804275724
,385.455070026737,3538.45393941289,77.7371650009776
,,0.1134993712781,0.2245794301725
,,296.713402720063,
837.525344309771,6.4128239871545,746.421471427229,265.389423514168
5949.68766687148,42.3478784192619,9080.64379735835,
38.1387970791236,3448.33079580758,1594.39840358759,364.579177137747
,,116.045997541745,4.7729357373312
1642.47034572977,2750.06573467458,,328.210075324828
,161.743618537249,28.3596476757974,409.258453257135
,,623.059833912379,451.280303356685
3907.9880229658306,4420.87861316064,167.499922134891,2089.53823242474
14.4165264887421,439.534287707393,1601.33670355514,
2.9323993546664,11.1721045122668,608.841554118481,6.8801662887741
2023.00980303419,9426.65025701017,327.274779144353,5.051625669518
6.9109216088045,62.3371938437146,0.2683956627759,
390.749858934599,,1317.55962821359,332.386073801551
682.596838994601,756.841279647338,8.3402070857938,
287.525016126317,2837.46063069188,19.8487780685428,516.964255658803
2307.67775939319,0.3266818570824,3.7269815070588,2.8061853824086
,,83.7806811239654,1141.23920444956
754.695642376538,73.1027910261844,,2228.78355875391
523.93122423952,29.1137825958042,6449.07547867922,18.4801437851457
,142.876532058106,332.985001790728,4.4777414231924
2391.35862256299,6119.81164742662,115.308828182012,3.3488256547972
,49.4523349675632,0.5973128076118,25.5247920538023
5.5874863706887,38.8503801499017,0.148059529038,27.6153642147605
9.9887808624428,537.53117327166,6214.742504476951,2149.15323545392
36.5887060588014,,1318.67132057,325.04487866072
131.413402158995,7.4451276919399,,65.0831124555206
847.519386361679,,140.152471650217,0.0244681774058
43.4230832581945,63.0766132195222,,30.7246102131971
,310.074447080734,113.769522168367,
92.1908855454712,4302.96010854336,,0.06551885696
,3751.03205853388,603.81482030503,1685.98864277535
1220.78897211802,23.9249521338743,0.7119335702729,18.5167155417293
7.1400190697387,12.9566382127082,4390.83716104941,553.556322507596
,,498.063978973055,
,,9221.23489297669,5269.5289519155
,27.7029007355645,1212.11787526266,2257.49099657491
,1579.17192611309,,31.0738532664777
267.709535652156,,,
3.2694065481,,602.193782429599,
,9.2914089528994,1707.22281485359,0.0294379283679
59.597617711949,40.5341045192581,106.157901660985,828.468154703809
,,1372.55568037229,40.2500621360383
1464.93625843022,332.087627635093,3856.0777769770702,9.4834627083289
484.691016714244,316.895085847782,156.44647897203,26.958382795099
,,1132.44231718767,2314.82609761934
4594.7530796725505,,4361.25873155706,1028.89321862166
3499.10105475895,147.829567023341,540.670788893599,1302.05834243435
,16.8528570178907,,2.0329391388177
2324.21277075514,,,1373.50402882116
,3.1570690042996,,1607.61943995717
98.0280573504453,3.2243450965025,5620.15235483688,383.982437883017
3293.80685526595,449.541945695717,0.2163053492658,355.472026493874
89.3337807229651,1347.75250893466,3109.7606771275,116.636934489653
543.137048114562,305.359567956058,2481.41798030945,321.282761035866
63.8271863833524,89.191353757938,111.667156288512,1860.33765357926
,,,
910.107346568412,2701.00004222854,112.413276280329,318.393529936885
127.931282469113,10.3656337852031,50.9239327597355,8045.50106697912
2931.96893029687,683.664349562734,1321.62737688208,283.938095336174
,,1479.95031385876,1532.31373911101
5.107936845618,580.505636494766,2066.98216093893,181.35908773587
7.2943847737434,9.930722528109,1551.4421339831,30.4728578706441
483.85497025481,4.5061440761321,2406.95673474583,4269.52329048297
0.0157161137085,4174.043295135711,330.931726562351,591.519492862345
3.7876750650876,767.105116917138,6627.3387919139295,4716.05407359546
361.939245271656,367.973481830107,1112.10312518967,7118.053911257751
3543.14517205086,91.2953671352206,3404.07389275585,547.277056044786
686.48727459819,602.743016017965,2110.99807415069,11.6959743615695
1004.06292652212,,592.259968488511,410.540054301392
1.8325397764871,67.2970948314418,1105.61262238917,916.18345730006
3889.2510565995694,1223.76618227057,,117.430642850802
4.3058926746383,,681.936904150615,
11.316988958348,26.635395323892,,19.6079499648244
9122.709577127182,654.503694336354,2937.3843697253,865.548776896349
8129.04769025109,6116.13483937366,3.4308524046395,850.330701257045
173.738460305945,,867.145632148332,431.789323015964
,,2178.04877644873,361.694470195578
1.7208503706309,63.9751965756922,284.592056105067,359.490952218236
680.840559441246,,,
7196.39707225433,1049.39891149527,,
,10.6825545046761,,7532.89099372672
2574.35413082414,1544.73376659958,2052.99821642932,3.7987833328921
412.13638932132,38.3580152422028,1159.68649928593,2.1907117325949
,3265.07978015502,,17.7668227854423
3086.17679944075,41.7121682696095,4029.87241045937,3.4033023140501
2657.99584006231,1141.84150844736,,3.0839111914126
2.5231403089268,,610.718916456763,2.8181532317871
44.3643869355788,2327.25542825916,2321.94686859675,399.896351259685
562.115221422061,0.2129252320912,3.9573232139371,0.2499966093008
2.9929549459704,1181.04801834206,2766.07847497312,2572.67993658508
,3802.39322693568,3609.82762570996,228.876807272441
9772.47681725948,9422.62925952495,,
,408.440221796454,0.0812395371702,543.318144110791
1227.86367508075,1096.17305976854,495.938779657839,768.923860029423
0.5627722482945,,328.478890442324,2357.53961694375
,583.496917441222,6.9169042611913,424.639189755672
,4001.2347283795298,444.316285176842,590.73277370704
,0.0125729227318,1660.25103948392,715.085045035969
2.926256584883,436.664776730033,7266.967835350861,394.514207432518
384.214654317005,72.3587637113105,2324.38479011429,
1.065043773168,9.3795383436305,920.434163454503,3875.42083688347
,,,
,20.5864851319561,327.003239636414,0.0521666641707
,,1133.7205419625,48.7691632797585
,33.5345597259869,707.04773364366,1666.03613881154
9.3277583562418,42.9533745348206,368.867831476879,1472.1555269618
134.808830300139,65.938571965368,4528.6796575697,80.1140541108604
,790.779985695902,1953.73229567123,465.585183535409
3265.68337155203,9.9392566786108,7142.11785259395,1174.63116726561
,1.3109993632122,0.2749655812579,4289.996749152369
,667.81518411631,7532.89099372672,2.875780491481
,1.8274089444386,4477.7119477301,7950.18849723355
2960.56412447797,,17.4249564251756,33.2681557990321
707.815979321651,1893.16104173357,15.7632968006944,698.636538558949
742.07655333488,264.130120145887,0.0192555302269,272.760584925097
63.482911130434,67.5538688447258,2347.78214261595,925.388935028147
1851.97409402607,1514.97817395496,4399.763623633449,45.1375756992689
,246.383442147006,234.647831920095,2.6264284843647
361.761722888937,4.7851001228737,945.093169786283,3752.0540356296
2177.27391134319,606.991370532908,138.991888150481,1.274086743002
,0.1134993712781,,
1104.81510213566,123.529700134821,5184.1507683018,3.3953968360162
1.2494451804928,244.012579833793,457.962464520193,54.6561310281433
1156.40255717389,,208.21564263506,30.4103100605181
,,63.9095591707944,1337.51273235155
,,16.2952926814265,
593.567806408588,428.475499504483,0.0595609458249,4609.22437220322
1.7022630639029,,262.166700520654,62.7843935218467
497.856072377307,0.6660569068168,,2766.41869542384
,38.2809660509022,30.9313131385176,97.3971693465188
281.859758561074,3746.3123438323105,6266.21056070488,2989.91470159365
2702.90834499051,83.7612845227147,6284.20973791362,350.806677314772
525.569817309006,7532.89099372672,7532.89099372672,
1.558028697415,,6339.33243296112,1.6459721711673
0.0118395667884,1979.88019711158,10.3636476561879,188.761895604049
4476.04929184108,2.0812226724879,10.4895841293992,2360.7636342058
2.722967741572,1.2986404143964,,14.0291433000836
0.4143960598307,0.0181668663423,1143.55703697198,1512.80914785182
41.3290668961723,1436.91685669148,,12.0457383716314
23.2249499430948,,66.2859858581816,392.777357856404
,1.0645073449177,,688.262126585191
,221.911027795296,49.0046727349586,9170.382021895619
3.2729234691164,0.4255421503841,,3915.7820778036894
2.5961494109016,,12.1769304942281,1142.37818366865
20.2288897945214,162.639804708177,3221.72215263908,618.681482225438
0.1920660883378,81.4679539773061,5.7002828377399,87.2996757783951
3946.19796968316,3542.20559787253,3410.97468315169,43.0220836742057
937.292122047537,,285.395395983393,
,531.936376138153,0.0251624492548,
6.8956785247503,1.339237849785,2347.02761119647,
129.469702821756,134.26261438602,6165.87845706031,1.6522451639502
46.0134737957636,1543.34189730916,,38.0414797235985
,,,35.3644636769012
302.807607488659,,988.507922937783,1304.47900903659
,,,283.65032678743
90.817265426981,1208.50409046411,59.1345568650707,41.0708223023581
198.076533054587,87.9798412650026,,2.2205213139523
1313.08346823147,126.637147133811,1186.51965480311,129.960213563282
5.0407993959378,1039.21865377153,6439.41209381543,395.919960146472
,0.1134993712781,22.0096530091972,
982.398141883909,3273.087446084,89.3497850114796,4.1971508420213
420.200094562879,,362.88592159408,
,203.125524064917,9750.37076082976,19.2885709713341
921.38256606136,3943.03139453386,3970.0178915771294,4557.70416947538
,0.760031650367,1761.78713842348,5.007775408087
5196.8239578122,26.0743205920159,893.237088803909,45.9844177207054
1014.83837081718,12.2572842179122,32.9032081944048,115.49191996261
5605.61261218534,734.71518941455,94.5024106020231,3700.29315888532
55.7625126244328,0.997343572924,2136.39849001559,1785.47152549946
7644.987635557391,1678.62567046463,5771.04824831975,234.66433008561
2.9972445775298,10.2262119082258,820.52382907422,2823.22502082374
1900.4726936371,291.647752631642,473.452958040389,3799.83925277032
4.0480097988739,129.034933564824,2803.40906293174,
478.485594170115,34.473588774861,346.456792346581,663.29805311686
4584.328016131751,10.5171126744688,111.20586719533,882.695484710938
,,525.569817309006,
768.865074078067,93.5714600509319,4.1134952887514,1725.55168220713
316.91843675751,3190.01680856595,332.481463936392,306.460375589551
13.8635912541613,425.276647547978,113.095951316052,1631.59609622806
5.1497733454071,,467.61968863443,9.3508171681639
145.548686643724,4048.23712029436,20.8206410021129,6232.31149694886
399.671586244263,1827.95882231075,409.791949663376,461.537469604321
10.5106294389946,169.942084510355,162.238672104426,5.6139504386273
0.8739628594868,84.241711945462,,1227.65673055672
52.9516076956651,0.0122996986609,0.1065028829582,4200.16085035996
43.8661219303319,,50.3548350370581,3580.61523135934
,6.680989376266,2300.88015143742,2118.27808744511
0.1312730939085,0.221062573702,68.692315395597,1576.87883050932
9216.333780025501,,,281.075122671216
0.0209251692475,2483.7134533051,,2574.06166492744
,,9.9605488370279,154.935538886468
,179.034691988253,182.647372486282,2305.23140392428
,0.0706530759718,41.0404345771664,
,,11.4729041012042,959.724127477385
347.880635131031,16.4068314987927,15.8227598451319,3438.18738377472
1336.77368155258,16.9048603845828,,
,0.4627063729366,0.5433093338142,13.1104082561306
7532.89099372672,7532.89099372672,,
,669.57024706696,,308.565874140474
,,193.234854144075,301.603305383001
2.510004388168,,5092.89504215886,318.95338613652
2.0490156899653,5627.32175238344,355.564309929675,25.7629607540066
399.445364014062,0.2087691830427,,26.0781978952581
214.557588281439,8101.67622513731,563.272360851332,1943.25025137292
0.4596424671724,34.9004529571443,183.115252840335,135.84666804683
5257.57974841024,3060.11444861675,1011.39589276826,0.0215977297082
0.1134993712781,,0.1134993712781,
5471.85946883254,,602.480761198852,528.455980347645
1254.23201478182,32.5517755061989,,683.741755926472
1.1343007682219,28.2448427293841,303.467971029654,3727.0739209032304
7.0268897263041,63.9711849953443,,60.5999631537355
1.0424310042622,42.9353646287561,3063.19338474417,628.296240230685
6601.88890480114,1054.38413715016,5871.07475360736,462.838236397837
8.750753173875,,0.1702741046879,362.324324060217
3.2998431794868,1.6465625805732,7183.211033793649,259.842520967635
,162.258442093805,,4889.52704073126
67.7531593050057,0.1134993712781,,187.25462951104
20.8273812495604,9025.24574677765,601.300123857379,34.0766475459998
2.9896910110261,23.0908950000242,0.2256933871528,80.8670458929312
3044.7837225642,46.3284744029255,682.150671718693,2585.40982745144
,,,234.647831920095
14.2207297603855,1275.38645833087,25.895376426443,199.191471625345
1321.09358756429,1552.06067897771,12.6740539777569,216.713340491031
385.388950810002,0.721185121823,15.6287591746508,436.956458027388
2.5177857719497,0.0123765699969,536.063756727768,6751.58813276899
,145.380041820316,0.1528777068857,2189.38972126019
43.8164499146102,27.4770686861929,164.191037704261,2181.82663343508
485.618793667783,3777.2054314863,,415.619790373996
549.22763602349,35.82347676129,92.404980821555,36.1027730826883
3674.41464274042,423.776852502881,7.5780487062049,0.8219911359684
234.647831920095,,30.2321554992195,234.647831920095
923.315495699795,1629.15504193421,212.805054576674,2691.65735245671
1214.1911109904,107.405343884528,,48.4409263999606
,,708.34068067317,3734.82865572932
349.540344421089,,31.9120234119696,443.306151186912
,6365.796729434311,38.9137550826668,295.560869042669
,,,
,389.041833255802,33.0616801885317,11.9804652232306
4.6436441946268,4391.29169243778,,87.0236319379219
561.853549079205,7382.93906602413,0.3151347714634,11.2576240056646
1331.07944127711,,285.380796572529,37.5289653395621
707.347174552487,,730.974703162797,7.8895254252755
,327.917669961836,317.335096042037,
,,,693.007157252775
299.263805922212,1034.81710474777,821.851314682382,35.1939856610116
,30.0537215380483,,0.1482400788962
38.0379960361994,17.6836590089633,649.313266421209,1893.75826428012
,,4506.917202297889,841.777671573187
525.569817309006,525.569817309006,,9.2715764532106
,,525.569817309006,
11.8911418569948,3526.8727002616,9039.463520496929,852.350606428446
,31.2484745218765,563.508780596668,1.7614567358594
77.1382755103978,350.569517075567,1224.75289760745,359.61321712706
6776.05336161732,2188.19846661247,4264.76153751142,443.492686042236
,480.256863190471,609.588254823723,
1226.02471585345,65.1852717306525,2.3131190143645,279.526525655643
,132.449566805693,66.8222585150394,117.471259585335
,,376.898729917515,148.553369373545
38.6530783271823,1.8433990600797,2224.5326792845,
,46.0382096784534,2713.24999997466,
,9359.11182701736,,3205.2073891647
