Prednisone
0.2524423295497
135.422158370342
""
""
46.084710013416
""
4369.12635534504
""
4.7560756198508
380.365544735311
323.561319945701
70.4281927444754
51.0850369603204
""
38.4390215115847
1139.74069384212
4.4959749420408
""
119.897642795488
5254.68177092356
""
2.5340016547718
9.9774855378983
""
301.774196172946
2760.94608410801
286.750440186128
9232.609673699859
9083.08031462229
3678.77951650807
2.9886862161982
""
""
6050.2699599173
523.827988229309
3.8674848381362
28.3322322142692
33.5401884407612
1.0942512763256
2842.12302197797
""
""
6.061267664272
1632.4848395134
3803.60653053168
1730.23298979313
49.5948001516826
""
3696.3908017522094
862.029459055837
6636.94984354809
""
9.8386674504222
0.578551676079
3531.41632276954
""
68.7936407706144
""
3446.00362942312
""
1087.33715146293
58.5135149910599
""
2227.50882490892
263.278960696095
""
""
502.681593127574
""
327.212531996858
192.36285398947
3.1543959049791
1526.54506273464
975.688341758649
462.024847266076
984.240228952208
""
7532.89099372672
4.925345305268
3966.85378700532
""
""
44.0166203018376
1.918516175664
123.592486919446
30.0247565867742
""
10.6706066024982
4580.39962344797
""
4107.92844826158
40.4539084545217
23.3892107253778
""
278.934499574627
111.913686461956
""
1.7435601561551
558.975474835336
3.4875626269001
52.583924413721
5885.85480875082
1871.04541900703
651.224517326896
216.917777573961
33.0353577498299
5.7006434736156
36.4020704364815
1010.59343211388
2000.28196188069
1863.36364569519
""
""
2525.5370971472
605.419172029005
34.2744919952459
""
482.319600675407
5.464744857133
31.5040718050208
1170.13290454406
""
""
732.334073165575
248.650091140045
5.4292341449499
4771.51487035328
1591.12992825276
9.9937906611384
690.262504390746
2468.52097604195
3.1646022062445
5.9363501846708
2952.62785175535
543.819612267521
1597.257714699
40.2782385550168
1821.00288388447
""
3.8639745719472
4.925345305268
90.2761425606533
213.098792788549
317.203427007477
1879.16513545166
""
30.6547000426873
3118.49121776056
591.896599330432
2638.37746343323
5.2280560824961
330.763155997862
0.1134993712781
1015.84982727292
""
50.7609012529703
296.956612261998
376.699170428882
7532.89099372672
27.7797447024696
3636.2174292975
498.090138855303
8.7247307775467
48.1997117571914
5293.41281391759
2858.13113218769
""
11.9821002136228
1834.51882275474
2751.7779148896
1574.02008304832
2671.7015147505
5.2353544307638
8.3865262941711
""
310.184151778074
346.980515415913
""
212.813858120911
13.5018700559708
1570.46444232602
664.433547867434
1638.96640346003
