Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat_A,ACY738,Tubastatin_A,Trichostatin-A,PCI-34051,ACY775,CHDI00465983,CHDI00390576,TMP195,TMP269,LMK235
4163.74660875763,67.3653922586525,40.0424759136171,692.296813095786,3.0859970532386,9037.67479535458,,481.944484340742,,23.6870778440422,316.84990989359,50.8026570999655,2875.54269165627,4678.54859541374,0.0370710691133,10.283093844623,10.345118739653,3774.39808610048,3441.6568652794,5433.896654865151,,290.024569585717,1.4445863997824,3.3141033391424,1344.41101425809,0.2430392345075,,502.140305924734
2740.87269946091,2580.32629269929,1580.33163274774,,1214.50312813969,1154.95497265049,965.756604787875,46.2981600658218,,99.1212947891933,30.0781648607382,2938.60383305581,19.6280714786123,435.323506079055,450.670830372677,532.652641633058,0.0298588601764,145.380672122377,1398.9396317672,145.751839950823,176.468304969762,452.930411297138,2.2694912992208,47.72689686753,16.6687470297603,,0.0639217496211,223.954682164335
0.6085392343019,30.1750685185079,139.996046721231,39.5636401099006,35.88700700149,1329.64426314079,1714.87751871144,2222.59855844798,,707.026546516869,27.854206774252,,89.098989613962,2595.09737029552,205.168527230694,345.660543139018,152.243485951674,3634.2865494314306,3081.34569813672,342.260721167817,2251.94440856316,4491.43146680668,2779.24311832319,1677.19253943813,369.747564746382,2766.29153028933,5.962699850493,2173.98444309697
16.9064103687565,1.4823639464585,,119.238375212514,110.149751456563,2313.53400520582,18.2140980207824,,3319.16306069168,114.410498408027,3.4719771565243,,1.3702401823737,3608.13583448846,,3.9226513650056,1476.58258839354,0.7475048163675,,772.640009218636,0.7669718950413,3.3452713977416,71.6605590037233,323.715736242063,306.418630229506,3.3177503034842,542.009103920631,
,962.323071758513,,,1061.82599600479,518.108667987679,,28.4287502369531,1.3275155492115,824.362426227408,4284.046106125529,3.3808575200772,19.6878065429704,1825.47619517464,4708.37217200148,8.0256154241857,2878.5795885849,39.2692819156094,178.245306989232,3.3299244135402,830.637118400711,475.28019492509,4513.2742497543295,2096.27332861329,2.8711510441725,2148.32206161644,436.456100693607,1361.85768760598
6720.062897118551,2775.17182676122,,1177.59572973638,1448.03226470832,2167.00133809243,32.4577947804488,966.790467677802,994.345505045329,0.025421322894,5.2482983475906,2600.78453681312,33.2991995929505,73.9782232956752,2061.19126699225,188.305367325056,608.08803835983,30.1981933184124,1125.9218470348,318.059898353041,1470.77417476656,0.6594045549312,591.379412104612,5.160195307467,,3.0200325444323,4096.88212747571,43.5312771196618
476.414898231202,256.834795970519,0.4594479654075,,235.311965421077,4.4505654062452,4993.8936452582,,,291.413298225509,,4.2670336756277,402.738667305172,774.503724306108,2.3249806401992,,413.21592410005,1225.79210445757,1589.20520136145,7.1072709396847,71.0276500632902,376.411851249853,4091.6721323938896,,9316.19615073653,80.8161843691234,30.3296959366292,131.856678287205
,525.569817309006,,0.1134993712781,7532.89099372672,,1012.68360471712,676.494799721101,,244.538745998455,,676.192105800107,42.1691273801689,,,,,0.3647329664226,,2.7322912270893,498.757190054147,,8192.7528566797,4.0832772863421,4.5029273881046,30.2602753025814,1.1211348642462,
,4.2950307705579,,0.1100637799647,,1.6694104080669,,744.426287298458,4.3587281145072,,234.647831920095,,,525.569817309006,,,,,,,,,,15.6554362682709,,282.167625492195,,
665.36644244199,,1.3750126496664,,,,993.656361349935,3718.66331059457,9293.04307168628,72.6865772314595,206.42152210079,,,6960.33016294355,104.954934958088,,2.9088478218243,9.9675294077764,,384.335275507556,1038.57215290593,112.451567387285,4.8588825801366,,8.2969297947035,,234.647831920095,675.746874607669
,5098.24683233899,2119.32886416084,0.2815445721558,516.185828216932,1257.99037630759,36.1072982076392,3.4691555313111,10.3272510453024,63.7525834072797,790.634861122643,294.851789153957,,2.6042883107099,5222.43324148766,552.808518348698,108.133761840972,2000.10014598402,299.027497881325,1230.39539295326,4947.84040870421,,106.315789709367,7.6713120557365,606.943671266096,,57.3669563489702,
1.9976126563239,,4744.39678447298,1085.38028412641,0.6719218577736,,83.2995076665375,27.2099597651665,49.7411765133615,140.944299246893,109.54290598934,4071.4199539136,2.0379752456349,58.3698712889445,3.6150367782419,,2.480933644824,,249.519723932261,1291.33292178312,348.03125216907,421.218997128774,1207.05445012749,153.142099845224,1.2603920066392,,0.0837971140118,29.7727364474976
1174.9710018734,443.020099779362,176.123587366946,0.1599833826067,6397.25335558113,2098.66586796233,0.6290758572233,28.0411318452242,427.909615618745,6.2268285105543,2227.6125519426,,10.7034095216155,3071.22389639457,3.3272471140885,1496.30525951272,672.541034807151,,1299.99422249395,,3587.07391137543,36.5309425989626,1941.9410193969,260.697836622995,,1458.72992564663,1417.47411671692,12.2176729844591
7.7818818456963,779.312683808816,306.167586380399,,3072.50887497466,252.22381979026,,36.9618485202374,2330.22258391449,21.3854196850275,197.826446212655,1061.35609092701,521.651758621791,336.087031912949,317.327780856661,239.970815287327,1.4054254160994,185.12502487293,1.0951582071243,2041.93917072248,332.983660807146,48.8570480780029,1283.57786746595,,210.313732814304,340.069022194264,156.759647082029,8.5184059905911
,,,,,,,,,,,525.569817309006,,7532.89099372672,4.925345305268,,,,,,525.569817309006,,,0.1134993712781,,,,
6554.50925117105,834.69732160007,1926.13272758807,,153.334404631039,1.0178592184289,43.1043756140831,304.094895198503,,545.987243326658,3626.59888102086,1092.97358390446,101.957469610824,195.95854749217,2375.33839495727,321.282761532033,302.754532232638,,1671.18699850834,192.928270913016,3.0905878180002,178.788371054449,34.7331494253045,,516.227524877784,761.810270601653,,3.1167254502973
3572.87052574455,2.761272810531,2345.29959111756,114.662090644899,80.1167703570749,1651.39668372905,0.0718215969083,469.780555342342,5924.89450964242,92.8182917835765,2552.63500691519,2504.84878523574,194.239528880218,1610.45319890856,1.1723814625803,1089.22772534765,0.0530635527289,19.4086025020962,807.388424416445,490.934604084932,3494.5273833775,908.287148377245,448.657673273266,269.319534129099,10.1880377115681,0.5949096402184,29.2889302601412,1480.77749620983
624.44868928023,156.292034291165,117.024997269232,4.7142144802737,,69.6617672525179,43.7209371331766,17.371027738246,49.8012446894652,,296.973900242041,7093.41932396949,,103.306959683937,7897.503212572259,1198.78551430605,65.9686666224385,265.236380599695,77.1850020085348,129.951630152507,3404.29841234636,8.3754846027976,72.7703613517497,5157.35355753488,116.007374492832,,310.019258353384,14.0440795563802
,,,,,4.925345305268,,,,,,,,525.569817309006,,,,,,,,,,,,,,
49.0248511844793,59.8148924475299,1243.60948391913,254.175820256891,,395.465082659139,,31.4328476237649,,3.0385318874864,31.8171526291778,2074.71859603176,34.1589571621941,337.822302078395,187.406019244966,546.531215091474,205.689958748052,19.3185220488883,3200.3381615584,,7368.359386069459,5.8510171418037,534.495450770821,2190.95010968141,669.435858507664,2200.85723573274,19.9326412776279,3.18077118314
61.7345490598408,967.535716215459,4.925345305268,968.411723540376,513.764965633237,2598.80136472096,466.21069250928,2008.00850549378,37.2420539999283,2.1330406627704,4.925345305268,4.925345305268,,47.930349264965,,917.413735719414,,64.8102953478204,234.647831920095,,,,45.0588873419316,31.4375939850953,103.38176196377,,38.6792993188685,802.990815553287
7103.599092226271,2.97698398315,1269.07425479996,1321.13340636843,5322.73404866284,2066.21866832493,3554.03767135535,21.6114923581339,12.7216129762367,30.309959406289,1743.32344429175,911.199774426796,17.8411617676172,285.299906273108,3.4006892678691,808.910552050599,318.488514246321,67.3042189774411,27.9917450821284,42.3952726412318,641.610386695835,653.159984842,3.0097589704998,3703.96727761639,120.478647755595,68.5538032875953,3604.46077323836,
,,,234.647831920095,,,,,4.925345305268,691.43230746915,475.595672595244,,,,,4.925345305268,708.67359596221,,,7532.89099372672,157.74102757356,698.749801279932,45.9867061602067,28.1049734674915,,,3.9753522154661,
,3899.88529075698,16.5185064514906,,8947.60264362827,1.9292037688248,91.901459717743,8.4547980117251,,432.369048480796,12.3624596161978,2566.22320999039,36.4074983590617,1107.53049798287,1343.37126434472,557.591913709274,0.1748785931,1727.37117598598,1290.1970826592,,599.752110831057,40.8166247670262,554.468630406404,2111.57101157811,14.0451368410086,,479.950378762122,246.660707277203
436.256903884396,1.4436077807832,,,9300.84065743001,,692.497419331025,669.778963878029,18.9654241364962,274.60918659629,662.436863737592,3.6756915051951,881.98472469706,0.5390504228318,1210.39082328425,221.203347273403,98.0307159816723,562.201157284434,,,,37.6579959673032,343.528571920175,,7242.11226148363,,1609.72266211708,
329.147684932193,322.466350931814,1995.52576896877,3511.25385084775,730.831475766901,890.061444062442,129.275919007083,3889.79768593146,3238.39894558773,20.4080412652645,33.6273003282551,986.108207909278,2831.10705662997,154.374941025824,1093.53737326244,4.3491933427384,583.001479269412,1297.30144840136,1325.41674985053,,,3.4961188503832,205.96083885641,91.8339713311975,28.9209789427245,37.9386608754507,34.701017920388,1111.09314271914
551.306111012886,,,,,23.0814951195325,0.1134993712781,,711.92090662309,,,,289.377581773668,,,0.5333881548118,,4.2670182700628,,,,,4.354711582056,675.54225422593,,,,242.645679795398
52.5103359199699,591.146832137008,337.016188011938,336.315054886138,3770.5593288231103,1251.82588207501,34.2756158887434,2.9286899787253,,67.0445404552187,4624.15807450847,,85.224166833752,242.686705289549,279.016319246656,,90.0115729192276,7240.774945124099,4216.92048019527,2820.66120241243,2355.44329956839,,5.6913126119005,2166.63490412713,1474.44058313376,48.7891596193278,,262.774167818476
2187.51386373012,151.250996621828,7074.652268035529,5174.523722887529,,790.721520139302,3.6555446262961,2439.22631526851,,73.3311510686685,164.507495073345,4.6918704978538,1181.35877913584,409.579497140225,33.7151270677795,3.9506812221586,8.2917929593926,0.6147586838706,619.598923100554,14.9338498037203,738.700771478211,33.8178453444296,654.02131028573,32.1343907915661,465.367896533607,1576.85339197862,403.665498478209,320.817279954509
8130.59218968956,932.619410711787,0.1134993712781,1084.20997216666,13.2056074257809,71.0407498123254,872.702938457189,665.489557979764,,6.5380306500495,234.647831920095,,126.096138876339,,,3017.84003653892,53.2126608360474,,33.6890668975226,0.0142107043934,2.0027171860457,,1013.6583053683,2253.51001353296,270.857383102044,153.507594698074,,8.6583536081426
505.482952099309,1640.28636030396,538.88614278862,8813.72003456646,23.1926779494478,5.0732719127896,243.97628383079,125.460226369863,6049.30177663837,886.308326144131,,7173.01209264425,179.705561809584,9180.37765202857,9.240026004119,2073.72499130811,864.163575132767,2235.38229917942,7.0078330220055,307.278430134254,1154.46098362294,4646.905273194089,668.126851895962,6153.03578849042,,7805.48375283811,,
,,3512.27250888592,,17.2630469970495,0.5050839704312,2.9280473236358,142.003264983228,,0.5711179839785,238.593586096568,4129.27068282683,2280.39701906243,,2658.94187522301,359.712034915975,,3763.7617902475904,2444.45959965609,1166.4309734375,2624.40118182743,,0.0521075836576,6595.54503953551,92.1881555910497,311.098479785811,23.7507166910652,2.5074804470251
4.925345305268,,,3.3648354848788,,7532.89099372672,,,,4.5030073784154,,525.569817309006,,,,,,,9063.95747972497,,,,289.239867819295,,5083.7893930777,,,
,,,,,,,,,,,,,,,0.1134993712781,,,,,,,,,,,,
,44.5522212232632,44.9480811078126,7625.72343421416,,127.020949539066,,6417.23993637808,0.0970146455581,710.853686022903,15.9156355363963,706.822945774357,,113.041545220123,,539.921096977144,9388.18459983225,4.3992714090962,0.0410395563702,,,,707.98339653216,3828.86196815732,,,1.3344384505003,
,,0.1134993712781,4.5563226845703,,,7532.89099372672,,,9166.60557000221,,9017.41694773398,22.4208521628277,,,,,,4.4120035388217,,,707.264807008638,,,5069.511801456129,,4.9850677792216,7532.89099372672
366.412830854436,686.662507548443,381.272737674997,,86.8234325623244,952.250563190263,4163.172145587,20.1867614590866,0.84500753359,11.7930541180499,43.5388984822357,880.180875918355,7.7692566354519,613.12763762964,506.762176010433,270.147317422866,104.663451133024,1032.61255116961,20.2178085631829,369.030576475984,204.191919521413,227.964511885975,1036.61981402513,238.859408006237,7.0989659926958,,426.535399145828,33.3007592134591
630.800499731333,5525.45778300684,1605.34632090175,107.708453193553,0.2485119495442,711.939558017734,9059.15665345283,,417.144478289272,173.490103683098,,857.345754794869,83.7225109233385,614.361105193165,9.4948318469039,923.349498065713,,26.0366687844723,9036.620526604369,9594.15942608685,236.58595397383,129.134949588666,,7724.788556684781,2126.47619623342,,8.5632522515303,
,76.4908989686174,23.4860785660204,1590.12923751665,93.8290895903036,2050.17511733761,1.0302525732586,466.739273085676,824.159609776723,3.1174208825324,2243.04351240826,,41.3214976827899,86.1520415890336,3893.11745471764,0.8631245859059,39.6882672262608,3.4324377396154,,1357.68434077849,117.40232711985,12.7237985898077,4.1305825750997,1.1826151767621,1487.36104858234,9064.58025943274,1908.41824157422,0.4668908640139
296.269934671142,80.6233568974388,4130.192599190071,1151.54340904183,116.051318298806,,1.6381991556953,75.2597563917745,,,22.9538737009862,43.7110427835432,78.5783647517272,315.815839548224,122.519337206935,4.8906946782806,230.448373541291,847.225910635282,9.6343587328242,4043.9572863508897,839.855026292175,1327.53815521401,88.3425827686103,249.081970398082,1.336351787499,169.358574255488,19.1324413198232,436.46369226539
3.9730601833702,,,1.27633594285,,0.8805414211536,397.053570378377,5479.26293977432,1358.48361016985,34.7635783398896,,0.1134993712781,662.070550262666,0.1134993712781,,4.4234914842082,2.0156375854133,6895.4896547727,764.732916402644,123.200273627777,,7996.02113155212,0.0391458551352,1044.18475787568,1970.46021916084,,2886.78913337737,1239.86549528973
660.286982147021,,4.7994031000151,,,3.4211807863527,,,,3029.13634274198,,,2491.92910761196,31.0035628361639,275.827598830015,,,9221.77393738026,2165.19281048028,52.0228012380141,,,41.0732281867413,0.3908101449584,1514.01802572519,9035.87485652933,1.923265331339,
1.4796055544705,191.015988709962,711.260883180571,1.4095774131203,,,,17.5139033658464,449.106339102933,4.1617405148555,130.69530893894,509.015542851946,60.8040225086581,1836.81722285356,4.053225226716,15.1707516750365,284.219600632258,5454.51371278558,4650.0294140639,2669.41319111514,3.1143465383008,11.0358657869979,4163.32190152481,234.647831920095,4.3543620429002,33.1193977787846,53.0683437590714,50.7316891428832
124.436653288572,449.25874970882,2.457507112337,824.012984726629,125.104819636868,1.8866076512207,2775.08428169502,127.088866533035,886.065427069794,1266.72065518894,4140.25419723876,14.2511218836858,2033.58072856628,0.6123631901798,25.2799677720104,5351.17977742245,14.6743736040985,23.1393643299412,3039.00843908514,7543.819275274111,1398.37643695033,5544.35595950832,716.956089574937,2726.21671866452,1940.59274281097,341.749475889427,560.550600050529,1350.30710737341
,,713.015788277369,,,3.4055013602614,,,,,,,,3590.11854317866,8.7198743125797,,,,17.3108080780455,63.3062615174629,2.1995787775611,,7532.89099372672,4566.28703373456,,,2551.81003019207,
,,,465.010572191584,,4.0857475985996,,,7532.89099372672,,0.1134993712781,8471.70619219157,,4.2311390874559,,,,,,234.647831920095,718.285628140011,227.621047554562,,21.8124175143241,,,234.647831920095,
935.14685283182,26.686148690213,6299.3929708358,,407.021227365186,33.7363242441112,1.0325531080473,597.990176158715,342.838811484671,113.486428720887,4.557783320529,1095.01335546735,173.744068610978,852.214780811069,5.6799298967123,674.375940799679,3333.39771120874,4081.3825522203106,,29.1247616807776,1562.36949935429,233.885579667077,2084.22827995541,3.2106163735038,106.57527495655,12.9550127380524,15.3787451517263,688.512967384258
2177.927821723,,5.7430466979065,234.647831920095,,,,4.5959221952274,,,,0.2896231881483,,833.596778090716,94.7068483734098,,31.4322310434907,2.1180157883802,1260.52307087319,42.4035225819328,785.243967019374,248.309563644656,670.242859805724,3.8162881075325,,,0.7877663027354,
3.1793330965791,42.4899238640213,,1036.53840207325,,1.2982366787382,7931.388521188221,11.5051453212114,,48.4727294555113,34.7871425619151,3.3429769740438,9.9518027166896,1.3416985589925,13.5937085046227,99.7492495805592,1.7487695571403,656.371906344362,995.466984705712,3690.38811729384,318.750334962171,,,23.1707202964633,130.688728395992,670.036024320748,,1025.90010489284
172.047314716072,2284.5094919648,315.802768110729,1042.44489775301,482.088133623643,646.11025333354,124.108211469554,26.3683343683744,0.9002390756214,2221.4687314663,4232.65208773867,2524.12810553459,112.381283964608,319.870476848074,569.445384651425,0.7016139521601,268.076475596634,1621.29475719313,1.1435895393107,1188.77931474472,978.835633482965,2230.95218520048,300.212102059791,450.028841494393,2.0304788782373,1.7003838138879,203.758460933351,3.6870479760873
29.2352188991325,168.835260700082,,3051.06190258302,307.78859331412,0.0144006747397,15.1801019905758,4.260996792763,968.065451005056,,9157.136721626419,9013.98350086552,723.439093586226,323.363609893673,9207.01283413348,99.5641457171363,1127.47234854007,,,930.850277651134,,1868.44022354709,0.826389944581,279.36388362899,0.2216188018615,16.3444869834041,1810.35343987369,35.0716326835337
,,525.569817309006,,,,742.061903318873,1.9183975681506,,,141.151920629237,,,,,,,5723.3024101475,,,525.569817309006,,4.925345305268,0.4384760799897,234.647831920095,,707.602436843805,
272.327988571421,374.057751498547,4256.59158922402,,973.690172001197,132.126288541044,1657.8242768431,287.83316937695,1477.55817997675,87.7243848900762,1298.41135382841,71.1190362463231,5.9464078178627,7.1129961851922,14.4465980406261,807.577828161711,101.233592386897,1122.90439825817,2061.4082301,7.3368254275239,,12.3454302809573,,32.0483374390669,263.052660486277,6013.44464487165,346.599765136754,4499.1441838397
