GSK2879552,Iadademstat,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat
65.4543012564888,212.150880061014,463.271073757516,1.0218482086007,,204.857130828777,1919.85474420761
322.805596664462,230.640572642997,840.051005917577,787.641590033933,,325.565098704049,372.473355507008
,4.4536277576031,51.9876375170898,,76.5260756473249,53.4898282058106,25.4729869650881
102.760162153172,21.2951710304216,1270.29160773694,331.602775224048,,1.2655998601511,105.336044017406
367.51777562036,9.1600448782787,2.8651870816178,63.4970789097529,1513.25806600493,390.87421946899,5331.639583258049
0.0448298785094,,,2.523037876296,962.01211884583,,154.137851408383
3330.12251404803,3.1773017646527,1017.45413990137,3.4161824863666,,316.197786291801,1277.06363541398
,,32.2846063049688,2.6067008840995,7629.8601894576705,524.639057184682,1.2089859068491
2.9422712913833,,276.088980416626,109.334255203334,507.451914643695,,2.9240777858223
26.5378158429711,8.7361015609362,26.2112868419436,3.4405520853606,,,1086.09624911887
366.049816820589,1704.65656990448,,9.411969518721,9.5164329846604,34.9676479807286,4935.11475339304
7390.34383020932,,482.691068494653,,370.774946686393,6356.49197892427,286.502672974086
4.2547638699507,275.55902945332,76.8393649037487,3.0778198588707,0.3063392364117,,92.7281015093971
288.258553547876,52.0116459747161,,60.3662486060541,,,
289.865868996958,,2758.64547291298,7.8555516340806,237.975221592077,1.5730043206229,
12.8272006928276,,3.7868699760241,6.391650987491,0.4695855572208,4239.53058088167,1.1605138168541
38.5517577463049,5.1247329909826,,,699.421761959889,,3.9340058634451
5.1833759384184,332.259452574333,28.6881347127354,2.9570363213019,4.678384404224,541.400724993816,988.564703276311
0.6246741876425,582.468523885171,234.258347102942,1812.6460677259,,3548.9129455182,109.418404697742
4.1061730584766,,650.371529780282,7621.891603869791,1284.35309937474,,1007.90208118057
3882.85381740946,5114.51620203619,3414.05568096497,304.502263740961,107.401549694402,2366.36742960483,26.932150927135
1991.99769703836,23.5358671291118,730.935144501111,1.8956554508968,3118.139429819,0.122467703134,
,,,,525.569817309006,717.626406069189,
,733.887296418346,1435.01550562887,365.434983890921,,5703.93339915401,23.2052605545743
416.362843894051,,6093.44957237436,43.3287302600991,,,
9.0044334109917,157.559839106816,,33.833787413283,,,23.5852923112363
3.0975489870724,121.13348375354,60.1335861003985,75.6512068491086,4022.9901725008303,1024.42900509087,6994.394964661489
80.8361365037893,99.3135578910633,2405.10262400195,95.0776337263022,8424.27735319657,289.909620584997,4292.06493119763
234.647831920095,10.4596271959283,,525.569817309006,4.925345305268,42.0845885829308,
453.435857440382,,,359.411688416701,0.0934630557077,9900.31611828875,29.7698826892803
2498.65204082602,4381.4624829083905,49.0634555713278,300.97289575811,670.684632773519,,229.702418527641
1206.08944027911,5349.701788593329,33.801781905461,70.4011683486941,461.962886462871,374.825016583981,3.1690421195849
26.7787856067715,,222.695732664811,1537.44950574756,191.871661208114,1242.21029640109,
4862.589605600289,4.288389204022,191.984619270769,103.273564443136,35.5134347408016,528.190350808577,711.752450177553
,,729.621241185723,2.0327742845978,,,
293.215549291597,3.6843027703939,3.8096276270439,0.5952038025201,,0.0977316486418,4415.40358390253
4330.83159410222,,20.5196595418451,,,,1.8236157071954
763.077642100681,275.043532125303,3.0056416740548,2780.01050778668,804.224335463059,184.322202496943,
,,3.4349238488741,,,,9387.601236895169
,224.326342964132,2126.75044793831,3.4118916126457,,1131.76735014928,827.3647164899
4590.316075999711,57.4564430525424,16.321213350165,,,236.848490467926,191.110319605981
,3209.2972986913,67.4008138170289,62.9150455827996,737.278286545848,291.017024401326,2775.28960336765
323.138673539097,,,0.1134993712781,,,
19.0870145611914,150.022459409656,3.0447284094358,978.752970024183,2215.60862792671,977.053507489911,27.2855007216304
419.895023264217,0.9641834525951,273.098185546991,16.5914536310172,,,106.832734861688
4.0816978576204,4701.91709912532,1590.61292369619,1900.41356697203,,0.7572294711091,97.9431504771479
,1206.79454560496,461.308626243906,146.242859657159,,882.193411610497,0.955142854904
3398.0282047871,285.502278767423,12.6296329412882,87.6268202352599,,390.698175524135,29.3993721131499
4255.68085435142,8.2706482400269,286.301880482141,1.6418411615978,20.2981973634165,,3.7794732788308
710.812581918944,24.6530524433116,1756.23696611873,2249.22242164029,12.1746501913084,2277.79520334449,1194.05864904046
,,415.846908260858,0.1134993712781,,,298.258955028263
335.378839967058,,2395.63167590803,13.1126638551187,3692.5900142398896,11.5418941916047,852.663895589038
1553.766674253,942.958649492153,182.849055185374,1984.35085663559,1.5469839097525,,62.9505677039521
81.929708335454,50.9476604378576,3.3700555945285,,,0.19325766082,30.7255447473553
472.881123786675,7366.1924652774305,12.3986467796118,260.69544977321,3.2132493611576,3.5039684503736,
1.5150358164018,592.607983785723,171.629370949974,2556.4460739461,284.362570678217,616.596768944625,957.97915142417
4213.73958375716,4.2328273271058,94.1215383319215,1069.19981512092,,,2.9617057686172
878.411408715018,,2147.52863488826,87.2265600492903,0.0137783772707,,
4004.5187913193,,39.1173739956008,99.1406243731047,0.011849975532,1.4002006938107,468.189228034085
12.4967158330072,1017.61574998349,32.8556327461902,3718.94900254648,,62.1314034181715,101.285534781035
4800.22448462558,525.569817309006,10.9446524471772,,,,
,4.925345305268,9177.281138107299,,,,0.1134993712781
3.4340286672846,,0.469505093363,,,4.6931780296722,247.070024556423
