Thalidomide,Iberdomide,Lenalidomide,Pomalidomide
302453340.833333,302453340.833333,404182173.666667,308926535.166667
10129943.5,10129943.5,,8041850.33333333
14863420.5,14863420.5,28717273.0,17509525.0
122811239.0,122811239.0,192960824.833333,112696531.0
,,,0.0
149806235.833333,149806235.833333,125866736.333333,154717434.666667
20334779.75,20334779.75,11504913.2,3581438.0
239789392.5,239789392.5,340687657.5,234823254.5
402294374.0,402294374.0,624317650.333333,426361189.166667
663683118.166667,663683118.166667,1060953371.16667,682624553.5
251103640.333333,251103640.333333,332498810.666667,259918497.833333
83079931.1666667,83079931.1666667,151373840.0,79004581.0
,,0.0,
27034499.6666667,27034499.6666667,44753338.0,32835011.0
39877447.0,39877447.0,57045323.8333333,30376582.1666667
252105653.333333,252105653.333333,363039225.666667,281999796.833333
284218052.666667,284218052.666667,380418347.833333,317437700.0
19953699.6666667,19953699.6666667,37484471.8333333,22388501.5
,29016034.0,31298863.0,
271973336.0,271973336.0,419730006.666667,268121155.5
163655777.166667,163655777.166667,398547797.666667,185185162.166667
18880884.0,,0.0,
213719337.666667,213719337.666667,279464558.5,191617598.666667
8811251.0,8811251.0,9683058.0,5535761.0
157107967.5,157107967.5,220505931.666667,188924385.5
101970958.666667,101970958.666667,146537314.166667,107283922.333333
170615666.166667,170615666.166667,276248196.333333,167653288.833333
13260293.25,13260293.25,10266613.6666667,13692704.0
135854562.5,135854562.5,214556793.0,160492335.333333
313634656.666667,313634656.666667,502811467.333333,335120865.5
32456037.5,32456037.5,48083925.2,31622242.0
678031275.166667,678031275.166667,1190988108.33333,729745289.333333
158776686.0,158776686.0,210995918.833333,175851795.333333
,,,
,,10811859.3333333,21834455.0
178621861.166667,178621861.166667,258372503.666667,224582227.5
452010242.333333,452010242.333333,824248575.666667,456712047.333333
37546725.6666667,37546725.6666667,61659756.5,40141700.5
135077431.833333,135077431.833333,221116749.333333,136934062.666667
11429466.0,11429466.0,69841296.0,21649093.6666667
726278308.833333,726278308.833333,933439933.833333,800154451.333333
442731471.333333,442731471.333333,703831308.0,483860743.833333
,,0.0,
,,,
183725740.833333,183725740.833333,247841192.666667,207392220.833333
204656333.333333,204656333.333333,268868539.166667,210515482.833333
873000101.833334,873000101.833334,1225028740.5,938593930.5
36874849.6666667,36874849.6666667,72728278.8333333,182990870.0
9705895.83333333,9705895.83333333,23559419.6666667,10405855.3333333
663132425.5,663132425.5,1091395449.16667,803758813.166667
,,,
42405410.5,42405410.5,62482212.0,47764348.0
,8721252.5,7861046.0,4855377.0
7397002.0,7397002.0,10111626.3333333,11158436.5
,,,
,0.0,,1338370.75
442304265.5,442304265.5,569204545.833333,471787198.833333
668097382.5,668097382.5,867878017.5,739428120.666667
124226586.833333,124226586.833333,312573781.166667,171935385.666667
32815953.1666667,32815953.1666667,49514814.5,48542874.8333333
12639329.3333333,12639329.3333333,14633472.0,12058968.5
,,,
292553563.5,292553563.5,422988701.0,242711991.666667
27879328.6,27879328.6,32098830.0,27027426.25
,0.0,,3593770.0
145874046.333333,145874046.333333,134033816.333333,158159374.333333
6559239.0,6559239.0,,7656768.0
,,,
7820594.0,7820594.0,13572974.0,11305114.3333333
139096573.333333,139096573.333333,194365972.5,152210331.333333
84897883.8333333,84897883.8333333,126834687.666667,90780699.6666667
92434214.3333333,92434214.3333333,201395025.166667,104500683.4
,0.0,,
16944047.0,16944047.0,27548605.1666667,13588693.5
116356744.0,116356744.0,178689840.166667,112705362.5
65600090.5,65600090.5,99661958.8333333,76159899.8333333
22316291.5,22316291.5,36137473.3333333,33141004.5
124882039.5,124882039.5,99477394.0,119685722.666667
525184355.5,525184355.5,1029003408.33333,582488524.833333
122240234.333333,122240234.333333,176457183.5,122067895.166667
87787696.8333333,87787696.8333333,129459406.666667,102213459.0
88521659.1666667,88521659.1666667,153395049.0,90773153.8333333
,0.0,,6810632.0
1968028096.66667,1968028096.66667,3407439282.0,2199759121.83333
0.0,0.0,8482929.0,
196251456.666667,196251456.666667,270990962.333333,190788622.5
86935165.1666667,86935165.1666667,127836844.666667,112465267.166667
,,,
9319030279.83333,9319030279.83333,8401287141.16667,9794531079.5
1651488279.0,1651488279.0,2539708841.66667,1904033311.16667
206248169.166667,206248169.166667,387394742.0,214390422.333333
2934696563.16667,2934696563.16667,4910544275.0,3209615572.0
1668750785.0,1668750785.0,2567370108.33333,1875250239.0
42583160.8,42583160.8,108999793.333333,40191785.3333333
131226814.666667,131226814.666667,295903703.166667,169334520.0
0.0,,,
2453684118.83333,2453684118.83333,3168302937.5,3099293260.16667
42136720.6666667,42136720.6666667,36218691.0,28877764.0
3212773709.16667,3212773709.16667,3949043000.5,3632728332.0
964294426.666667,964294426.666667,1092681114.16667,1069518952.66667
1785452924.33333,1785452924.33333,2461473416.5,2062669026.5
60535756.1666667,60535756.1666667,89930687.8333333,56491873.0
24532430117.0,24532430117.0,33713368129.5,27887111040.3333
78550434.0,78550434.0,87474327.1666667,74711962.0
19072232.5,19072232.5,24076994.0,12665926.0
,,,
27175290.3333333,27175290.3333333,19038748.5,20146653.8
8596055132.83334,8596055132.83334,12317901116.3333,9190165883.16667
36735368.0,36735368.0,11845307.0,
33014887.3333333,33014887.3333333,42358283.4,35750441.3333333
8632746.0,,,5535261.5
29313548.3333333,29313548.3333333,10764736.0,22457061.6666667
,0.0,,
5473411.5,5473411.5,15693013.5,
9446994.0,9446994.0,28754493.5,15726426.5
,,,
,0.0,,
,,,
0.0,0.0,,
8034315.16666667,8034315.16666667,15143667.8,9677258.33333333
26606730.5,26606730.5,37229311.0,27835100.1666667
4735333.0,4735333.0,9488141.5,5152926.0
61300334.0,61300334.0,94841750.0,56061651.3333333
98767577.0,98767577.0,139131543.5,107040513.666667
50387698.0,50387698.0,104309455.166667,54986153.4
0.0,,,
,,,
,,,
16780797.4,16780797.4,24824080.0,15757182.5
42524335.5,42524335.5,21545026.5,38923389.1666667
53229039.0,53229039.0,64297324.3333333,49627634.5
17933544.0,,15163980.0,
,0.0,,
43175787.5,43175787.5,36600801.5,39382879.75
472595788.833333,472595788.833333,820134103.166667,465141472.166667
,,,0.0
149275400.166667,149275400.166667,349891901.833333,141765999.5
9711607.66666667,9711607.66666667,,0.0
,,,
0.0,0.0,,
11334862.5,11334862.5,19098778.3333333,11071200.6666667
0.0,,,
,,,0.0
5689129.5,5689129.5,8747412.5,22828944.5
2941696.0,2941696.0,,
,,,0.0
8632267.0,8632267.0,30251609.0,9183191.8
30798892.8333333,30798892.8333333,46499083.3333333,31775443.8333333
145090730.666667,145090730.666667,139174910.0,107465090.166667
3695781.0,,0.0,
0.0,,,4040690.0
,71677061.0,0.0,
53459553.1666667,53459553.1666667,72870259.6666667,55447771.5
9367166.0,,,8462271.0
351140389.666667,351140389.666667,415666454.333333,265693773.833333
82885887.5,82885887.5,88715045.1666667,61209935.3333333
1412251263.16667,1412251263.16667,1361296674.83333,1236674139.33333
,,,
15407697.6666667,15407697.6666667,12487934.3333333,11555032.0
2343437104.16667,2343437104.16667,3282785342.16667,2558430985.66667
0.0,0.0,25853231.0,8650193.0
41340035.5,41340035.5,49314696.1666667,47712721.3333333
531462129.166667,531462129.166667,777937422.0,597605684.333333
,,,
,,,
17781319.5,17781319.5,27058888.5,16528271.2
19613714.0,19613714.0,25383780.6666667,20604707.6666667
61967095.0,61967095.0,87015912.0,62232834.3333333
142906356.0,142906356.0,208005020.0,126381425.5
10540810.0,10540810.0,22909005.6,14039700.6666667
14406808.5,14406808.5,18566063.6666667,16674902.6666667
534366265.0,534366265.0,909923928.333333,675461556.166667
70994759.0,70994759.0,111102022.666667,73747563.0
78100684.6666667,78100684.6666667,49911727.4,77302984.0
10451378.8333333,10451378.8333333,18809454.1666667,11793799.1666667
31781224.0,31781224.0,32171615.0,35242342.2
17825732828.6667,17825732828.6667,24349631203.6667,19438297436.0
624546399.166667,624546399.166667,797708978.833333,751642441.833333
4250654982.16667,4250654982.16667,4513515726.83333,5214051924.66667
60441802.6666667,60441802.6666667,63584945.0,45928334.5
22141894.5,22141894.5,35593368.6666667,22638062.6666667
10022575.0,10022575.0,9164363.5,
744871637.666667,744871637.666667,804841368.333333,703387463.333333
306743986.333333,306743986.333333,393934019.333333,324270133.5
107533632.833333,107533632.833333,119281305.166667,119360444.833333
113250965.666667,113250965.666667,245573751.5,135578967.166667
165078176.166667,165078176.166667,123363212.0,160326729.833333
90852403.6666667,90852403.6666667,135888984.5,74314229.2
415946586.333333,415946586.333333,739461265.5,438725047.166667
150858801660.833,150858801660.833,200734949593.167,183072900105.5
24877067.1666667,24877067.1666667,35043741.3333333,29667655.0
565475600.0,565475600.0,842647284.666667,739514862.0
357673395.833333,357673395.833333,427571310.5,508270855.666667
2039400.0,2039400.0,,
,,0.0,12410460.0
3779593.0,3779593.0,42876120.0,17984883.0
1384872926.33333,1384872926.33333,1396562008.83333,1552107644.66667
2670957750.5,2670957750.5,4088236639.33333,2703320847.83333
3295100457.16667,3295100457.16667,4972118534.66667,3873285324.83333
2581074836.66667,2581074836.66667,2959301589.66667,2818645257.33333
12383117.6,12383117.6,12379973.8,13537808.0
16728000.0,16728000.0,24278600.0,22947200.0
1212014359.66667,1212014359.66667,1947607693.83333,1277356163.16667
20762421.8333333,20762421.8333333,32384220.6666667,25775537.6666667
,0.0,0.0,
,,0.0,
18535940.5,18535940.5,18414243.3333333,12396967.0
919074356.5,919074356.5,1528132688.66667,1019705271.0
127025516.8,127025516.8,222622048.833333,131022829.166667
0.0,,14231162.3333333,0.0
,0.0,,7257264.0
722187543.833333,722187543.833333,822135475.666667,755002632.833333
739644070.666667,739644070.666667,1366754150.16667,807052507.333333
32470159.5,32470159.5,50479602.8333333,29634054.1666667
78539742.3333333,78539742.3333333,164321841.833333,90080701.8333333
2184692332.83333,2184692332.83333,2414526652.5,2236729230.0
309330867.0,309330867.0,290688476.666667,312218838.333333
8740266666.66667,8740266666.66667,19472166666.6667,6802250000.0
1102228565.5,1102228565.5,1812594299.83333,1473666658.0
3677206172.66667,3677206172.66667,4776240088.5,4092563292.5
,8193834.0,,
107953944.5,107953944.5,229454661.0,132918306.333333
0.0,,,1684081.0
4870224665.5,4870224665.5,5727730531.66667,4983548963.33333
,80691712.0,150587160.5,178281011.0
451657570.333333,451657570.333333,582998409.0,470047381.5
312011470.0,312011470.0,390117371.333333,281903397.166667
2494615.33333333,2494615.33333333,3955138.0,3317780.0
295190198.166667,295190198.166667,391162579.0,283035165.166667
26751097.5,26751097.5,30402478.6,34653960.75
192770940.166667,192770940.166667,227662043.833333,205362953.833333
374347839.333333,374347839.333333,530453955.333333,406037227.166667
14344249.6666667,14344249.6666667,14369028.8333333,15946594.25
2210796739.33333,2210796739.33333,3601950418.0,2373974819.33333
31419135.3333333,31419135.3333333,45180804.0,27779072.8333333
126774502.833333,126774502.833333,217054193.5,152227355.0
180014393.166667,180014393.166667,363287710.5,190172855.5
2342313328.16667,2342313328.16667,3012807239.83333,2392581012.0
1288697419.83333,1288697419.83333,980002983.333333,868570999.666667
2176236538.33333,2176236538.33333,2748060033.5,2284042087.83333
10205389764.5,10205389764.5,16690811564.0,12298512859.1667
0.0,,,0.0
113661574.5,113661574.5,119320239.166667,121450346.666667
514550060.833333,514550060.833333,689186247.5,554677977.333333
,,,0.0
43695085863.1667,43695085863.1667,71868146028.5,51507755972.6667
19525133.0,19525133.0,33352944.1666667,19634782.0
8212782425.5,8212782425.5,11489899034.3333,8753339534.16667
216175191.833333,216175191.833333,213031079.333333,198144790.333333
24010009968.0,24010009968.0,36848082792.3333,28426642983.8333
3765292805.83333,3765292805.83333,4935559377.0,4536888594.0
13035978.6666667,13035978.6666667,27683787.1666667,15364789.8333333
116602159.833333,116602159.833333,147905793.0,114277410.833333
,,,
74111867.8333333,74111867.8333333,132007925.666667,84836362.8333333
672432524.0,672432524.0,925233853.166667,639972468.0
16852102681.8333,16852102681.8333,25541736342.3333,19966111998.1667
42446001.8333333,42446001.8333333,56305378.8333333,44408479.3333333
70717540.8333333,70717540.8333333,,66133285.8333333
10943049.25,10943049.25,,12142235.0
4878603853.16667,4878603853.16667,5359696059.66667,5285764112.16667
5835307.0,5835307.0,7919933.33333333,4406332.0
50988281.1666667,50988281.1666667,56888730.8333333,63273912.3333333
851471149.666667,851471149.666667,1963041681.33333,1114970434.83333
1063336877.0,1063336877.0,1656355242.5,1135784594.16667
,,,
458418888.333333,458418888.333333,611752944.666667,456033694.0
24323920718.0,24323920718.0,32514210097.5,24439596723.5
159369461.5,159369461.5,300207296.5,170244757.0
385257300.5,385257300.5,475080450.833333,399864160.0
16041446380.0,16041446380.0,19254454621.3333,16871259838.6667
44264249.6666667,44264249.6666667,38239888.6666667,33834284.0
1836457630.5,1836457630.5,2621470488.5,2165808249.5
1642892057.83333,1642892057.83333,1975260356.16667,1657550462.16667
6320754402.66667,6320754402.66667,10093278715.6667,6943177587.33333
361379766.666667,361379766.666667,327338948.0,349297664.5
19176637607.1667,19176637607.1667,22152966492.8333,22401514180.6667
25235756.8333333,25235756.8333333,38688644.8333333,27599175.8333333
11520396936.1667,11520396936.1667,14291158788.5,11811110783.3333
401205845.333333,401205845.333333,452594893.833333,373408612.5
16212609.0,16212609.0,10097842.0,0.0
18953024.1666667,18953024.1666667,23610014.6666667,20773035.6666667
,,21876847.0,
16429668.0,16429668.0,20624753.8333333,18244247.4
1921411142.66667,1921411142.66667,2561178299.33333,2289645629.16667
42925102.1666667,42925102.1666667,71173865.5,51583422.1666667
18540045.0,18540045.0,22268559.0,14863439.6
50189541.0,50189541.0,53770854.5,41146807.8333333
8868954.66666667,8868954.66666667,8802955.0,8702689.0
6464628.5,6464628.5,,
5750354655.0,5750354655.0,9977066270.0,6554040535.5
,,8184023.0,
0.0,0.0,,
1947549850.66667,1947549850.66667,3224670665.83333,2139008262.16667
46507822.1666667,46507822.1666667,79184792.5,51144196.8333333
,0.0,,0.0
19553322622.5,19553322622.5,25726992044.1667,24147436497.8333
180232901.833333,180232901.833333,243875324.833333,170103359.333333
1293192913.66667,1293192913.66667,1586046932.0,1444351487.83333
,,,
49294442.5,49294442.5,67075929.0,54721636.6666667
387859998.5,387859998.5,640692281.5,445879895.833333
146725080.666667,146725080.666667,209959284.5,176460442.833333
39176605.6666667,39176605.6666667,31212611.6666667,30950467.1666667
,0.0,,
414716711.5,414716711.5,503641072.833333,430381163.0
4695068008.33333,4695068008.33333,6066902613.33333,4869457513.33333
812166159.333333,812166159.333333,1107288975.0,1054474494.83333
2025152749.83333,2025152749.83333,1852973410.33333,2112143723.16667
113087344.666667,113087344.666667,115542243.166667,116164558.166667
7390257.0,7390257.0,7962815.5,7013357.75
10639127252.1667,10639127252.1667,15759550956.0,11899034343.6667
,,0.0,
3380887962.5,3380887962.5,4835227338.16667,3934695017.5
354376537.5,354376537.5,152049609.166667,244736766.666667
991131957.666667,991131957.666667,1443027048.33333,1063117988.66667
0.0,0.0,25275517.0,
8785319948.16667,8785319948.16667,9589734523.66667,8524999935.16667
,0.0,,
,,,
87612588.3333333,87612588.3333333,129762990.0,82676392.6666667
1484253032.16667,1484253032.16667,1612913330.33333,1521936792.66667
21854248.25,21854248.25,,22960557.5
2123174307.66667,2123174307.66667,5088482249.33333,2558464853.5
0.0,,0.0,
648935309.166667,648935309.166667,995617528.333333,644830763.333333
140059695.0,140059695.0,142685905.0,138262695.833333
13540505556.6667,13540505556.6667,22684318568.0,16108271819.8333
593825812.833333,593825812.833333,602972806.833333,603447447.333333
58737021.5,58737021.5,110604945.166667,73298504.8333333
30661392.8333333,30661392.8333333,31514908.6666667,48542462.1666667
278957589.5,278957589.5,329721055.833333,286401493.0
11781976415.5,11781976415.5,14008827133.1667,12471082877.8333
70145229.1666667,70145229.1666667,102811116.5,70885462.8333333
,,,
83548276.0,83548276.0,95887659.0,80788940.0
84099207.3333333,84099207.3333333,65255580.3333333,69646016.6
221602003.5,221602003.5,404137617.5,469484790.666667
82069418.5,82069418.5,58421610.8333333,86661467.3333333
71002365.5,71002365.5,143339462.166667,129051909.833333
366868604.666667,366868604.666667,483396047.0,351307417.0
72451521.1666667,72451521.1666667,87503056.3333333,76149162.1666667
1189843928.5,1189843928.5,1428982788.16667,1300010961.66667
7596666.0,7596666.0,,
31094672505.0,31094672505.0,34949865823.0,31100232035.1667
341435387.5,341435387.5,449654895.833333,398427065.166667
,,,0.0
87985340.1666667,87985340.1666667,42616521.0,89416045.6666667
305272348.833333,305272348.833333,329526302.833333,336544048.833333
5413247215.83333,5413247215.83333,6443510736.33333,5624253948.0
366290070.333333,366290070.333333,632052473.833333,359437610.833333
3050348.0,3050348.0,0.0,6092113.0
,,8788521.25,3392233.0
1934258769.66667,1934258769.66667,2466924060.66667,2017608601.0
869613531.666667,869613531.666667,1349060034.16667,994156714.833333
11918025.0,11918025.0,15535069.0,13237908.0
352575539.333333,352575539.333333,952119803.833333,538543731.666667
16110745.3333333,16110745.3333333,26401748.3333333,16236281.6666667
5820411.25,5820411.25,6343783.0,11419332.0
20649091.3333333,20649091.3333333,20112482.3333333,21081536.1666667
14021169.5,14021169.5,,
0.0,,,6021494.0
,,25640457.1666667,13950217.5
165286601.833333,165286601.833333,200066545.833333,165903713.0
,,,
6396888.4,6396888.4,,6739206.5
106298945.0,106298945.0,130942480.333333,109701221.666667
,3957492.5,,6798720.5
11288182.5,11288182.5,4192042.75,1800580.33333333
11692274.3333333,,13047886.2,8367478.0
53546670.0,53546670.0,97269255.8333333,58279766.8333333
17076000.0,17076000.0,46745000.0,
7597775.0,7597775.0,10474000.0,7057775.0
24503719.5,24503719.5,49129394.0,
,,,
,,,
3055235412.83333,3055235412.83333,4188715904.0,3320812796.66667
,,5120200.0,
,,,
11141423.1666667,11141423.1666667,9837791.0,11365774.3333333
1173537129.5,1173537129.5,1615611109.66667,1177090450.33333
79872891.8333333,79872891.8333333,96871725.6666667,109814631.166667
54211546.3333333,54211546.3333333,72722644.1666667,62879867.6666667
821129481.666667,821129481.666667,1135113798.0,969772732.5
,,,
,0.0,0.0,2571872.0
9317381.0,9317381.0,10498942.3333333,8001880.66666667
6889962.0,6889962.0,7862533.8,9529566.0
9185986.8,9185986.8,10964480.0,9814194.16666666
14885342.3333333,14885342.3333333,26274485.2,17583752.6666667
434944869.333333,434944869.333333,874092965.333333,484789844.5
127845084.666667,127845084.666667,156364344.666667,119769402.5
30848675.0,30848675.0,38533173.3333333,34485336.1666667
144542383.666667,144542383.666667,238649747.833333,143020775.0
27380746.0,27380746.0,,32455559.0
0.0,0.0,5362702.5,0.0
15957339.1666667,15957339.1666667,19184316.3333333,15199733.5
38729223.1666667,38729223.1666667,119942211.833333,49669630.8333333
77042533.1666667,77042533.1666667,38494007.0,71724780.1666667
222113271.8,222113271.8,300300425.666667,242311920.666667
39283774.0,,,
1161558548.83333,1161558548.83333,1501645428.83333,1374163378.83333
8428150.2,8428150.2,10785658.8,7368445.8
1297145174.16667,1297145174.16667,1330667348.33333,1564542434.5
389926738.333333,389926738.333333,475653908.833333,383320331.666667
17938383.3333333,17938383.3333333,21802842.5,19767190.8
177232325.5,177232325.5,249934949.666667,194063936.166667
941938168.833333,941938168.833333,1331546709.66667,989142782.5
41285910.0,41285910.0,70115084.0,49663923.8333333
47418048.6666667,47418048.6666667,83823277.3333333,48883898.0
2044302231.16667,2044302231.16667,3291861850.0,2199070765.33333
16664430568.0,16664430568.0,28793145605.0,19530041962.1667
,0.0,,7720453.0
14899591.8333333,14899591.8333333,20212814.8333333,17241920.4
15022284617.5,15022284617.5,21859224188.1667,17092959633.5
0.0,0.0,9563096.0,7299033.0
14751236.0,14751236.0,,20264506.6666667
,4305343.66666667,3808570.5,
40121111647.1667,40121111647.1667,46015483403.6667,43235917605.0
126722169.333333,126722169.333333,191540592.5,141214956.0
420993091.833333,420993091.833333,770742510.166667,502130780.5
582722375.333333,582722375.333333,913512450.166667,562098578.5
304593175.166667,304593175.166667,525860893.666667,304016162.833333
137259016.0,137259016.0,271719104.166667,160572860.833333
705918402.0,705918402.0,1140340438.66667,806821130.833333
51544952.0,51544952.0,55027036.0,43960604.75
106048504.75,106048504.75,242885383.2,112226229.0
19510239.0,19510239.0,22464627.0,18983192.3333333
177218067.0,177218067.0,207916004.0,186605910.166667
95107728.0,95107728.0,360034261.4,221815814.166667
1351043185.83333,1351043185.83333,1834583461.66667,1587618906.5
7648025.75,7648025.75,,0.0
2023267296.16667,2023267296.16667,3073478971.16667,2148346602.5
3337118518.16667,3337118518.16667,4645815375.83333,3619981911.16667
3570936113.33333,3570936113.33333,4934695479.66667,3758960317.66667
116704094.833333,116704094.833333,,142056111.0
329550166.833333,329550166.833333,511361301.0,339123274.5
27781295.0,27781295.0,36344933.6666667,23154668.0
4164710147.66667,,6568821728.0,4822289351.16667
,,,
1721827882.66667,1721827882.66667,2232287834.83333,1869771100.0
2190701514.16667,2190701514.16667,4104782409.5,2664074966.33333
148142159.333333,148142159.333333,154027276.0,135424378.0
8764999.2,8764999.2,8202876.4,9684963.5
202250699.333333,202250699.333333,438609227.5,215765163.833333
19013310.0,,4726014.0,
,67593030.0,118655073.5,69037300.0
2224779814.33333,2224779814.33333,2593528788.83333,2637842024.66667
5486552765.33333,5486552765.33333,8396312729.66667,7020000959.66667
326053716.5,326053716.5,201932856.0,232405666.166667
491145080.5,491145080.5,717846973.833333,670405950.666667
40961655.0,40961655.0,40594920.75,28983845.5
53062348.6666667,53062348.6666667,10287883.75,54560613.6666667
7042903.75,7042903.75,,11156141.0
21955723.0,21955723.0,8439330.5,22411373.0
3080038652.66667,3080038652.66667,4528903130.0,3722898475.33333
2119306778.0,2119306778.0,3059998562.83333,2273550418.16667
0.0,,,
,,,79020131.0
10133059.0,10133059.0,41055755.0,25622417.5
,,15563040.0,10254285.0
19597273.5,19597273.5,37626001.1666667,25095402.8333333
190109231.333333,190109231.333333,228500343.333333,174902343.5
14848316.75,14848316.75,33625196.0,24912229.0
0.0,,4979698.0,483960.0
2717196753.83333,2717196753.83333,4546122012.33333,2860357574.83333
3912588.0,,8483958.0,226870191.0
,,,
40064135.0,40064135.0,57278969.1666667,35674672.8333333
90417637.8333333,90417637.8333333,126887606.5,107150853.666667
13583965666.5,13583965666.5,20534977256.0,15304760758.8333
7673834994.0,7673834994.0,12269856171.1667,8074849315.83333
28613282.1666667,28613282.1666667,26862988.8333333,33257468.6666667
,,19461608.3333333,
500037933.833333,500037933.833333,459988179.166667,455191020.166667
23333677.1666667,23333677.1666667,42290224.5,23052485.3333333
23374091.8,23374091.8,46016317.5,17537942.2
75208374.0,75208374.0,117314839.666667,61849717.1666667
1573266154.16667,1573266154.16667,2798548057.16667,1969317012.66667
,,7076802.0,
79078840.0,79078840.0,,0.0
97115196.5,97115196.5,129807747.0,110018477.833333
716809037.5,716809037.5,1049045143.83333,804010209.666667
136062738.666667,136062738.666667,200877612.333333,120447064.0
24926524522.3333,24926524522.3333,36388431947.1667,29517225116.5
21914628.5,21914628.5,95924088.3333333,29610842.5
,11681183.0,13631538.5,0.0
3464026.0,3464026.0,,4406635.0
5507495687.83333,5507495687.83333,7563920526.33333,5699750122.16667
382188086.833333,382188086.833333,440667525.833333,389100817.666667
2890492396.83333,2890492396.83333,3025576354.66667,3236683585.33333
125976665.666667,125976665.666667,185644361.833333,154622434.0
8973687.5,8973687.5,15270935.5,10894412.0
31729246069.3333,31729246069.3333,55041004562.6667,34207406225.6667
258721502.333333,258721502.333333,463016991.5,275459239.166667
1330363749.83333,1330363749.83333,1802869517.66667,1396715071.16667
300132521.0,300132521.0,391752510.833333,289650299.5
219297476.666667,219297476.666667,460021497.5,235484252.166667
16966931.6666667,16966931.6666667,19782493.6666667,14966292.2
775302222.0,775302222.0,1007093517.16667,870348367.833334
227730360.333333,227730360.333333,241621580.0,247153250.333333
34193949.5,34193949.5,32822289.8333333,36798782.2
395534036.5,395534036.5,659334246.333333,514293830.5
233769265.5,233769265.5,516383568.833333,262191476.333333
1578076159.16667,1578076159.16667,1734418356.5,1433081347.33333
234530961.833333,234530961.833333,182520791.833333,224939061.833333
,,,
1271446598.16667,1271446598.16667,1419593094.5,1307846192.16667
35910679.0,35910679.0,69977997.5,46578573.6666667
614585259.333333,614585259.333333,641843326.666667,629062956.333333
2731289036.5,2731289036.5,4025503625.33333,2967417076.16667
85482665.3333333,85482665.3333333,135053754.833333,93704101.3333333
95405000.0,95405000.0,174524666.666667,93545333.3333333
353105409.0,353105409.0,602346518.333333,367649913.833333
30326066154.8333,30326066154.8333,44820330230.8333,35636034047.1667
24355529.3333333,24355529.3333333,30338019.5,24202347.3333333
8110217454.16667,8110217454.16667,11382860054.8333,8521618163.0
212288658.5,212288658.5,278796837.0,280820992.166667
96097118.5,96097118.5,141993726.6,83473220.1666667
,,4938116.33333333,
22739056.6666667,22739056.6666667,37703966.1666667,24104712.3333333
515678078.0,515678078.0,789806915.333333,632678583.166667
277607077.833333,277607077.833333,406072112.666667,213993234.166667
46386870.3333333,46386870.3333333,86254277.1666667,48625738.3333333
10014808319.1667,10014808319.1667,14992015295.8333,10658748894.1667
2052260814.33333,2052260814.33333,2825125484.33333,2351127593.5
931140021.166667,931140021.166667,1105651381.66667,1051619291.5
,7603687.0,,
214635598.5,214635598.5,243089979.666667,235745559.833333
32751022.0,32751022.0,59394708.3333333,36864988.8333333
224615023.833333,224615023.833333,413357576.833333,241176249.0
3280012190.66667,3280012190.66667,5449362999.66667,3672555875.0
7112354.5,7112354.5,0.0,3055690.0
1498413039.5,1498413039.5,1819792303.0,1742470636.83333
,,,
721845427.5,721845427.5,865848942.666667,733787270.833333
10745106.0,10745106.0,10890021.0,9901071.0
19768437.1666667,19768437.1666667,39322179.0,17827053.5
,,,
1931804111.5,1931804111.5,1887746357.5,1708783772.33333
59958576.0,59958576.0,79553815.5,69767268.3333333
1012592223.0,1012592223.0,1444323143.83333,1091289525.0
21820442.25,,32438364.75,21091724.0
1142920988.66667,1142920988.66667,1412202308.0,1211232351.33333
13510814.5,13510814.5,5012963.0,12952791.0
621981532.5,621981532.5,241173987.166667,588339848.0
4647812.0,4647812.0,7328349.0,0.0
93825238.1666667,93825238.1666667,142745391.833333,99417739.3333333
58535946.3333333,58535946.3333333,106372364.333333,63526160.5
69296339.3333333,69296339.3333333,100146783.333333,70125520.3333333
,,,
34153760.5,34153760.5,62538902.1666667,36127625.3333333
6857676.0,6857676.0,14853034.0,15580816.25
26584963.0,26584963.0,33829068.0,17624798.75
4711077382.16667,4711077382.16667,5043172949.5,4972564930.83333
20982943.0,20982943.0,41925707.3333333,22926686.4
1192141.0,,,
5309592.33333333,5309592.33333333,0.0,
3941219.0,3941219.0,9572410.0,
173363510.166667,173363510.166667,233562113.333333,183734520.333333
47362663.4,47362663.4,49952830.2,61484421.6
1088449851.66667,1088449851.66667,,1117941355.33333
11780071.75,11780071.75,,
,,17653682.0,
237641930.0,237641930.0,329634177.833333,240854626.166667
43842944.6666667,43842944.6666667,53395769.1666667,78434842.3333333
3978024.5,3978024.5,0.0,4614827.5
20039696.6,20039696.6,16167282.5,17676381.5
,,,
103459280.666667,103459280.666667,225573526.0,111563962.333333
38638294.1666667,38638294.1666667,33486464.0,44475879.0
17463049.0,17463049.0,,8970037.0
38500342.3333333,38500342.3333333,51169785.1666667,41125763.5
254143040.166667,254143040.166667,354768178.666667,259362714.666667
78496759.5,78496759.5,99990461.8333333,84337142.0
119802640.666667,119802640.666667,254489400.166667,120070420.333333
96220248.5,96220248.5,128332738.0,85637176.5
15069955.4,,17125639.75,
16320620740.6667,16320620740.6667,15956081790.1667,16447821392.3333
13337850.1666667,13337850.1666667,15286127.6666667,11895695.0
120417367.833333,120417367.833333,62570492.1666667,76270100.6666667
,,73328167.0,
165044998.0,165044998.0,261537482.166667,180405252.833333
