Thalidomide,Iberdomide,Lenalidomide,Pomalidomide
2190.47666711696,301.316537164003,600.649767400352,36.3699248034655
718.185868413223,7582.758894698351,1660.80560250739,503.56654782194
509.844669834276,6534.94766818689,436.827795568334,2085.90618743685
1430.49178727262,82.3892349859509,5454.11664071251,1078.69468422939
,1.498504093984,0.1134993712781,
7.6533749648026,1244.50067944913,2561.51412656321,5881.346114693471
,0.3895855646283,1077.645526725,323.862155392344
,29.3627548209175,,12.5336462937081
195.57651328142,629.404614711087,220.634959764853,3.3438473068761
1.335663470412,684.799804944863,4664.57802986093,3.1822145259954
4.925345305268,,234.647831920095,
3203.0613466435,20.0024169429364,0.2771065522337,
10.1689221593874,1013.22050022388,,10.7977475420564
2.9354743255638,625.787240012497,429.206236557241,33.9110034786455
317.253739770559,37.0301704201582,,21.6584801899617
,,40.7357500435986,
3954.5243533550306,,,
101.254796801609,3.2917534821426,269.088158571838,1548.63775162949
297.372944786306,5.5401566936429,40.6838245362135,
193.121437444641,96.2392267634272,13.9565853856949,190.572500391965
663.580627865446,9.7003013425049,295.397711120723,494.769551879924
658.022660442242,348.591151894198,681.266087370748,
,385.237064086771,449.309241693093,
677.15170486988,339.41451920569,359.99632766487,7063.26179625405
,525.569817309006,670.069472359744,235.166349568686
881.895239753757,1403.64373593752,,2.2655982862595
322.275501936742,50.7400301647994,601.722120888358,1.1340883454667
347.105186915572,6413.15420355789,4063.21774645366,21.7858576766547
3266.95132198946,5080.54923397469,0.2666951394076,398.446307177093
29.1988494818597,0.0884428717616,,3.4652117976323
30.7064683161687,1397.84949517143,2337.37752390016,685.618980894053
219.199895063763,1433.02236835919,781.670834765465,3.0762019718238
,7532.89099372672,,
5.6158201637585,3.5994552210345,745.73827294362,187.975241023259
280.441321220081,41.3522661898635,519.333874333037,26.5122938119635
1512.35969643333,0.0704161319845,970.506179174537,9.3591448442683
3701.89186301704,267.890883266715,871.89708728735,930.43269173242
,,2.5376555936993,1.46774074565
1597.04692502157,76.0952578078526,,3697.95645536832
471.212677529973,1117.47853646246,587.479263369268,174.114650259242
458.963405379667,35.1705659231828,270.752816975764,1658.15269338777
5.0994813400768,8.7873366658048,28.5065668880313,9.8363559693858
,,525.569817309006,
,,,234.647831920095
497.883629420163,664.172333827322,4.5226655181072,0.1134993712781
339.287524283544,3.1379760800646,,2370.7078922419
282.186949044547,247.387054359287,,33.6528313914061
15.7883166996745,1355.69591085662,11.2348349052643,
31.1541261737152,0.1300494819278,935.925978973575,32.6300925503537
196.30467014835,,1435.10416623211,1706.75577711549
2073.81815017713,31.9684671216522,0.2051129767128,679.610457450742
,263.233594282652,,137.372085192782
143.186746488356,479.336730334301,3.0015142444362,
0.6477883767717,,,
112.492919932997,1024.71237850948,3622.49037160464,30.5960675016307
2767.87647271709,,,740.008556774744
,1.307742534489,110.331639675064,1643.39661501559
2634.66881424852,0.6682626577083,579.304185971176,2154.06533752955
0.6735123436416,,,
,,,
3906.1124676634495,3.3430002804956,0.1081478447368,431.156906314966
,93.7600229743067,,
218.175047399411,33.3216509826328,28.5434026681323,3668.0378994216894
1.919229388805,677.983196688731,998.403017738707,1974.90170048966
104.075191764714,3.0456810065973,2.1012954396419,75.0284549296215
1276.57725406486,675.01959996346,,407.230848657242
7.0891905269061,5570.17971428016,,1682.16942312458
2.999061944993,203.110987504976,2026.25455569924,2030.61326398423
467.412573199353,397.644937081586,,136.283173412529
357.75488142898,,,17.7464410026474
1.0315419189981,1524.71107963995,300.696096864808,5310.73980488938
1789.75622420946,1750.54509909353,47.5724818001389,12.3093713220926
,0.1134993712781,,
3.2423278228849,529.637126534262,12.0808780737562,736.539884617
7532.89099372672,,7532.89099372672,
2560.95719090769,928.774657804325,,925.844143306412
,1966.56984994312,,1687.72247565989
18.1180536273908,181.301451965084,0.2101491425648,25.8640514956675
1189.42078596015,322.132875637797,,2858.75189040728
1185.83069051713,1016.57513754215,0.4666560308188,170.359660999401
0.1672218020233,3269.7105414716,,178.207076085069
2.9138086165636,86.2854461060533,844.643811418812,
1734.15242994375,323.017525120224,244.461512327201,
3745.31795126092,930.378836222117,647.502656078978,8.3459628963166
141.363747419044,8.0451071809487,,3125.60669246322
533.491125257218,4.6570335478152,,1.1437347817088
2976.07876322926,3.3242436334619,,1890.9740892057
2146.7063840381,2277.72347055525,63.0710981887077,0.7000482177852
,,,
,632.334026900777,525.569817309006,
331.158632015256,171.009816075846,0.0864255573882,474.569590234416
936.961499194699,657.853735849353,609.31786336307,689.892550038964
96.693733579885,288.777645830787,7532.89099372672,
6.9702927884081,,,1176.01223769219
525.569817309006,,7532.89099372672,
,118.857346458449,,
1.3836581873592,,684.707394723846,299.942285104149
2745.53142150683,179.453518404329,6277.15828368942,2088.98311868688
2.8505153790735,,,3.9451216460054
33.8619234161665,428.915915417009,0.73588585099,27.5212528272764
5.0066680071345,19.6498537203629,,7300.468481060249
1341.11458322686,2622.7374968209,1.1983344147255,1136.47026857632
94.4709283814024,4017.2438365690705,,199.764616906747
191.212346211877,2.720549399091,,3708.80287096968
1680.85341534736,4877.08358538924,5.6609953615271,29.8515201306644
8.5526982176623,3.0676907851643,450.269217135551,3475.8384740348
,,,43.8101816141093
57.6452509429736,11.6185024117337,1148.37041938151,
82.1698242759033,2804.86551204881,278.461360460366,3.6286712890032
9.6995541431662,24.1425058100738,1821.54992069843,262.575066711269
1032.01077997659,60.9215175985998,,1.2535965513257
188.890266928288,3495.20849352525,,
,642.498422219433,,
,82.9845012716873,,4025.42667723006
90.7860992055781,33.331427108124,787.477825955167,2068.89103069492
279.18207931304,118.546768077955,,109.693318017317
,,,
6386.95733825504,2977.94854361749,957.301134943359,
486.139237275544,1200.23790053213,378.367765285947,776.104016193039
395.184809264118,4.6062948247433,,525.569817309006
86.9843841475683,,,2691.79886096856
7532.89099372672,7532.89099372672,,
4445.96068207058,0.2067707550838,4366.88272607446,
2499.6642365392,32.013766256484,1245.69599725376,724.639445485909
724.946120006038,988.038897539751,,
3.1181019574881,3495.1431704394,0.6852778590557,4.8442027318763
130.317210715919,65.1789161326453,3.3079638946805,32.7468241231277
13.8617415685278,251.981694494995,2.4018263171988,9177.78977835689
1148.60420423362,948.557874851694,0.1478282878556,245.573185494239
0.1134993712781,4.925345305268,4.925345305268,
381.446855320341,6.5131720492094,1.8892567694014,10.7783130839944
297.8622370825,,,344.069911805552
,353.842575229832,47.527938594176,218.359862156608
,1.3617758179352,1378.33330247194,6697.58779709933
1302.32722801706,154.49452774902,68.1299902507651,927.035636381237
21.1822103748034,,1134.36083958785,
322.15795849422,24.4826280586165,480.550733478528,2451.64232382725
1959.37225291192,14.4903929200549,0.0123437266608,2187.49461374724
69.3273213416362,1851.64016509573,,111.352430122155
22.569328919224,3.5875061141237,,5584.98992482425
,479.992531641326,4.7616490781069,496.733065866069
13.3517696210732,,,1517.8873824081
35.3995933464395,2750.4406961679,744.78591555733,123.159875918609
311.963167213998,305.548615791745,1710.5626266098,6.6349695597814
1.5026841430281,1352.10735972125,,12.265768468984
2167.39949634131,8.347333238182,0.7084218985927,127.040622466707
35.2981961473174,,1.4427222259367,
856.708527134833,2547.0479814945,357.191758902521,3.240200132477
,7058.939603338649,0.0172978843472,5.7786116125906
109.04632039915,4016.153908131,0.0212034135878,2562.2745251608
2816.58564179867,153.690995959843,,1445.16408774222
,,12.866290313431,
1.1793273737099,748.387972124098,3.1577264867116,532.323923280355
3.9290669745986,3914.31095901187,,4108.10204660692
3.784659437845,552.998769985894,,4336.509681803231
607.943714743869,,4.925345305268,540.119113357785
158.754271239505,4.2922147010672,,
,1676.48707778128,,0.9313335162431
,849.455498532036,,
2914.07304472543,17.3935756245137,0.0573634812872,235.776242106456
363.218051668242,84.6266077112576,7.9193680602018,9.4955865184025
335.493546598525,2430.34050066985,1083.8080133989,31.2131681207616
357.045103239601,7.0549330397585,,
938.57099549943,4.1136036833286,554.541964783377,384.372127662232
,,,
930.270807596948,8.8977470120403,1.5275742574055,
707.260770638192,,,0.1134993712781
21.5317146939625,4.925345305268,,
154.308685581011,,,
,,,
147.142171454369,21.2427142724306,1.3310604521836,
343.741592701298,0.1586409163412,598.687104790029,23.5136092517293
3694.29870574498,50.493844984636,85.818415374093,9045.46993001243
,105.769974931982,450.115393140139,12.1527934145225
13.663920457367,2268.69617032316,546.700480403722,0.9056894996762
,299.790693871804,,
3600.29055253037,,4042.25966239386,980.89858483869
419.162294241193,939.316467009415,1.1371690886265,470.102804684053
6.6403493886417,3212.76980734654,5513.38524640341,434.700767530486
,299.918708732013,313.5955151527,503.836384477853
3.0594421172711,1023.7444127545,0.0275697473644,249.883949535833
27.8489327547226,,,291.725654033909
226.602072469498,346.838432281555,1.6698216008809,64.1695262303963
3216.76305256674,1622.62153053196,,101.754855823035
384.9022967248,,0.0924925825521,9.1173974064846
,334.308792652282,,15.7362845209334
1820.68753571641,3.3453948604806,,263.058596067337
391.685162173326,617.967499046286,,121.623301376095
,,,121.931642877426
,3748.01306872154,,87.4692655724173
2634.1648401587,87.4420270000998,,1405.39789756479
35.1185894640276,36.8521111716462,460.109330739741,
,,,
1018.29360068827,708.304023102445,,248.391149914195
320.481726376444,304.787018933487,1086.29507387429,3815.55582241762
28.7084635580121,19.1304355724815,,297.426334226527
722.851754781247,7632.45345216557,2.4706612454426,13.0209443351656
188.978752587314,5.3652102868067,,0.0742836534476
297.627419533234,3.1679496084721,,64.05937136633
146.436800548054,3211.42261641611,,0.1186370528265
2919.66153427988,,,2854.45174021439
525.569817309006,525.569817309006,0.511170851263,484.848139213877
2529.89078139233,460.753209693549,1.5375762841046,
3024.83031217792,1826.01392943987,1248.96239786961,66.5694088871098
17.7033968595546,15.2951485792069,73.0007186603738,27.4390018016809
,,,
,158.137840006344,9.5494824609564,
7.3964471136576,6.4893295130666,0.7332127443514,311.399102667058
0.2324087597649,1120.37429213692,,21.6970300404088
33.3535513492345,10.0828248417607,589.871147405556,2501.78889655018
1617.2159353628,0.1218214401998,,36.9294081659
7.6629671840063,250.95316181204,0.5090679000482,1350.0230475644
1887.70591575008,32.0575237791043,6311.591931291369,3.1540634227791
25.7225516136058,36.5520808540734,389.259892049176,385.932391264369
127.216154491335,1.4297993192317,,
59.3000730072442,,,
38.0380911329585,16.7617700254913,,7.3404858730365
448.406661795426,833.364040852525,95.9415258226621,685.212356384302
542.182213696316,,,
,129.235934757789,,2.4048456634559
4.0623340481114,43.311273611898,1.1196157378333,0.7985375583252
35.0541103732707,158.063906141793,9485.112931153299,0.4858855271445
247.520209373788,957.429890374678,,90.5290851135517
,,5048.7587410727,525.569817309006
,290.020304522735,,338.232251852269
,1.4610438512143,,18.1569977260761
456.166084002809,,675.480445847013,1387.2248999289
269.847565182859,317.194018906486,0.0677065231477,37.7367976873427
30.1748131393769,4198.47005979573,,417.188366255665
1869.90857135738,510.494743844337,424.417853774733,1715.55731478733
35.2331760518539,207.719733652467,,1262.18591399741
305.719234998142,1441.64199786971,3250.63552245162,38.0955159864555
40.7017875504478,33.0096542254316,,310.482469941254
2.4221990432725,,,1266.25337399987
35.4428621570295,5.6168755051376,5.4846783437294,30.5213108433724
,295.882554475471,,2745.50041178605
667.515029630734,,,
,280.44635328532,,
,69.1662754357712,,6164.70122630979
9626.736915206111,,525.569817309006,
,5.7274646868479,818.703053535325,138.422181403383
33.734154206735,365.126042448775,,286.629684658588
260.468449915577,4.1634824759699,,15.6535751954674
1.3693232675579,367.810486631645,0.9778421061048,3832.14527178404
69.1778103384954,30.1066701053723,750.840367728156,14.0651733515099
,,0.1583858706478,1130.35118110469
,,681.897544208596,
,122.851278715991,50.6021904882516,699.52439092147
,,,
,201.817582134168,61.0961375598454,624.233783935615
2679.24864139121,57.922759629608,,92.3287260994004
182.009154930939,6.446006556293,332.641065018903,2.2554130396192
293.003538499721,33.9923649264164,803.613294470978,39.7521891919316
42.0843565787545,8642.9055774399,5.8869755830094,9.0397229627291
98.3612872158679,2265.93735616531,610.184141026441,0.321242150642
7.5569962263794,,515.825194333471,33.3398099120167
165.123618519619,282.353837654769,2585.56485993246,5764.83723565465
,3.5696243229563,282.895210735791,6.1398792817069
36.4001663401517,817.76013966941,,
234.647831920095,234.647831920095,731.924326419891,525.569817309006
293.467288580874,0.7331908668045,,
790.420114537865,33.8680339115995,29.3176325544437,3.8862131131883
757.138699332826,2825.82947859424,642.611160964391,3201.48789527214
78.4011341645947,6159.92048290764,363.878745586208,518.058667548358
1699.73755248667,2182.85157359586,1.0231298937985,95.3247030444855
17.9269234089032,1.8440070522092,703.845318545412,653.136280858464
909.74821715784,262.624804332592,381.775815870886,12.8009917454689
,,1346.9859045425,
,1101.01620336621,,1.0639073785364
,,,
710.051639508148,10.0290833440974,0.2687982126021,229.59181093924
75.4281123332064,2571.26189858014,617.12360168159,
2403.27590053593,9024.9749124265,,415.815004717636
605.165364882599,1968.5752379383,,345.906898285157
288.384096010281,,5.0217892656472,9282.13187745214
,78.6006013583423,815.936426310626,1543.13781655202
576.340644061218,,620.186073818074,516.427546492579
461.479150710044,1588.92169199733,,1250.35906260823
,,,
1276.8464298894,6862.83998520767,576.915873550116,334.034392592893
2803.04562260402,1323.93481747543,1111.71725865521,65.4188430234544
1650.72484143897,631.246255649708,,256.173194474561
,3.2589070796328,143.038652617991,1120.50002701957
,353.151655019768,1196.53677102462,458.895168901773
1030.63170457299,11.9960173844619,3.1137131063313,84.4956154937501
248.965569890926,,,
325.254544836143,9223.02536258659,2.9485011954391,14.1078448729361
719.029992976131,320.283596235685,43.628275482076,2168.36478725829
,9229.74255329225,,
,1393.59945012892,0.1758449301726,297.372842098864
533.553320489308,11.3117002489722,,920.473748615341
,23.3442976919338,0.9746421882197,3.4715706500625
,711.122944802293,7532.89099372672,
147.28377872004,1.2514027310504,,234.647831920095
210.589109161605,1762.21293554924,775.733699009294,22.8826321903514
650.500182055915,,401.225425145033,2763.96899985439
287.017229692665,32.2855404012833,734.864549956359,6.6681108155699
184.441519894791,,,125.748698669576
,88.369555300952,0.0113437287948,240.626575106328
71.4677742578255,8.7185958142621,,1122.17793230644
,,,
6.5517963028812,1361.03557469449,0.1216829619801,
3.0757793400865,1428.22373174941,479.887517200167,132.552942255351
851.822041940808,6.5285103463644,3.5321266571638,465.717925057227
144.22841825114,1204.92417818204,,1134.17071499913
30.2823359488433,293.422390971486,,35.075504638544
,31.4994766044497,,114.94952304712
1190.28776493465,415.816977984287,93.2489400627907,7679.79738329975
,,,
528.112052450961,3.3592001529241,294.708558785822,2258.04157742025
31.4366143198009,857.319703605789,2600.50184418375,3605.8480598271694
114.320418928134,4336.807104761009,0.0666925432527,621.612931640408
1835.50585853655,1054.29585543677,2.7692648078149,20.0351879404421
,4755.77642880416,536.028239241234,344.708519466494
62.6016578242423,1448.16814628147,638.021243543286,9.8324090284114
51.3606982527404,,3.07748260263,857.934082200615
,39.9100529061048,16.1395637024603,7.5210996308834
27.4073830224727,86.69368394192,,
168.289804626073,3.0892798415241,31.2912792640347,8.7138603538431
900.038299736637,2569.83607757329,5.3737289867203,3057.60660387428
,4.2272684567258,6.4458738998364,
3.4258574343308,886.606203729763,,
75.2645459061917,,706.775232351611,23.6006376717259
32.977839441026,9.7718965333758,789.738996396164,4.492912188463
437.665224750269,0.8583607170032,11.8656863157074,28.0881157069243
40.8783354861167,280.856427747071,0.6116071583353,3.2212447576044
70.1704498889534,3.2996038789015,13.346901540609,21.052536582534
,,,5.4314922947951
32.3930490838601,4101.214555790871,,
545.977172727992,678.893498215698,37.0263054184997,85.9003281065431
,2933.57252306979,,4.2704953748429
51.2363436433884,1559.1687581913,445.609151550447,2641.69024966044
30.9607678668243,3359.79275831975,,78.6473780609837
764.807139786397,1472.4492394842,,
28.1050813695732,13.7024859814989,,12.7409127013932
71.354500885416,69.2475484790139,3.2150101578475,2973.86568975415
106.38066729372,29.35321427065,2477.14147200407,291.308638262426
449.953302497792,34.0347376675589,666.566498141028,
,410.085244121547,34.359374615416,32.4794755462965
159.331716297921,,1.3486567165729,116.332720244463
10.2139820502951,267.634478725662,,820.573804210972
146.683374624934,2.6746228269535,0.091969358997,1.6008735859085
6063.65963828342,389.307700763749,56.0708864586833,
0.1134993712781,,,
,,1462.38343144146,
25.0301785499587,31.2870343619306,5.9757805276193,312.640164593654
4.2317299866469,2105.3541611332,1364.44356593337,3.2673921717624
,67.3413821627003,,603.807786645241
,307.437104094249,739.86705100207,525.569817309006
67.3698925710684,1.7842451520723,0.0122530233154,
0.1247389821038,68.9881271091665,,667.109526891066
123.428421745003,2801.69634679363,,323.78028047536
404.208117694249,0.8713337810873,771.815839937409,299.74667829682
3103.22401056457,978.619065473891,92.0119628254457,261.009296008666
5185.36038130042,15.2059763981325,0.0481321093549,345.318882335861
17.1640086816303,2823.33600501696,611.905885570826,713.136294005676
7.530837654411,34.5643435308661,,
,0.1134993712781,,
38.8099030864298,4470.62261844246,,200.124278368646
303.773978559356,689.997596452343,,1808.95293781513
644.226923292061,40.0942131392475,0.2816148429936,334.238386555848
4.2342121585342,4.2680274881344,,266.002687415607
2265.6595367396,169.582496394721,173.034744170668,85.4188420983475
154.157578557869,,,401.572080727937
303.681766084888,,726.896902568547,0.1842245671796
,,525.569817309006,
4371.15751620338,4.0521052855196,4289.377501236871,292.253742832812
3.2624452206724,6.2112147704856,651.347320763796,63.4640450844968
3629.12766911602,3742.63650260058,687.539891971328,0.0442578707885
1824.20431329667,3586.01377540191,0.0922033433361,936.414113122954
145.168148310585,359.656748608004,864.600540790361,0.4558083978508
109.805945990847,511.308520836473,1728.32426507772,3713.7070049051695
89.6379197462276,123.651392905297,783.702659992641,526.997074261546
130.434342497058,2418.23762653488,76.8651234317314,2530.6361290683
,,,
3.2565775001658,179.834236211976,0.085522518925,127.886246362292
4746.86331223271,7.7861519985495,4836.259906121089,
852.680986149345,,1944.10890557281,301.78522432959
15.6638749075484,18.3608223301772,,15.4079064923242
1408.40133953886,32.4221348573869,58.4774231547965,0.2987091491811
80.79535130671,14.385106164872,711.278493480863,57.9816940187087
,1264.59817899959,376.724703036542,
3749.1395214230306,33.5933586685828,1209.31455237986,1770.00226341386
2.6908372606394,1.3528284171965,9.8739955531277,83.2835664292551
,,,
,,7.8450878835212,
,114.628567115762,,707.851038129545
13.966275898,19.4979161668078,278.743687715285,8.7418050637463
,,,234.647831920095
1026.3321601002,6.6680092678599,822.238443455252,41.3659983974122
1222.48133611664,20.0716626971892,66.692526774426,3446.13581011041
4705.74772582284,1537.13759521128,,96.4117035315505
2.0751556243498,5234.4468744940705,30.5097472453331,26.1252832355372
74.0546709493129,1215.98299927385,,451.862385398331
3.4901076207455,2561.70999272578,262.984323104376,4194.70591010715
18.5659600725695,289.090327457083,,6.1737441875948
354.384275742552,3.8309177074126,,2700.54658099169
19.9558412343343,30.8494133228086,43.906820095546,345.025353468324
4824.53634826966,,,0.3966600389521
,61.7852875903828,6888.7594431663,1219.15566661748
,,162.311265169874,4502.7004558300305
,0.1134993712781,,
310.923015012742,,,33.1428774153601
432.191618364577,515.016662813491,,20.2564239154795
,,234.647831920095,7532.89099372672
38.5675745592101,1312.40671388576,,
501.072173404023,,45.5401301028627,0.6358626358392
35.5309307645435,2.242876771363,181.351826855222,
367.758210998742,281.547370252837,1334.52004605352,13.0912480106893
371.357974785356,,,
884.018131124827,47.7006075729801,1266.19099765812,101.521777041736
,,,
433.630651198834,124.739646710445,7322.94513752496,
332.638144776626,,,
459.095227174222,57.7700920842143,,504.40037090463
225.553756241655,141.205171144473,1.9174089311131,3.1627347954767
,,525.569817309006,676.470804651452
,,389.756904652723,
1127.66011010767,4134.11212586952,4.3606473638609,1.5475999087727
1060.53731083618,3462.06991473042,,
419.281840931127,31.2482323452957,,4280.30330232782
,,4176.60005374285,0.7323423709069
2.3531110995386,62.3725015161464,628.059535566443,9.7179648239224
1430.96451182617,4713.58980861075,1191.97686927554,66.4216880354576
2.363305664317,177.942447003492,783.893525253496,
35.083264292922,9904.14750106537,4.982916103653,32.0784608485639
11.3145409648753,2.3071376110243,965.493099828941,
9.5006260443135,2775.28098042072,1.0975247209363,43.0870497116052
53.3732434436256,395.433067797447,,7.6315355344391
177.099522935512,8.3062700315474,,1403.51116243798
15.1321880385573,203.042273674049,245.268683726131,14.8549527017728
1339.92534691208,160.057937831757,,912.126669235704
0.1309426001956,,,
2008.63247027928,189.066003405276,484.207041716714,82.1016569756429
3122.02421400103,3.0037477049571,736.250843774007,19.2429362793941
26.8144107249241,362.999196350529,,3.0483839626967
33.5450045474684,,78.3746459417837,62.6209450933932
259.333026540775,42.3392275219173,274.096839846896,5009.835055874871
805.246219972243,2187.71423584595,0.1822445443241,10.5674774813304
10.8411700064959,5102.75375526868,461.697027021741,2090.12015042239
322.820517388674,3.2855393652583,762.797312863944,4411.22945987588
15.8138266105698,645.363722861624,,525.569817309006
257.206451311134,124.899742127013,172.459841019719,8.9779477845984
303.648662218428,6143.99187787227,,13.1446031944828
,,,
157.833697977549,36.2021581297662,1.4843378515395,536.083249593544
31.4760117415821,0.7197469280111,,8.8297416712596
512.073957996124,,2.9761655377838,
676.932653684097,196.834567555299,,308.063122421097
115.531959780766,1725.37874815145,,31.6342638312911
3.9032563347748,5126.52101223856,437.80873634066,100.075024884441
335.780034754161,2.3761644737003,13.1430921053207,10.8315600502698
16.4266518717828,12.6760141374662,0.2326513755025,1705.0787533142
