Paclitaxel,CHM-1,Nocodazole,Colchicine,Vincristine
19.3734245659917,498.278465828184,,293.079608958982,537.083042336411
464.22115874947,124.020688825371,12.8096571372199,24.529492340625,39.3572987781728
,584.129026659274,,,
,,,,
4.1055200552665,1.8663616962339,,,
,1188.67330293624,773.870242712538,685.261375267714,
36.0502748164937,66.7355688749367,1929.26393405558,,271.113653871053
,,,,
0.5583839916075,817.132768477069,18.1642380346928,58.6622236872798,5.5438228801943
3.3677941480032,718.291736153086,171.938444361278,104.231091100401,0.0295554681785
,72.6931014175167,9.9936957343508,681.133198900286,949.308791907909
117.107366845415,,,728.717262969097,863.364772801829
417.090771547922,32.9175936792068,716.521148175285,88.4352826149624,3.4120065113184
11.2683987868376,,6.7142919629144,22.1474457194561,
2.8705186233032,7454.4045308327295,481.754839121718,,5103.8360088689
3.4677415993708,,3258.22396689462,744.461646763347,28.4649625811365
70.8621391651415,9.2549736150212,0.1060232714573,616.812040011973,4914.87237609737
4.925345305268,4.925345305268,,,78.2974564412709
33.6705430562694,2653.4929535346,1061.05918977406,329.055850656757,4.3672487287774
3.468171495915,2409.52914591589,597.907040102106,30.4344903975742,514.944546364606
,,,,
1023.67834290858,25.9550390494548,10.3163367691231,39.1354874586803,37.2463674493227
,,37.954963875023,,
,0.1134993712781,,9127.61372312755,4.3305006593231
144.556546495125,2804.07140958303,0.2199976408629,,3.5066428750227
,,6644.30524793779,62.8272851483394,545.368844462811
786.155801340893,,321.850380676626,1128.67999843748,37.8171396923339
,,0.3862800546417,291.104139965076,296.73615883959
377.357245268147,,,,2.2000946722186
25.3076727173813,5970.63859041154,252.518910599992,5372.37966769168,7.9090407585635
,,9017.39848421367,27.2701940112732,3125.87818656691
4405.0556554452705,1182.34614374988,319.415594083171,3.1669518336181,0.5790944624029
,,,9.4993214553059,
3.1696569628928,4.5157189654136,,3.5886957397304,9.4098901840884
2.7531749329112,247.619963369901,,36.6696115793289,460.344915685043
43.5149202110228,67.0488589494294,106.003928973976,1.4967873022599,3.0683909707338
4.3040826565796,1562.44125958461,276.697432425009,7.85467426437,28.0861062149844
3.1716939847913,4308.888624865111,1309.74551835112,1271.76966953053,2.8847853492361
