,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
Nexturastat A,0.9958568279732744,0.9903086204251221,0.9846027320566639,0.9885593802186516,0.9904549090059983,0.9806971792614776,0.9845370160386875,0.999754784190571,0.9885374699351662,0.9903075938681443,0.9845280339256429,0.9965287891606072,0.9858455909460798,0.9965139909701884,0.9954039014295438,0.9903456003371731,0.9963974904556275,0.9999999999999991,0.9960651995269059,0.985724186075711,0.9964275539333436,0.9902053190450762,0.989847219087361,0.9964481786864792,0.9804887909880778,0.9962322908969913,0.9802951305654626,0.9806752048632201,0.9872966230491451,0.9857346155014094,0.9964673477564212,0.9854952764548583,0.9805201320843804,0.9806936981767861,0.9999695878268635,0.9800828905479086,0.9885565862620038,0.9999897032925703,0.9999562338328027,0.9963830809301878,0.9902321577375346,0.9902618620329978,0.9878466114911133,0.9804842299217207,0.9903920233145287,0.9846347009416551,0.9866908686678922,0.9849028257479928,0.9883321635194182,0.9885195899733469,0.9992829419387131,0.989080124354774,0.9805840744215408,0.9903058988630958,0.9849027526081221,0.9806750251935817,0.9827531703196638,0.9904663734650802,0.984904696630929,0.9726329263454371,0.9848887634474244,0.9895701269985105,0.9885650768750988,0.99998280437796,0.9854669422081862,0.9798150541791791,0.9854991448140238,0.9849016394795992,0.9845437218569407,0.9881066134178234,0.990334533916983,0.9857771176519032,0.9885689063823115,0.9801091716282582,0.9856986703658572,0.9999555563222405,0.985520737764185,0.99638049064136,0.9844694868766307,0.9836583939364612,0.9999421679800936,0.9883223435285642,0.9854948785985158,0.98396675540775,0.9885451291252542,0.9885547310473864,0.9992383707964339,0.9885262695443218,0.9854496704242318,0.9882297078161979,0.9885322628661943,0.9857005519130471,0.9997017827316874,0.9857683116602782,0.9904390029924991,0.9900031200645742,0.9901606409693362,0.9957296765873948,0.9994829210087655,0.9805610714810196,0.9854906586761262,0.9885536527121583,0.9883319009285652,0.9843135428770589,0.9847171698676176,0.9902187482292548,0.9904537440183737,0.9902857201889482,0.9958388304454029,0.9997195225947666,0.9854725751617807,0.9805813986476346,0.9847811411737805,0.9947283700681727,0.9845251632464421,0.9857409942945533,0.9999187252970112,0.9963278320179345,0.985536007194852,0.9999753853650138,0.9806799439721041,0.9901750273207813,0.9885553971159767,0.9885640335862534,0.9884266396661117,0.9852148565413845,0.9899079942914429,0.9902924500547863,0.9963854086502769,0.9999890672573095,0.9848011488662533,0.9884919795401869,0.9840501538346272,0.9806481442726447,0.9992934352271632,0.988676296464947,0.9999799026024018,0.9806842718284252,0.9903212379228684,0.9899676136348673,0.9806323116345188,0.9848295814435759,0.9885615553530694,0.9883285176242951
ACY738,0.9989876048334823,0.9873346979783839,0.9866557409837741,0.9870737185433699,0.9875472761848172,0.9752130050797408,0.9865833262456942,0.9958276430845622,0.9870597182906267,0.9871944852682705,0.986564439701415,0.9996214457396274,0.9841656046047296,0.9995405886332545,0.9985704827716538,0.9874193072305901,0.9994837013848472,0.9960651995269059,1.0000000000000016,0.9884428036460094,0.9997071556628134,0.9870953958729467,0.9867071513882647,0.9995253574171941,0.9750319802372258,0.9994226175570495,0.9747854570880732,0.9751850923291291,0.9856630971538206,0.9884529746647037,0.999580500884792,0.9882102069401503,0.9798700432318129,0.9752088336336683,0.9960696871690082,0.9744659645156427,0.9870711134426835,0.9960621718340097,0.9960567213264951,0.9996505195001884,0.9871186275056449,0.9871463858822511,0.9862754936110371,0.9749896915189931,0.9875204343546226,0.9868371133544362,0.9850237658868137,0.9870934349630086,0.9864552282055391,0.9870621527116314,0.99533694929777,0.985190554825552,0.9749878196089068,0.987192352667132,0.987104906942073,0.9751863791075874,0.9848752439823085,0.9875402051203727,0.9871026891282426,0.9680285744930636,0.9870895757305903,0.9865701215437376,0.9870798372378671,0.9960541809087847,0.988185912577212,0.9744420813242735,0.9882190124744472,0.9870935357993909,0.9865757332793172,0.984807605882753,0.9871472146663994,0.9884933067182256,0.9870874593902362,0.9745891747375057,0.9884142926799657,0.9960471625364685,0.9882372167102816,0.9994729457184008,0.9808192607834748,0.9859215875800295,0.996012976902367,0.98644669766815,0.9882070853732441,0.9861831804989247,0.9870704077322393,0.9870741255816853,0.9954748755540092,0.9870474311949842,0.9881626148902036,0.9867208575882233,0.9870539531893778,0.9884030592274876,0.9958018053205457,0.9884792149662579,0.9875288160384509,0.9926930132889128,0.9870410952344978,0.9987623069533008,0.9956087487040719,0.9750568819413487,0.988195276149026,0.9870690772899462,0.9864568183273453,0.9863523049156598,0.9869200354035604,0.9870813114455845,0.9875413453307409,0.9873708468769696,0.9989180871748568,0.9958187158225195,0.9881772033660179,0.9751034069243553,0.987002143803828,0.9980013554576103,0.9865755132792898,0.9834365837157291,0.996031576274567,0.9996773201836705,0.988260133987546,0.996076431117196,0.9751966000206442,0.9870472327945169,0.9870729875765804,0.9870778458863634,0.9869736008616997,0.9879712391313759,0.986802170397616,0.9871679716818647,0.9997410643262715,0.9960585874965562,0.9877260177755817,0.9870079484255068,0.9864265301830429,0.9751572469846441,0.9953105491585095,0.9856865623342859,0.9960759483090195,0.9752035323250218,0.987204785413381,0.987088243840612,0.9751545175108992,0.9872002264919796,0.9870771025149514,0.9864588275685308
Tubastatin A,0.9882521875913253,0.9849047809741991,0.9971477749259642,0.9799355414592531,0.9851859069492813,0.9490629197495892,0.9971073784110753,0.9854860391068991,0.9799242296564913,0.9661104614176333,0.9970811414207262,0.988701895503918,0.981081492306866,0.9886972733846847,0.9875783115941719,0.985081843044795,0.9885875440577407,0.985724186075711,0.9884428036460094,0.9999999999999991,0.9886002470349912,0.9659837014236512,0.9658456629425687,0.9886010465595225,0.9489410333905949,0.9884370810204185,0.9487568428685617,0.9490391131661607,0.9820904069103976,0.9998897701886752,0.9886441632199942,0.9996244406399105,0.9804817460301816,0.9490593712764286,0.9857283910822457,0.9483351647348209,0.9799432096224165,0.9857195274863083,0.9857278564837918,0.9885527663361104,0.9660372790444751,0.9660723881321711,0.9792682503517041,0.9488699513679688,0.9851411354471487,0.9974511098828864,0.9821366780666771,0.9975974380205966,0.983072468918388,0.9799580404155511,0.9851538222561399,0.9647439921191985,0.9489594100053231,0.9661125554520937,0.9975968568039113,0.9490498254616361,0.9949383705207943,0.9851606110908027,0.9975975267654397,0.9439716261427425,0.9975843819827046,0.9654257160349256,0.9799474993404816,0.9857169983150021,0.9996151805441268,0.9482574525753357,0.9995898357434767,0.9975964415505384,0.9970723497633326,0.9634870400607223,0.9661503977756525,0.9999115162533795,0.9799523517362003,0.9484763395753589,0.9998649566881986,0.9857176426577409,0.9996497397781344,0.9885885252913115,0.9619378052474482,0.9966631863967133,0.9856804842990254,0.983066650511221,0.9996334089846621,0.9966148140782655,0.9799366975616969,0.9799397826476329,0.9851848457342153,0.9799235497643314,0.99959683516986,0.9798092057091922,0.9799221312321572,0.9998149938886085,0.9854583742154116,0.9999015219111959,0.9851667024005756,0.9835405949441788,0.9660375571475468,0.9878766307880428,0.9852421362837153,0.9489560975774929,0.999622919228273,0.9799337047017933,0.9830719584873049,0.9969877919768892,0.9974426954739891,0.9660287822980181,0.9851735640921305,0.9850387603208249,0.9881161993154993,0.9854831194588876,0.9995944067191757,0.9489885273149997,0.9975323990654675,0.9871736149686303,0.9970890656279997,0.9772639833705669,0.9856787111395546,0.9885093198519896,0.9996227391843139,0.9857315049275251,0.9490532205332335,0.9659919674993674,0.9799371002439247,0.9799440914210295,0.9798612583160945,0.9994949055225018,0.9655096598732943,0.9660884228656365,0.9885632982944856,0.9857167967619412,0.9994233904023624,0.9798424212305995,0.996783832707426,0.9490135002685618,0.9848546017497617,0.9648961623313667,0.9857313432522508,0.9490594050948719,0.9661168544050494,0.9848086409753912,0.9490046437089706,0.9975249881465422,0.9799427349874493,0.9830742662761012
Trichostatin-A,0.999175912521119,0.9876128468208148,0.9868254804092368,0.9873763294858295,0.9878253563017709,0.9753650006029394,0.9867538975392515,0.9961890952387885,0.9873610199330758,0.9872773135694738,0.9867421292523766,0.9998239874896706,0.9844437917073808,0.9997306219448914,0.9987584912248381,0.9876980473470695,0.9996725059277041,0.9964275539333436,0.9997071556628134,0.9886002470349912,1.0000000000000027,0.9871791793064184,0.9867888478068452,0.9997150687010308,0.9751859458455119,0.9996129122275351,0.9749393667627202,0.9753384630970686,0.9859405880178465,0.9886104068418292,0.999768452233452,0.9883662529767202,0.9801531040826478,0.9753620522159244,0.9964317682757589,0.9746198728599266,0.9873737348154649,0.9964241721846854,0.9964188831140905,0.999840794506654,0.9872025077932619,0.9872287017217785,0.9865773603162072,0.9751433125877969,0.9877984950917563,0.9870070659655982,0.985301262005943,0.9872718276869872,0.9867323743806377,0.987365024444492,0.9956987280409951,0.9852743639879015,0.9751417431310515,0.9872752640690082,0.9872753432432345,0.9753427064801228,0.9850339201242755,0.9878182644299434,0.9872731567564381,0.9681903338052449,0.9872594526462254,0.9866525791391055,0.9873834369389309,0.9964173992970787,0.9883426855063163,0.9745999501542604,0.988375259988376,0.9872722963386589,0.9867536749605537,0.9848925657760108,0.9873096656123137,0.9886514194189675,0.9873892319880067,0.9747420797385703,0.9885704914717779,0.9964093242247152,0.988393540397336,0.9996626149096842,0.9809062041965918,0.9861005110487223,0.9963759357800261,0.9867243674746544,0.9883632072431439,0.986354321390141,0.9873735526498904,0.9873755268663661,0.9958367359508276,0.9873487515248605,0.9883189630372495,0.9870244567202971,0.9873568091696125,0.9885601668969604,0.9961632402772695,0.9886365777765334,0.9878067703089665,0.9928846206825098,0.9871240745039254,0.9989663442182152,0.9959704267544033,0.9752146377891091,0.9883514163565377,0.9873708726501222,0.9867357673697451,0.9865232178540916,0.9870897677757012,0.9871640094998322,0.9878188387580316,0.9876489151448169,0.9991083527957038,0.9961809879126841,0.988333350919652,0.9752554549897817,0.9871714241059509,0.9982068063325927,0.9867541003040181,0.983720072008422,0.996393770620158,0.9998655961869496,0.9884175820921919,0.9964383001046687,0.9753492841582233,0.9871301428011265,0.9873758882027961,0.9873809100375702,0.987276847579306,0.9881280522613769,0.9869667201261373,0.9872507028358043,0.9999279447850947,0.996420741758687,0.9878835289026149,0.9873093234490303,0.986596298807617,0.9753110919693132,0.9956727207057248,0.9857699054088847,0.9964379088907342,0.9753555804238525,0.987287129197709,0.9873664886458338,0.9753076680376755,0.9873785827556198,0.987379975084388,0.9867365863315894
PCI-34051,0.9864997617692339,0.9754369440683665,0.9607776119201611,0.975305509571481,0.9755669006493288,0.9816135402596429,0.9607079072987493,0.9899726194961209,0.9752776221098437,0.9998695252153499,0.960674862039097,0.9873590161116327,0.9712672869400258,0.9873216599266978,0.9859910057012901,0.9754412973872801,0.9872143361082796,0.9902053190450762,0.9870953958729467,0.9659837014236512,0.9871791793064184,0.9999999999999956,0.9992824253725486,0.9872539422794666,0.9813623499162838,0.9869835310880704,0.9811556870886028,0.9815837599043672,0.9721260163201931,0.9660046428781126,0.9872954650246286,0.9657704971894037,0.9642464940498496,0.981609225245874,0.9902040997671776,0.981041056043739,0.9752964484177475,0.9901983056152469,0.9901859167998462,0.9871917474724748,0.999768199638658,0.9998204668171544,0.9743858622639895,0.9813973088866726,0.9754911381937196,0.9609319481840951,0.9717845606361245,0.9612035742537832,0.9734740238891941,0.9752440322143957,0.9894987016989008,0.9973048960070469,0.9814800896302204,0.9998722812120381,0.9612144867508553,0.98158175538981,0.9646007501343783,0.9755576706250085,0.9612159937588266,0.9713382165645226,0.9611969286973786,0.9993754346770781,0.9753086020353239,0.9901929965131825,0.9657425784905331,0.9808605718430995,0.9657879438624234,0.9611996871735763,0.9606901562800635,0.997511480838643,0.9997937976410628,0.9660521472834875,0.9753111724938796,0.9807139582062131,0.9659307493957364,0.9901845746968063,0.965797260063944,0.987149652269436,0.9896612883321078,0.9599416430506641,0.9901477391485879,0.9734649019717078,0.9657724169195282,0.9601694546253791,0.9752923146431244,0.9752998456441668,0.9893279014476053,0.9752730863791704,0.9657126743529675,0.9748931277890744,0.9752783519730742,0.9659876276794667,0.9899542981419392,0.9660488600009313,0.9755480551027192,0.9772387579930136,0.9997143835016348,0.9865399922801705,0.9897126119222321,0.9814481537610718,0.965750833180554,0.975295087302754,0.9734747362926397,0.9604391909743609,0.9609751951168493,0.9997523099972666,0.9755573865957731,0.9753883880603584,0.9864854583511207,0.9899644145130979,0.9657503073862913,0.9814749106053563,0.9610898846094731,0.9853841992546998,0.960662852216981,0.9686222918221754,0.9901584038636411,0.9871463699941616,0.9658332782989071,0.9902127611384152,0.9815826069101632,0.9997394952790675,0.9752994231421546,0.9753078885300257,0.9751413480778919,0.965497692672808,0.9994466353175242,0.9998384424403942,0.9872125905347878,0.9902008190867801,0.9650446509482427,0.9752608279957302,0.9603053094340173,0.9815612982953472,0.9896378793913901,0.9984528083369582,0.9902125882438705,0.9815952839180433,0.9998909566311338,0.975063170186252,0.9815529533853236,0.9611290930616608,0.9753062367256634,0.973475645692926
ACY775,0.9861090657237832,0.9750171295702069,0.9606470172972439,0.9748211450909525,0.975148614131514,0.9811016404400072,0.960577099208856,0.9896149548042195,0.9747891239709267,0.9993627742743886,0.9605440053524209,0.9869695601672203,0.9708465217728064,0.986931417588033,0.9855996064584628,0.9750235431696737,0.9868246284565345,0.989847219087361,0.9867071513882647,0.9658456629425687,0.9867888478068452,0.9992824253725486,0.9999999999999957,0.986864598102965,0.9808501442213131,0.9865933912775564,0.9806430475728112,0.9810715256740886,0.9717061685219259,0.9658666336512196,0.9869059210429343,0.9656332379741253,0.9638154055333966,0.9810974588354643,0.9898463928185758,0.980528480875373,0.9748083288313993,0.9898406812624314,0.9898296140991621,0.9868014663727732,0.9992507011406293,0.999296990463453,0.9738964210371316,0.9808852186128567,0.9750720837167021,0.9608013231896864,0.9713653085166308,0.961072758458759,0.9730570101408891,0.9747563645832192,0.9898520882958015,0.9967784535311467,0.98096768167,0.999363376407387,0.9610838739880986,0.9810700185315041,0.9644590336970027,0.9751402361395082,0.9610854804585841,0.9708082426297344,0.9610659101719533,0.9987427860229682,0.9748180927408756,0.9898349143361563,0.9656041949235834,0.9803457559317553,0.9656503029805426,0.9610693206691836,0.9605595179626458,0.9969904910934029,0.9992845585358998,0.9659136431039669,0.9748213547924033,0.9802004906769936,0.9657934442299039,0.9898267167383585,0.9656593607900243,0.9867604621799727,0.989135839251671,0.9598089950134469,0.989791322140589,0.9730480510010345,0.9656342873170272,0.9600376151198665,0.9748022087299871,0.974811957414563,0.9889706068686638,0.9747849155132102,0.9655747567147653,0.975168424087413,0.9747884182687542,0.9658498731874049,0.9895964261447818,0.9659108337934418,0.9751293448521011,0.9768377816227986,0.9991980809995111,0.9861493663740457,0.9893547270384501,0.9809361853958536,0.9656137092688118,0.9748042457941569,0.9730579651721762,0.9607942836440438,0.9608443888943635,0.9992359343794122,0.9751395876192129,0.9749690655181118,0.98609547256086,0.9896067915266739,0.9656122331165307,0.98096267861781,0.9609588147392618,0.9849922033187525,0.9605324268677479,0.9681906671028006,0.9898014323014681,0.9867570561220315,0.965694905098605,0.9898547722482074,0.9810704950253395,0.999240770699631,0.9748098430340452,0.9748179377792242,0.9746514345213501,0.9653589819129494,0.9989307591469285,0.999323790803641,0.98682343370067,0.9898430444449076,0.9649059463821527,0.9747645152665264,0.9601736530837667,0.9810491232139261,0.9892788461606781,0.9979168017480395,0.9898545593631423,0.9810833195411144,0.9993824015861346,0.9753510417838528,0.9810406180372265,0.960998538779989,0.9748169927893576,0.9730589822096648
Selisistat,0.9992437593350846,0.9876266376384341,0.9868605214603344,0.9873918375172576,0.9878356112786421,0.9753807866542666,0.9867886412224135,0.9962073419816508,0.9873762496351138,0.9873529877339707,0.9867688157265596,0.9998731294405602,0.9834236279314004,0.9997999570936825,0.9985784828175914,0.9877104484160286,0.9997436073365351,0.9964481786864792,0.9995253574171941,0.9886010465595225,0.9997150687010308,0.9872539422794666,0.986864598102965,1.0000000000000024,0.9752002084652185,0.9996812782214746,0.9749536375332746,0.9753525435228755,0.9849217512334585,0.9886124160097409,0.9998375097306483,0.988368007814425,0.9801632859764197,0.9753757293634875,0.9964490592193135,0.9746341798892384,0.9873897097014748,0.9964428642528971,0.9964405936395456,0.9996648350979064,0.9872771298046028,0.9873046489414681,0.9865923387296944,0.9751568980451712,0.9878112192998548,0.9870414245175461,0.9842858835450227,0.9872979568934793,0.9857183169781901,0.9873767415496494,0.995717282853617,0.9853496997422002,0.9751552711867599,0.9873511505483435,0.9873080241179495,0.9753542737680612,0.9850346796242004,0.9878284239158323,0.987308213726502,0.9681987311002757,0.9872937139700775,0.9867281032191759,0.9873979152585659,0.9964383452852618,0.9883446164763626,0.9746100675955012,0.9883770772886707,0.9872980885132875,0.9869385513302805,0.9849668633882183,0.9873057474487452,0.9886529564049309,0.9874012367874112,0.9747575529735274,0.9885727938936685,0.9964268345054395,0.9883950858916531,0.9997342259577244,0.9809789114118013,0.9861265705994838,0.996392508925557,0.9857095612288319,0.9883650589205838,0.9863865671442742,0.9873857720948356,0.9873876194521164,0.9958544795662408,0.9873645394177362,0.9883216802738899,0.9870360196731236,0.9873696311849302,0.9885631057982394,0.9961816603272845,0.9886390682381907,0.9878199997427751,0.9929465906149403,0.987199495742938,0.9990192370363894,0.9959887942520389,0.9752249433754956,0.988353296779395,0.9873855739286692,0.9857195719780824,0.9865552381398681,0.9871272404437161,0.9872398364222631,0.987832958877657,0.9876592406062533,0.9991781793707589,0.9961991297324928,0.9883356806093583,0.9752711855695902,0.9872060566955192,0.9982535002018365,0.9867805630048254,0.9837313895558571,0.9964112404359236,0.9996902400091204,0.9884188934014968,0.9964561861977062,0.9753646957293777,0.9872058998372286,0.9873881901690589,0.9873961766255094,0.9872888173084018,0.9881283629746536,0.9869608657510699,0.9873267486597093,0.9997477551633631,0.996442797283668,0.987885637663448,0.9873249774208197,0.9864480186209474,0.9753251663491619,0.995694185327837,0.9858454810507136,0.9964559873727583,0.9753715131531144,0.9873633403237437,0.9873766341591711,0.9753202614799473,0.9872235769931498,0.9873953982132019,0.9857216899474034
SRT2104,0.9745151312878281,0.9750096402611229,0.9490493745420103,0.9749933845359973,0.9751065998259442,0.9997093395679161,0.9490023491798423,0.9802511611873284,0.9749727269870996,0.9813512540688374,0.9489603232176813,0.9752929541661732,0.9714336129287903,0.9752592860897116,0.9743702539986006,0.9750098046396865,0.9751759256367734,0.9804887909880778,0.9750319802372258,0.9489410333905949,0.9751859458455119,0.9813623499162838,0.9808501442213131,0.9752002084652185,1.000000000000005,0.9750371105569646,0.9991728405289927,0.9996881212876502,0.971998570668514,0.948886184939699,0.9752617596227448,0.9486744626709562,0.9624995472836687,0.9997040646446956,0.9804832581697269,0.9992341244852305,0.9749827598975226,0.9804839450084232,0.9804628710043635,0.975147704364564,0.9812719459281589,0.9813151646931882,0.9739847784033037,0.9995005163110147,0.9749622793091026,0.9492727680996677,0.9711661964105252,0.9494763198888565,0.9730173600100829,0.9749388189573696,0.9797978852499292,0.9810232083728948,0.9994095790448538,0.9813523424410799,0.9494772779201889,0.9996839857466612,0.9487805762171215,0.975114083095298,0.9494786402705537,0.9873143622486075,0.949463294409331,0.9807261783266161,0.9749943056335475,0.9804722163468252,0.9486135474672822,0.9989609212651159,0.9486721625442881,0.9494741390279712,0.9489797722651532,0.979787296077733,0.9813617823327666,0.9489365140963112,0.974998468547776,0.9985271821062989,0.9488037250759926,0.9804606296584302,0.9486956605230937,0.9750675571959566,0.968039772732837,0.9484588437662121,0.9804515864164867,0.9730100215089783,0.9486704823237098,0.9487029508168568,0.9749794814501491,0.9749887020331568,0.979625097878112,0.9749807614373277,0.9486147018126703,0.9745802708674625,0.9749785837799226,0.9489078303357559,0.9802509482416413,0.9489439213394897,0.9750830745050346,0.9627957741573756,0.9811851393940487,0.97448729595489,0.9799280393453778,0.9995819579588521,0.9486547376555715,0.9749876107278702,0.973016959949679,0.9487113647935427,0.9492274604827317,0.9812881970438572,0.9751068418950504,0.9749761764514843,0.9745988574017713,0.9802392287065625,0.9486807536548848,0.9995607775811589,0.9493349623580696,0.9739295436889643,0.9489071310681936,0.9682929050518905,0.9804339085321054,0.9750674403763392,0.948728343039282,0.9804906855208412,0.9996887761460972,0.9812751407008536,0.9749900832245862,0.9749987897815617,0.9748461280180591,0.9483284043926538,0.981376712111406,0.9813326961153518,0.9751504461059649,0.9804863258271583,0.9477072767249063,0.974951048104203,0.9487052466251318,0.9996792865321706,0.9800086419548377,0.9798556982794197,0.9804966204473218,0.9996872838441666,0.9813634481067511,0.974565433538615,0.9996452648265212,0.9494003941676832,0.9749940448904522,0.9730137466657344
AZD-6482,0.9991414593046515,0.9874258840614493,0.9866831462671907,0.9872390971923878,0.9876383075211963,0.9752177745985053,0.9866109810350956,0.995994683353268,0.9872247788131416,0.9870822667275271,0.9865916425287783,0.9997713652219564,0.9832260195811158,0.9996972608511093,0.9984745181354274,0.9875100249524766,0.9996398809406573,0.9962322908969913,0.9994226175570495,0.9884370810204185,0.9996129122275351,0.9869835310880704,0.9865933912775564,0.9996812782214746,0.9750371105569646,1.0000000000000009,0.9747905185989999,0.9751899976309049,0.984724508198761,0.9884471705003329,0.9997342779814945,0.9882031602287152,0.9799599429762659,0.9752127829438643,0.996242259904057,0.9744708733172033,0.9872363458516599,0.9962293428870574,0.9962239538210881,0.9995609368619748,0.9870067546582866,0.9870340243664287,0.9864406059872767,0.9749937540403488,0.987611416027,0.9868639431266524,0.984085354458678,0.9871205424479722,0.9855183515116565,0.9872268237247621,0.9955039386977168,0.985077862039447,0.9749927682545563,0.9870803481594611,0.9871329155158662,0.9751910075553403,0.9848679547066932,0.9876309418240854,0.9871306956316317,0.9680314103618963,0.9871165897056923,0.9864627684928393,0.987245067775714,0.9962222118875504,0.9881794386733795,0.9744466655099736,0.9882122039047472,0.9871208385795577,0.9866022551306248,0.9846950343072592,0.9870349375247179,0.9884881974785397,0.9872527911162969,0.9745940650265034,0.9884079314354336,0.9962143620097237,0.9882300501262428,0.9996290591181392,0.9807034582486556,0.9859489458684063,0.9961809884078302,0.9855093569036157,0.9882004982510247,0.9862115029007734,0.987235871389622,0.9872388881248962,0.9956419471371573,0.9872125569189505,0.9881562687311851,0.9868859795070339,0.9872192344551585,0.9883965933955094,0.9959687653835607,0.9884736998773894,0.9876194429431736,0.992842253533221,0.9869285578386641,0.9989166298752798,0.9957752429387006,0.9750615933532162,0.9881885166461871,0.9872341474686395,0.9855194836655213,0.9863801987738405,0.9869469665090965,0.9869689666116787,0.9876323906297119,0.9874619262881356,0.9990729311114178,0.9959866346268249,0.9881711475630706,0.9751081095157172,0.9870288813570222,0.9981519799584061,0.9866031937877097,0.9835272821407836,0.9961988597140959,0.9995864358704256,0.9882550333234343,0.9962435063221915,0.9752017494861688,0.986934962033576,0.9872382191089577,0.9872432964225777,0.9871387942310382,0.9879647895226917,0.9866899296873067,0.9870653211645927,0.9996496126756932,0.996225919147844,0.9877202790524797,0.9871833827892716,0.986272344722044,0.9751621004473046,0.9954776115321522,0.9855742015687597,0.9962430810740431,0.9752082962563312,0.9870925340341378,0.9871792445234087,0.9751571121661742,0.9870463928130905,0.9872420438154161,0.9855221576087088
AZD-8186,0.9742680935720897,0.9748263054157554,0.9488560690089776,0.9747943085404822,0.9749231863778335,0.9994550482333591,0.9488090878712327,0.9800576505643066,0.9747738264365908,0.9811444995887874,0.9487671352187789,0.9750464415177947,0.9712492598363474,0.975012742848642,0.9741229735412271,0.9748264455788125,0.9749292926138409,0.9802951305654626,0.9747854570880732,0.9487568428685617,0.9749393667627202,0.9811556870886028,0.9806430475728112,0.9749536375332746,0.9991728405289927,0.9747905185989999,1.0000000000000056,0.9994331160689006,0.971814834708704,0.9487009560247194,0.9750151029755538,0.9484903443399522,0.9623102418865197,0.9994493285059255,0.9802897262519468,0.9989791687427585,0.9747837664548528,0.9802903784017,0.9802692878594107,0.9749011404114349,0.9810652558216756,0.9811144254164531,0.9737854861243979,0.999245537761884,0.9747788576268295,0.9490794017285564,0.9710199086465348,0.9492833810290809,0.9728344199711587,0.9747397507723783,0.979603973410952,0.9808150016861875,0.999154650378551,0.9811457605293491,0.9492843339441479,0.9994291580518164,0.9485953137367265,0.9749307643625695,0.9492852784144413,0.9870499552504152,0.9492704376826746,0.980519275405778,0.9747953132591692,0.980278715352227,0.9484284025113187,0.9987056530559698,0.9484880218782503,0.9492807767155038,0.94878724336375,0.979578991894061,0.9811548973057101,0.9487522857781936,0.9747995103976212,0.998272786171341,0.9486190416293065,0.9802671375839889,0.94851146075576,0.9748209219487985,0.9678251698880563,0.9482647938247238,0.9802580844721729,0.9728272162577398,0.9484854440242825,0.9483675173942268,0.9747808359318576,0.9747897315228485,0.9794311357821528,0.974781807884182,0.9484296674387676,0.9743809863801965,0.9747794544672859,0.9487237731341249,0.9800574009595334,0.9487586272403952,0.9748996285951779,0.962542624829941,0.9809784036036591,0.9742400297813549,0.9797343646561174,0.999328220140935,0.9484696591062832,0.9747887488302805,0.9728353398037745,0.9485177372132477,0.9490340216283032,0.98108184775126,0.9749235464031879,0.974792747572652,0.9743517254885368,0.9800458457217446,0.948495814134272,0.9993060240401381,0.9491415625205002,0.9736800500521118,0.9487138133340809,0.968103698571188,0.9802402584484857,0.9748208082020077,0.9485432656681798,0.9802971875515837,0.999435408173033,0.9810683826791186,0.9747909375584026,0.974799702174156,0.9746469210933598,0.9481442297444629,0.9811696567336422,0.9811260107988229,0.9749038717585125,0.9802927423923357,0.9475235204075704,0.9747520225433721,0.9485113658273506,0.9994241747617214,0.9798149354490567,0.9796481283071241,0.980303093644993,0.9994329746508962,0.9811566908282856,0.9743817951633448,0.9993916610519975,0.9492071003868473,0.9747951067052588,0.9728308567103743
