PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib
26505297.1666667,43039101.3333333,27902385.8333333,27154578.3333333,27154578.3333333,27154578.3333333
1224014429.66667,1323169564.33333,799595540.666667,1519515333.33333,1519515333.33333,1519515333.33333
16806492918.1667,15308209478.1667,15761723736.6667,20481442728.5,20481442728.5,20481442728.5
3123553499.5,5769120657.0,3691742202.5,3807496837.33333,3807496837.33333,3807496837.33333
5696364.0,4158258.0,13421406.0,,,19282988.0
44130165.8333333,53263294.6666667,55182031.5,60047589.0,60047589.0,60047589.0
74957402.5,30213031.1666667,71349586.0,111048377.0,111048377.0,111048377.0
7718082.0,4677220.0,5723723.0,9942516.33333333,9942516.33333333,9942516.33333333
9221779980.83333,6626332145.5,5862987458.5,12909714884.6667,12909714884.6667,12909714884.6667
943414369.5,593943392.666667,720935621.166667,962801374.333333,962801374.333333,962801374.333333
322373360.0,224334598.166667,280590904.166667,375400708.0,375400708.0,375400708.0
18130895.0,13178746.1666667,13188187.8333333,,,0.0
2076396483.33333,3088896050.33333,2073711593.83333,2517477639.16667,2517477639.16667,2517477639.16667
1860339283.66667,1973544270.0,1588793387.5,2122609083.5,2122609083.5,2122609083.5
3719278098.16667,3990832034.5,3886250934.0,4934000721.83333,4934000721.83333,4934000721.83333
1702411368.0,735552111.0,1340892235.83333,1478420114.5,1478420114.5,1478420114.5
831989000.333334,577441828.166667,596665680.666667,858161977.166667,858161977.166667,858161977.166667
350817033.5,366138424.666667,255992482.333333,385673228.5,385673228.5,385673228.5
147475303.5,137941151.833333,144690115.833333,190371545.5,190371545.5,190371545.5
8121341642.0,11142948257.0,8545337073.33333,9992003928.83333,9992003928.83333,9992003928.83333
5830504762.66667,5854343109.66667,5827515502.16667,8154830044.16667,8154830044.16667,8154830044.16667
59068017.0,209735956.166667,59651105.5,70025918.8333333,70025918.8333333,70025918.8333333
376218030.666667,107443027.333333,291210992.333333,501004848.166667,501004848.166667,501004848.166667
129172552.666667,97612643.3333333,146862482.833333,250841732.0,250841732.0,250841732.0
2552527044.5,4995620079.16667,3681531910.16667,3673539187.33333,3673539187.33333,3673539187.33333
1672898751.16667,680248071.333333,1280792506.0,1968379014.33333,1968379014.33333,1968379014.33333
240031656.166667,342992657.666667,347712989.333333,346074420.333333,346074420.333333,346074420.333333
140811825.166667,181450231.5,149408066.0,171772307.666667,171772307.666667,171772307.666667
92484240.0,207347106.833333,111601377.0,123141019.8,123141019.8,123141019.8
28616857.5,12163640.3333333,19091310.3333333,,14152407.0,14152407.0
130284799.5,30241223.8333333,114804530.166667,187747161.333333,187747161.333333,187747161.333333
3587602595.83333,2501708005.66667,3167971798.33333,4644398385.33333,4644398385.33333,4644398385.33333
1678923046.16667,1943521911.0,1660245399.83333,1762356653.83333,1762356653.83333,1762356653.83333
1154823667.16667,2657989456.16667,1102476251.16667,1085866765.16667,1085866765.16667,1085866765.16667
784330037.666667,322746359.333333,296133178.0,1367828967.83333,1367828967.83333,1367828967.83333
357173242.0,193645561.833333,295207378.833333,410748158.333333,410748158.333333,410748158.333333
1858268433.16667,1776925195.5,1725250366.33333,2117003785.33333,2117003785.33333,2117003785.33333
40341863.0,20784740.6,24504645.5,55562753.3333333,55562753.3333333,55562753.3333333
116934379.166667,139580803.333333,127393345.333333,132548758.666667,132548758.666667,132548758.666667
3172350225.5,3233862921.66667,3398537691.33333,4396796478.33333,4396796478.33333,4396796478.33333
479093142.0,533668618.833333,426951501.0,509982319.833333,509982319.833333,509982319.833333
0.0,,,,0.0,
626729561.5,756954278.666667,584376284.0,709060346.833333,709060346.833333,709060346.833333
1800673800.16667,2424334632.33333,1995520503.0,2515740462.66667,2515740462.66667,2515740462.66667
19021150.6666667,19432202.0,26792613.8333333,25198556.5,25198556.5,25198556.5
10352598736.5,12267671197.3333,9020268665.0,8912311679.0,8912311679.0,8912311679.0
20584833.3333333,62611166.6666667,30613833.3333333,37441400.0,37441400.0,37441400.0
1072599501.66667,844873390.0,1091595787.66667,1344155906.16667,1344155906.16667,1344155906.16667
2644326980.0,3238121266.0,2492149825.66667,3705553536.66667,3705553536.66667,3705553536.66667
65813892210.1667,54214001342.1667,51829922331.8333,77641012987.0,77641012987.0,77641012987.0
179331602.666667,476528485.0,220332948.166667,213385504.833333,213385504.833333,213385504.833333
9384638242.16667,6096892828.33333,7727237883.16667,11849180883.8333,11849180883.8333,11849180883.8333
6390817397.83333,3952024649.16667,3427246515.33333,7244395317.66667,7244395317.66667,7244395317.66667
181678668.333333,166811829.5,144285381.0,218454542.0,218454542.0,218454542.0
501841325.5,446516132.0,764290472.333333,641015376.166667,641015376.166667,641015376.166667
1239673114.5,1267102044.33333,1425074239.16667,1630157978.16667,1630157978.16667,1630157978.16667
874524745.333333,192990417.833333,452728823.0,462056162.0,462056162.0,462056162.0
25030491.75,217108148.666667,37493322.6666667,,,
1900264976.0,2213052881.83333,2219079576.66667,2352914543.16667,2352914543.16667,2352914543.16667
27025841.8333333,19309774.3333333,17544186.8333333,24461090.5,24461090.5,24461090.5
3119264.0,,22702266.6,,4502038.0,
639643170.833333,738342342.0,820558150.333334,749494682.5,749494682.5,749494682.5
5630036175.16667,4642494321.0,5084541293.16667,6942100111.83333,6942100111.83333,6942100111.83333
311854927.0,69424924.3333333,213847854.5,400504998.166667,400504998.166667,400504998.166667
5307548088.5,3652077918.5,4327219315.83333,6130671448.5,6130671448.5,6130671448.5
3746088907.16667,2366533899.0,3172420080.0,5433559445.5,5433559445.5,5433559445.5
2066730205.66667,1690749910.66667,2595287188.5,2257329524.5,2257329524.5,2257329524.5
8485879754.5,8625281111.33334,7458228150.0,9364444026.0,9364444026.0,9364444026.0
37516234365.1667,22107107946.5,28673690500.1667,35345564873.3333,35345564873.3333,35345564873.3333
823884716.666667,907113757.333333,774036525.0,985621597.5,985621597.5,985621597.5
3338988647.83333,2898461899.33333,3105247071.83333,3974016823.5,3974016823.5,3974016823.5
,,0.0,0.0,0.0,
1412353040.66667,1207707189.5,1245816225.0,1562493422.66667,1562493422.66667,1562493422.66667
1775591612.0,1976431561.16667,2105779338.0,2822607602.5,2822607602.5,2822607602.5
832149103.833334,857107670.0,695001475.666667,1215936633.16667,1215936633.16667,1215936633.16667
1261278821.66667,1435223113.0,1277350402.5,1391171690.5,1391171690.5,1391171690.5
169951895.5,65047252.5,51896495.0,75560122.0,75560122.0,75560122.0
76156951.8333333,106402916.666667,77149784.8333333,121440026.5,121440026.5,121440026.5
8330708628.33333,8734104818.66667,8476484733.5,10675602518.0,10675602518.0,10675602518.0
,14503827.2,10023044.75,,,0.0
309074904.666667,269400707.166667,184940789.0,411791910.0,411791910.0,411791910.0
,,,,,
346415876.5,165311016.0,252288810.666667,397468669.5,397468669.5,397468669.5
511600416.666667,1413995757.33333,498412127.166667,467290049.5,467290049.5,467290049.5
40746476.0,112310825.0,55408769.1666667,53073851.6,53073851.6,53073851.6
1480047408.33333,1420108625.16667,1126756829.66667,1719945407.5,1719945407.5,1719945407.5
979001910.666667,819354685.333333,736166279.666667,1588644755.33333,1588644755.33333,1588644755.33333
370076858.166667,622124633.5,286513882.333333,503625150.5,503625150.5,503625150.5
685773106.166667,261004413.666667,424026672.666667,583115057.166667,583115057.166667,583115057.166667
1600018396.66667,1307918188.0,1398274738.83333,1496945900.66667,1496945900.66667,1496945900.66667
6249860812.33333,7835688668.66667,5900340660.83333,7343844489.83333,7343844489.83333,7343844489.83333
0.0,30800457.8,9852331.5,18473337.5,18473337.5,
240860224.666667,237606477.666667,194390001.4,219672902.666667,219672902.666667,219672902.666667
1367387103.83333,1139350126.16667,1384206525.0,1703037190.16667,1703037190.16667,1703037190.16667
,,,,45170055.0,
20523833.0,,,,,
169589908.8,427827249.2,239608318.0,258091002.333333,258091002.333333,258091002.333333
4908399327.16667,2256370424.33333,3718333027.16667,5830475278.16667,5830475278.16667,5830475278.16667
151918587.0,169228977.5,162857167.166667,232593479.333333,232593479.333333,232593479.333333
492626745.5,895054174.333333,533648468.5,574771844.333333,574771844.333333,574771844.333333
1936456104.5,1348978677.16667,2302428863.33333,2855103446.66667,2855103446.66667,2855103446.66667
9312179244.0,5386154979.33333,13341451620.6667,10487972756.3333,10487972756.3333,10487972756.3333
1020741754.16667,1003421928.66667,1083496751.0,1325309411.0,1325309411.0,1325309411.0
64627680714.8333,47985490950.1667,60572001021.8333,63733594157.8333,63733594157.8333,63733594157.8333
186754904.833333,231421925.333333,165234171.0,203070569.8,203070569.8,203070569.8
,0.0,0.0,,,
1664336946.0,1159359945.0,1302918306.33333,1970105743.5,1970105743.5,1970105743.5
537918857.5,223286689.166667,456155785.166667,960864764.666667,960864764.666667,960864764.666667
491330879.833333,334943617.4,379247104.0,608565139.2,608565139.2,608565139.2
11124292.6666667,7921900.0,7579931.2,15416615.0,15416615.0,15416615.0
44779790.8333333,39071950.5,49943188.75,52688501.1666667,52688501.1666667,52688501.1666667
1836439.0,,2817462.2,,0.0,0.0
558650822.833333,627494054.333333,574622533.5,706425360.833333,706425360.833333,706425360.833333
12944147.0,11319677.0,14564935.3333333,0.0,,
194649085.666667,208277967.833333,182091903.166667,292193792.0,292193792.0,292193792.0
291919465.0,261537623.0,263626756.0,428971239.833333,428971239.833333,428971239.833333
92527575.0,75943295.3333333,84164094.1666667,115603026.833333,115603026.833333,115603026.833333
1401450.0,1142635.0,,,,0.0
2056567175.5,2460367378.5,2233589013.83333,2841509301.5,2841509301.5,2841509301.5
100860543.166667,90277735.3333333,98471215.5,126032568.5,126032568.5,126032568.5
398810189.5,426192097.166667,413479376.333333,506433740.666667,506433740.666667,506433740.666667
1369841433.66667,1511516118.0,1411997474.5,1904912456.33333,1904912456.33333,1904912456.33333
131411898.833333,102730537.5,119318254.666667,149343485.0,149343485.0,149343485.0
454250760.833333,690018872.333333,518149089.666667,642263589.166667,642263589.166667,642263589.166667
19361742.8333333,18485589.6666667,19066663.3333333,35563838.1666667,35563838.1666667,35563838.1666667
,2741877.0,4867603.0,6636048.0,6636048.0,6636048.0
13421828011.1667,16318416942.8333,13197552945.5,15956192529.5,15956192529.5,15956192529.5
,3246135.25,6723786.33333333,7474478.66666667,7474478.66666667,7474478.66666667
16486125.5,,,,,
,0.0,54674461.0,,,29396522.0
59389717.6666667,65521430.1666667,56936606.1666667,88003335.8333333,88003335.8333333,88003335.8333333
1000169211.5,803504262.5,843671977.666667,1301660681.33333,1301660681.33333,1301660681.33333
8768541.0,7266261.16666667,8918749.66666667,15330871.3333333,,15330871.3333333
1546414983.83333,598809441.166667,915863407.0,1594915747.33333,1594915747.33333,1594915747.33333
10089664371.8333,11279929253.5,9997647829.5,12924652613.8333,12924652613.8333,12924652613.8333
16787372.8333333,12619045.8333333,17975359.1666667,21802730.3333333,21802730.3333333,21802730.3333333
30533765.0,,57139672.1666667,148524860.0,,148524860.0
13469455.5,20161880.0,5317722.5,9323186.5,9323186.5,9323186.5
84435293.1666667,185504603.666667,88469101.3333333,157926493.166667,157926493.166667,157926493.166667
2912320749.83333,2734963032.0,2148837157.66667,2918640386.16667,2918640386.16667,2918640386.16667
37899257.0,32954016.8333333,31156807.0,42184764.1666667,42184764.1666667,42184764.1666667
,,,,,
56993717.5,60968009.8333333,51938125.3333333,84118614.1666667,84118614.1666667,84118614.1666667
49236982.0,33685877.3333333,46521233.3333333,54987314.0,54987314.0,54987314.0
,72679738.6666667,,,,
,,3337000.0,,,0.0
1087148558.83333,1087875472.0,1216936792.83333,1381537967.83333,1381537967.83333,1381537967.83333
55868100.6666667,42901578.0,46017587.0,80948762.8333333,80948762.8333333,80948762.8333333
,,,,,
26481917.5,6265315.8,8964957.75,15262471.6666667,15262471.6666667,15262471.6666667
28003903.4,22453895.1666667,22209264.6,27009889.5,27009889.5,27009889.5
116016397.666667,135246403.333333,93893422.8333333,130415080.0,130415080.0,130415080.0
331394537.333333,380745025.5,299170267.0,378058949.0,378058949.0,378058949.0
157784365.166667,234664397.166667,229076484.5,203449130.666667,203449130.666667,203449130.666667
172311761.166667,166831678.666667,143551991.166667,184541135.833333,184541135.833333,184541135.833333
383105980.166667,421556408.5,388107479.666667,473732518.5,473732518.5,473732518.5
231736872.166667,165299261.5,187960398.833333,257157549.833333,257157549.833333,257157549.833333
48572709.5,90747893.3333333,54853422.5,85754329.0,85754329.0,85754329.0
85467695.8333333,76460598.6666667,70102925.1666667,99452196.0,99452196.0,99452196.0
51172488.1666667,44554105.3333333,46348321.3333333,78969623.3333333,78969623.3333333,78969623.3333333
71200121.6666667,48864318.8333333,68006107.3333333,82833991.5,82833991.5,82833991.5
29933643.8333333,18227108.0,22865481.6666667,29759591.0,29759591.0,29759591.0
330389185.333333,359870851.833333,355804699.5,393160223.5,393160223.5,393160223.5
201714855.833333,233055448.666667,212878073.666667,316272340.0,316272340.0,316272340.0
787390921.666667,448117824.666667,489768918.166667,1126371626.33333,1126371626.33333,1126371626.33333
128465857.5,106093853.5,76131806.5,127942909.833333,127942909.833333,127942909.833333
1706159.0,,,,,
133096095.833333,140018470.833333,110733616.666667,170712363.0,170712363.0,170712363.0
261303066.166667,92698824.0,126038585.166667,226245857.5,226245857.5,226245857.5
8442288.5,,12242104.1666667,17742772.2,17742772.2,17742772.2
7594351.75,0.0,,4790631.0,4790631.0,4790631.0
218956863.666667,187920703.333333,224317290.333333,271200115.833333,271200115.833333,271200115.833333
1987901634.5,1511654517.66667,1652444053.33333,2453268443.83333,2453268443.83333,2453268443.83333
365124316.833333,343976518.666667,332542339.333333,511070156.5,511070156.5,511070156.5
2679366114.16667,3433587990.66667,1990408564.0,3018642317.5,3018642317.5,3018642317.5
1719588990.16667,1868288118.83333,1572601984.16667,1938383713.66667,1938383713.66667,1938383713.66667
3558636500.5,1336278013.16667,2911481556.66667,4931147852.33333,4931147852.33333,4931147852.33333
48779170.75,17998941.3333333,,,,
685411356.5,562696646.5,589890036.5,874671099.333333,874671099.333333,874671099.333333
5042761.5,3104361.33333333,5584925.75,6024436.0,6024436.0,6024436.0
1953514772.0,1060108378.83333,1874352011.83333,3630797290.0,3630797290.0,3630797290.0
795575528.833333,541017850.166667,697195784.333333,1056446331.83333,1056446331.83333,1056446331.83333
161398742.0,196155947.166667,117188606.166667,153945986.0,153945986.0,153945986.0
5484077.6,4004523.0,4375808.0,0.0,0.0,0.0
188885267.666667,159772072.0,194008061.166667,236644531.833333,236644531.833333,236644531.833333
,23338522.0,37038597.3333333,46302538.8333333,46302538.8333333,46302538.8333333
,,,,,
11379286.1666667,17588147.1666667,13917662.0,21281905.1666667,21281905.1666667,21281905.1666667
6452392.0,74431004.0,16938990.0,31805336.3333333,,31805336.3333333
5056935.75,,0.0,,0.0,0.0
63622732.8333333,63086047.3333333,62130637.5,87202178.5,87202178.5,87202178.5
283694691.5,356308380.0,280932447.0,407441338.0,407441338.0,407441338.0
4284780.0,3799809.5,4051858.83333333,5267578.8,5267578.8,5267578.8
0.0,6504228.6,1369894.33333333,,,
463281904.5,540880442.0,471345896.5,680053642.0,680053642.0,680053642.0
,,,,,
2073962925.66667,1865676620.5,1631389965.0,1279421941.83333,1279421941.83333,1279421941.83333
117967139.0,87377854.0,102057221.0,183934128.5,183934128.5,183934128.5
22918862.8333333,9241211.0,19634382.8333333,32072891.3333333,32072891.3333333,32072891.3333333
18851259.0,,16494093.3333333,16132414.0,16132414.0,16132414.0
617256963.833333,558432309.833333,648127518.0,919534662.666667,919534662.666667,919534662.666667
849876170.5,884129373.833333,754875385.833333,966402941.0,966402941.0,966402941.0
590735247.0,526304141.666667,492877292.0,789400476.0,789400476.0,789400476.0
440069649.0,446363913.833333,386048500.666667,523807319.666667,523807319.666667,523807319.666667
26853670.6666667,17442965.0,24658944.3333333,33736870.6666667,33736870.6666667,33736870.6666667
3946487354.83333,4590895318.16667,3355269787.33333,4548887153.33333,4548887153.33333,4548887153.33333
1353540176.66667,1224687877.83333,1311917687.33333,1671768745.0,1671768745.0,1671768745.0
568260942.5,672357693.333333,569666425.5,692415631.666667,692415631.666667,692415631.666667
,,,,,
4596953722.16667,4499380782.0,4449108595.16667,4897061226.66667,4897061226.66667,4897061226.66667
874680520.333333,480589101.0,688010788.833333,1015131888.16667,1015131888.16667,1015131888.16667
4226981.83333333,4317096.0,5480898.16666667,6745589.66666667,6745589.66666667,6745589.66666667
23494831.25,39537886.6,18696258.6666667,29831195.6,29831195.6,29831195.6
203151532.0,113161734.166667,241464363.166667,392351511.833333,392351511.833333,392351511.833333
12359299848.5,10757952292.8333,10711380507.0,13739038617.8333,13739038617.8333,13739038617.8333
134737143.5,105768892.333333,108078108.166667,189606869.5,189606869.5,189606869.5
490898658.666667,537178485.166667,439549509.166667,704121293.166667,704121293.166667,704121293.166667
1514481524.16667,801078484.0,955209083.5,1799329110.66667,1799329110.66667,1799329110.66667
273677288.0,176292655.0,87345312.0,394324699.0,394324699.0,394324699.0
42953775.8333333,18565178.0,17690873.6666667,41050071.0,41050071.0,41050071.0
2557010827.33333,2936060690.5,2452427416.33333,3305145639.66667,3305145639.66667,3305145639.66667
23653599646.1667,19939888460.1667,20729056823.1667,30878122425.1667,30878122425.1667,30878122425.1667
2682340.0,1468921.66666667,3616048.0,2813171.66666667,2813171.66666667,2813171.66666667
5848845.2,6055473.25,6407039.33333333,13995655.0,13995655.0,13995655.0
801529360.166667,842941251.166667,657514054.666667,735720885.0,735720885.0,735720885.0
16797450890.1667,15540325247.6667,16112919411.6667,21544492007.3333,21544492007.3333,21544492007.3333
389043536.166667,628007828.0,511530260.0,570849164.833333,570849164.833333,570849164.833333
4968239476.16667,7039471766.16667,5340619368.5,6161487114.5,6161487114.5,6161487114.5
100572982.833333,216852195.333333,85921951.5,101810850.166667,101810850.166667,101810850.166667
1497492.0,,1643930.0,,,
86965423.5,112562749.833333,85681328.3333333,115299103.166667,115299103.166667,115299103.166667
848115068.5,800226410.5,769313059.0,1188652425.5,1188652425.5,1188652425.5
4301017.66666667,3878855.75,7260103.33333333,8412024.33333333,8412024.33333333,8412024.33333333
37504238.3333333,31202241.1666667,30984483.5,45377933.8333333,45377933.8333333,45377933.8333333
63505057.3333333,57306748.0,92266914.0,97750789.0,97750789.0,97750789.0
310309137.5,448889018.5,321839743.166667,427489527.5,427489527.5,427489527.5
11750460.0,13939893.8,18909527.0,24891933.0,24891933.0,24891933.0
4102191362.16667,3105700238.5,2962122380.16667,4980482970.16667,4980482970.16667,4980482970.16667
2344188536.0,2114081886.33333,2065481929.33333,2872866085.83333,2872866085.83333,2872866085.83333
263239780.833333,328906298.0,289366425.833333,317185735.666667,317185735.666667,317185735.666667
1649274742.5,1931063142.5,1175035866.16667,1714333237.66667,1714333237.66667,1714333237.66667
719386439.833333,688731757.833333,911114795.5,869020523.166667,869020523.166667,869020523.166667
154881569.166667,293306158.0,239157336.5,218383520.5,218383520.5,218383520.5
108330126.666667,129250301.5,102902485.333333,148001831.0,148001831.0,148001831.0
854575819.833333,820205443.666667,724247883.333333,1016607016.5,1016607016.5,1016607016.5
50283651.6666667,64653014.6666667,40133684.1666667,71941078.8333333,71941078.8333333,71941078.8333333
7000612200.83333,6715958568.0,5740931083.66667,9508729012.33334,9508729012.33334,9508729012.33334
369194513.333333,421108035.5,388495112.666667,483522488.166667,483522488.166667,483522488.166667
145766880.0,140447147.0,156664067.833333,214802452.333333,214802452.333333,214802452.333333
1689690600.83333,2096343827.0,1609936372.66667,1967444189.5,1967444189.5,1967444189.5
21710330.3333333,6783838.0,18094363.3333333,24427383.2,24427383.2,24427383.2
7485621.2,7816568.5,4681507.66666667,8428465.33333333,8428465.33333333,8428465.33333333
29215325.0,24503571.0,29571179.1666667,45551018.8333333,45551018.8333333,45551018.8333333
24279210.1666667,12569005.5,25457933.1666667,36521130.6666667,36521130.6666667,36521130.6666667
8489345.5,10057948.1666667,6062488.0,10150490.4,10150490.4,10150490.4
10010677.25,7791933.0,6115440.25,9896910.66666667,9896910.66666667,9896910.66666667
31916718.0,33961350.1666667,38646328.5,41683087.6666667,41683087.6666667,41683087.6666667
7308780.5,,,,,
63222479.0,42418665.3333333,44003548.1666667,68813430.1666667,68813430.1666667,68813430.1666667
6189848.0,4259105.5,4066067.5,9497759.0,9497759.0,9497759.0
31787118.0,19603461.0,29668681.0,41513310.5,,
401996421.666667,437086717.0,384685945.833333,462305206.833333,462305206.833333,462305206.833333
85764910.6666667,78754958.0,73128976.5,102439813.5,102439813.5,102439813.5
268151810.166667,219857884.166667,284239869.666667,369937151.0,369937151.0,369937151.0
61549662.5,74227874.5,78489012.0,117451438.0,117451438.0,117451438.0
15361238.5,40907220.8,22058031.5,25969239.75,25969239.75,25969239.75
,,,,,
41694904.0,,67871890.0,72882830.3333333,72882830.3333333,72882830.3333333
,9893992.75,,,,
210409423.333333,191872247.0,221256220.666667,277160746.166667,277160746.166667,277160746.166667
20726316.8333333,,11892904.8333333,18243423.0,18243423.0,18243423.0
922042834.333333,740204247.666667,718897145.0,1239087224.33333,1239087224.33333,1239087224.33333
,,,,0.0,
0.0,0.0,,3783632.0,,3783632.0
637740787.0,426953573.5,504028006.833333,718660108.5,718660108.5,718660108.5
8389646185.0,9000579389.66667,7444867161.66667,10550220445.6667,10550220445.6667,10550220445.6667
78766223.3333333,87903730.6666667,75095964.6666667,107400018.666667,107400018.666667,107400018.666667
12400772.3333333,9853628.83333333,10279083.3333333,18747481.6666667,18747481.6666667,18747481.6666667
22752074.1666667,16408659.3333333,21435141.3333333,28420119.6,28420119.6,28420119.6
5365159182.0,2836104271.66667,5553762817.5,7085733937.16667,7085733937.16667,7085733937.16667
2331604862.33333,2632866334.33333,2292152577.33333,3107695258.0,3107695258.0,3107695258.0
48413425.5,83527388.3333333,44810527.5,55335270.0,55335270.0,55335270.0
114183182.166667,119948166.333333,165365841.166667,128053485.333333,128053485.333333,128053485.333333
10755816.75,7435973.8,6352348.5,,,0.0
100865496.666667,93070963.0,123491683.833333,152320536.0,152320536.0,152320536.0
,9507019.0,,0.0,,
8103318.75,9077718.33333333,20824459.5,21636701.25,21636701.25,21636701.25
289767132.333333,274029387.333333,253959281.833333,390926354.333333,390926354.333333,390926354.333333
62541373.1666667,50032678.6666667,62774584.8333333,97397518.8333333,97397518.8333333,97397518.8333333
1249397209.16667,1016078626.33333,1209917343.16667,1851006129.5,1851006129.5,1851006129.5
13196264.0,7402112.4,8106999.83333333,15497165.0,15497165.0,15497165.0
12521038.8333333,21474007.2,10714292.5,16537695.2,16537695.2,16537695.2
23882110.8333333,18160004.8333333,25090073.6,30452550.8,30452550.8,30452550.8
24441417.1666667,21218921.6666667,25163623.4,56208903.2,56208903.2,56208903.2
195427269.5,189952530.333333,164986386.0,222095476.0,222095476.0,222095476.0
113605289.833333,64505495.3333333,93158131.5,132204853.666667,132204853.666667,132204853.666667
379566038.666667,302482835.666667,290261336.666667,498521483.333333,498521483.333333,498521483.333333
8928294.0,8639251.33333333,10038007.0,15272572.3333333,15272572.3333333,15272572.3333333
3104813.0,5991125.0,4250695.0,,3753773.0,
403804629.166667,501677245.166667,441552555.5,469919109.833333,469919109.833333,469919109.833333
340147707.833333,260844653.5,307116506.333333,335395384.833333,335395384.833333,335395384.833333
373167985.5,361199992.333333,412569756.833333,647801473.5,647801473.5,647801473.5
3578644227.33333,3936917982.66667,3405439133.33333,4013434750.0,4013434750.0,4013434750.0
19746366.8333333,14829450.3333333,17588751.1666667,24012427.5,24012427.5,24012427.5
,,,,0.0,
31926659.6666667,22976828.0,22085438.8333333,33795534.1666667,33795534.1666667,33795534.1666667
21785411.0,10661289.6666667,0.0,28011951.6666667,28011951.6666667,28011951.6666667
,,,0.0,0.0,0.0
200924475.166667,236506682.166667,177731400.5,273030950.166667,273030950.166667,273030950.166667
58927931.25,,35254501.3333333,52053208.3333333,52053208.3333333,52053208.3333333
,,,,2862787.0,2862787.0
353991523.166667,378048365.0,337579222.333333,458699755.5,458699755.5,458699755.5
947779776.666667,869326785.166667,574934769.166667,1153452453.16667,1153452453.16667,1153452453.16667
6382988.0,15349407.25,8854990.2,8744020.83333333,8744020.83333333,8744020.83333333
666518336.5,812404734.666667,911392802.666667,814383384.333334,814383384.333334,814383384.333334
207486526.0,177748475.833333,189733856.5,286402159.0,286402159.0,286402159.0
1801906156.66667,3276342071.33333,1646193154.5,1820561530.5,1820561530.5,1820561530.5
71170328.8333333,54121396.4,67629596.0,96259178.75,,96259178.75
648167724.666667,602125420.333333,530730509.666667,760959730.833333,760959730.833333,760959730.833333
5383812.0,14505394.0,7584961.5,8656480.5,8656480.5,
572480068.0,602617029.833333,525305245.5,704757367.333333,704757367.333333,704757367.333333
100890976.333333,72029194.8333333,62673085.3333333,150706351.666667,150706351.666667,150706351.666667
5591452.0,0.0,0.0,,,
55314122.0,59918967.8333333,52174415.3333333,84666292.6666667,84666292.6666667,84666292.6666667
43958511.3333333,30373239.0,31969554.6666667,53046501.0,53046501.0,53046501.0
12848972.0,40042066.2,25565002.4,24325089.0,24325089.0,24325089.0
567740472.5,482300076.5,436117566.0,664163510.0,664163510.0,664163510.0
62458505.1666667,63421948.8333333,52201008.0,126512432.4,126512432.4,126512432.4
57804781.0,44352501.8333333,54745591.5,88334701.3333333,88334701.3333333,88334701.3333333
56997808.8333333,48868449.6666667,54369447.0,67358177.3333333,67358177.3333333,67358177.3333333
,4501539.0,,,,
116639744.0,134320444.833333,138903515.333333,136774204.833333,136774204.833333,136774204.833333
79184508.5,78689369.0,68002623.1666667,72380125.6666667,72380125.6666667,72380125.6666667
141222585.166667,91941633.5,142056415.666667,213038388.166667,213038388.166667,213038388.166667
,2193660.5,,,,
1058969435.33333,975743152.166667,892715063.166667,1210752194.0,1210752194.0,1210752194.0
28432163.1666667,37699614.8333333,32259165.5,37641979.3333333,37641979.3333333,37641979.3333333
641264709.666667,753844160.166667,585472632.333333,830121432.333333,830121432.333333,830121432.333333
1038265306.0,1190169521.0,921633038.666667,1232630603.33333,1232630603.33333,1232630603.33333
215618713.5,259897380.666667,216044952.666667,303684430.5,303684430.5,303684430.5
13969363.8,17008858.6,9267119.6,10664079.6666667,10664079.6666667,10664079.6666667
2124039296.5,1306560595.66667,,2310230586.5,2310230586.5,2310230586.5
229833884.666667,352401708.0,196538282.333333,277677508.666667,277677508.666667,277677508.666667
43162460.75,,53771079.0,,0.0,
13832587.1666667,11047651.4,12290799.3333333,14737445.2,14737445.2,14737445.2
194202828.166667,176629569.333333,177754247.666667,256411444.666667,256411444.666667,256411444.666667
194559762.333333,194824095.333333,152493767.0,215782065.833333,215782065.833333,215782065.833333
106304630.166667,101066558.166667,70890097.8333333,83216447.1666667,83216447.1666667,83216447.1666667
191051793.166667,131795909.166667,119491331.5,261974296.5,261974296.5,261974296.5
,,,,,
6701209880.66667,6792630831.5,4941004135.5,8142993914.33333,8142993914.33333,8142993914.33333
24761663.8,19197065.1666667,15138574.6666667,31820624.6666667,31820624.6666667,31820624.6666667
,5238836.0,,,0.0,0.0
338580932.833333,163832794.333333,208820170.166667,643032210.5,643032210.5,643032210.5
3774037144.83333,7054416674.0,4174193086.66667,4358070014.33333,4358070014.33333,4358070014.33333
118551838.833333,119503437.333333,150850009.833333,213245247.666667,213245247.666667,213245247.666667
10900602.0,9647415.0,10117322.0,14060504.5,14060504.5,14060504.5
,,,,,
13675261.1666667,27901047.8333333,14459833.6666667,19891704.0,19891704.0,19891704.0
4260939113.16667,3586362784.66667,3441223148.16667,6096381685.83333,6096381685.83333,6096381685.83333
,14596925.0,46405694.0,,22452161.5,22452161.5
0.0,0.0,,0.0,0.0,
67704181.5,65209142.8333333,72752167.6666667,84188893.6666667,84188893.6666667,84188893.6666667
290040402.166667,268206018.333333,322933833.833333,361420673.833333,361420673.833333,361420673.833333
6041497.0,,9330456.0,6269608.33333333,6269608.33333333,6269608.33333333
