Ixazomib,MG-132,Carfilzomib,Bortezomib
98719516.5,119108320.166667,109666616.0,90417637.8333333
18432463482.0,16450604104.3333,16462919800.8333,13583965666.5
10652634877.8333,8430541291.66667,8845258067.0,7673834994.0
31687637.4,19143466.4,26393356.0,28613282.1666667
10599473.5,11175632.1666667,12442641.0,12518660.6666667
380518007.0,267753561.0,378142492.5,500037933.833333
37873479.0,38728731.1666667,40532570.6,23333677.1666667
40979969.3333333,34685932.8333333,42754187.6666667,23374091.8
132373951.333333,127991604.0,77479589.5,75208374.0
2503109952.33333,2354624363.33333,2429201555.0,1573266154.16667
5957894.0,6474063.33333333,0.0,
0.0,44841572.6666667,7696042.5,79078840.0
116350651.833333,88522107.3333333,126931732.333333,97115196.5
885038502.666667,844369578.0,965456833.666667,716809037.5
160103608.166667,200828201.0,,136062738.666667
32531613399.0,31305709421.8333,33432387076.0,24926524522.3333
45040629.75,25415558.8333333,34146086.3333333,21914628.5
0.0,15970597.0,,11681183.0
0.0,8128524.0,0.0,
6657326401.5,5774185476.83333,6253810915.83333,5507495687.83333
362768913.666667,296957257.666667,343772711.0,382188086.833333
2738357713.0,3050036753.83333,2913417298.83333,2890492396.83333
168312644.5,158042025.0,141058959.0,125976665.666667
13661322.2,15432058.75,14587097.3333333,8973687.5
48503475171.8333,43756564538.6667,43714697412.1667,31729246069.3333
399803545.666667,373714499.166667,382023109.833333,258721502.333333
1544302607.66667,1416073827.16667,1531684919.66667,1330363749.83333
359229410.333333,306481230.666667,297175039.0,300132521.0
396591956.166667,316595865.833333,332764114.5,219297476.666667
15090277.6666667,10319962.4,13698131.4,16966931.6666667
902466985.333333,833480351.0,964985474.333333,775302222.0
216139349.5,178197848.166667,215192790.0,227730360.333333
26273045.0,18929096.6666667,29185491.0,34193949.5
583582982.166667,437817311.166667,493319343.5,395534036.5
378535470.0,326895051.166667,367856057.5,233769265.5
1597460525.16667,1994818513.0,1963283379.33333,1578076159.16667
126601958.5,130927687.833333,174303996.5,234530961.833333
,,,43352917.0
1210112495.16667,1102006994.5,1217980101.83333,1271446598.16667
57896614.0,42463713.6666667,49064742.1666667,35910679.0
562849571.833333,440888260.666667,663671802.166667,614585259.333333
3332753107.83333,2556760537.83333,2673876106.33333,2731289036.5
108670504.5,96188555.6666667,127858165.833333,85482665.3333333
155215000.0,127958000.0,,95405000.0
460732535.5,351905796.166667,437524733.0,353105409.0
38017131632.0,36959270388.8333,37380049307.8333,30326066154.8333
28343235.0,18896310.8333333,23772691.1666667,24355529.3333333
9383669058.83333,8346248052.66667,8646786648.33333,8110217454.16667
238349245.333333,295371146.5,263792821.833333,212288658.5
101334078.5,97275434.0,65965522.5,96097118.5
,0.0,0.0,
27802966.6666667,17665629.5,19904801.6666667,22739056.6666667
626896818.0,588488642.166667,633888889.5,515678078.0
459117076.5,491697002.333333,298137942.666667,277607077.833333
64565243.3333333,78993448.0,68615419.3333333,46386870.3333333
12605415252.0,10508110527.8333,11510524646.6667,10014808319.1667
2393896316.66667,2339450390.16667,2469550239.66667,2052260814.33333
908949588.0,781052404.5,1037299917.16667,931140021.166667
,,5990808.0,
204775322.5,177429739.833333,186391326.833333,214635598.5
35558482.5,37889557.8333333,39731958.6666667,32751022.0
343107862.166667,293041483.333333,340162116.166667,224615023.833333
4568940219.5,3507999405.16667,3524691115.66667,3280012190.66667
,0.0,24918415.0,7112354.5
1741646880.0,1239917054.0,1475078669.0,1498413039.5
,,0.0,
696633274.0,805363769.5,931745471.333333,721845427.5
25705087.0,13299733.0,13058203.3333333,
34977628.6,20754763.2,16203679.3333333,19768437.1666667
20140081.0,23833389.0,31561032.0,
1689665051.16667,1320648310.5,1997877245.5,1931804111.5
59473291.5,74478834.5,70859016.8333333,59958576.0
1184202222.0,1039276362.5,1358933982.33333,1012592223.0
23049830.6,27785036.5,18158923.3333333,21820442.25
1207437148.83333,1259173389.0,1476163272.5,1142920988.66667
7435065.33333333,5197500.0,,13510814.5
226871505.5,289938543.2,327699569.833333,621981532.5
0.0,0.0,6345384.0,4647812.0
143327913.166667,133521830.833333,117171699.0,93825238.1666667
94237836.1666667,70088056.8333333,71464672.5,58535946.3333333
80748961.8333333,54436036.3333333,62694298.3333333,69296339.3333333
,,,
56701999.8333333,30934460.2,43574376.5,34153760.5
16328081.6666667,8448628.0,8714416.66666667,6857676.0
32066003.0,23395984.3333333,42772874.5,26584963.0
4415986007.0,5500672870.33333,5989833830.0,4711077382.16667
27727597.5,33916356.4,28289174.6666667,20982943.0
,3349810.0,,
,,28192324.3333333,5309592.33333333
0.0,4191475.0,,3941219.0
200321057.166667,155048571.833333,178794529.333333,173363510.166667
50832099.3333333,53499458.2,821599045.0,47362663.4
1188720662.5,1078353214.0,1105265455.16667,1088449851.66667
27791580.0,12930739.0,,11780071.75
0.0,0.0,11236143.0,
283765110.666667,301017907.333333,273115616.0,237641930.0
51758941.6,2418938.5,2516229.0,43842944.6666667
6334907.0,6204512.0,22228683.0,3978024.5
23192338.3333333,18228321.0,11281769.0,20039696.6
0.0,,0.0,0.0
171743598.666667,162208962.0,129985323.166667,103459280.666667
43411015.3333333,29378543.8333333,38396679.6,38638294.1666667
,,19195092.0,17463049.0
47070606.1666667,34630514.1666667,44496924.6666667,38500342.3333333
324648339.5,267087966.333333,282370252.333333,254143040.166667
76564828.3333333,69498453.5,78282442.8333333,78496759.5
203869021.5,171027295.5,190854408.166667,119802640.666667
106506830.0,99789955.6666667,129599059.5,96220248.5
15781160.5,9337312.5,10204981.0,15069955.4
15201087160.8333,13864905113.0,12967710566.6667,16320620740.6667
13282827.1666667,9683615.33333333,6980274.75,13337850.1666667
48475071.0,40148927.3333333,45223521.6666667,120417367.833333
195955.0,12769639.8,0.0,
214993119.166667,175782576.5,236976755.5,165044998.0
873447388.0,700835994.166667,771534886.166667,590562463.833333
,3564210.2,5293201.66666667,2945983.25
59085801.0,52893666.5,70679650.0,66006861.5
1325155088.16667,1351610926.0,1449880066.5,1093092390.83333
,,4991275.0,
187591039.166667,145098568.166667,157124560.166667,154520592.333333
181436258.0,180309565.333333,153495595.0,142210219.166667
3177151692.16667,2760082800.0,3267221765.33333,2328273415.33333
1210321736.83333,806526770.333333,996544723.0,767563286.333333
39558042.5,39132455.6666667,36850407.8333333,36700357.6666667
4417023.0,2246678.33333333,2339058.0,
6007330.5,6222317.2,7509881.8,4199716.4
0.0,,0.0,
101380442.166667,81582548.8333333,120439280.166667,129485461.666667
148232267.833333,102690777.166667,124362386.0,115901150.166667
104512652.0,101005677.0,103094484.5,82575158.1666667
17442636.3333333,14418225.3333333,22398323.6,13048117.5
29267134.75,17503262.75,0.0,20488382.0
27580665.1666667,19236143.3333333,26067567.5,22781741.3333333
40912403.5,38288905.0,38947507.8333333,26763199.3333333
44422451.1666667,34573402.6666667,57193106.3333333,38448492.6
1529484566.16667,1193463997.66667,1490639838.0,1269607039.16667
,14740303.0,5849750.0,5689056.5
28972022.1666667,25986225.6666667,21622869.0,16997797.3333333
55609085.0,58704180.5,63369465.8333333,55904043.0
683532079.5,741130017.166667,573603347.0,372788329.0
,11673605.3333333,,11079277.0
1375566537.83333,1065328403.83333,1373899029.5,1274514083.33333
33167196.6666667,35430433.0,23638912.5,29028543.0
13208250.0,12475445.5,0.0,0.0
,,0.0,
1402526311.0,1051302604.5,1228390133.66667,1337442245.33333
13208433.5,12097887.6666667,19114339.3333333,20221963.8333333
12800377.25,13805583.3333333,10715848.5,
158433593.5,123904660.5,140014354.166667,166374197.166667
33211847.8333333,42609427.0,35602932.8333333,28999960.0
36437223.8333333,32265112.3333333,40004685.5,50952541.0
14618615.6666667,17689922.5,16812163.0,13824439.2
181271610.833333,190558311.333333,175231824.166667,144306987.333333
,4731494.25,,
36621568.6666667,,30515428.8333333,26463496.4
343749329.333333,291274013.333333,362854143.666667,371915949.0
9777992.4,12112204.25,7640166.5,6096306.33333333
2122171584.33333,2108086474.33333,2176029666.0,1742326223.33333
3851308297.66667,3555386486.33333,3328377062.5,3088676774.83333
839050311.0,624877767.0,656912475.0,688321495.0
,30589308.5,16110413.1666667,
,,14191484.0,
9360494.33333333,11572858.5,38671433.6666667,7686054.0
2196197495.5,2277034413.33333,2380159409.0,1815410941.66667
6245409214.16667,6561246187.33333,6193028548.33333,5013073814.0
744044361.666667,751711336.5,949660734.833333,592462039.833333
70902716.0,54018443.6666667,64784980.5,51190104.8333333
151725607.166667,146357262.5,160781047.5,141339006.666667
446522582.166667,167333818.666667,174089091.0,195310863.833333
270183234.0,357024007.833333,357631444.0,221504067.833333
4052820091.0,2996145010.0,3424335132.16667,4224114806.83333
138088991.333333,139405396.666667,135991652.666667,107119827.0
30369214.0,19239308.0,23965626.5,14245518.75
48838024.0,45606833.8333333,62300072.5,40249479.1666667
2390513399.33333,2387788555.66667,2620904822.16667,1750928068.16667
558252959.166667,596377548.666667,520030499.833333,425284234.0
5286208693.66667,4413775495.16667,4770632544.16667,4373571813.33333
26695659733.1667,24203029239.5,24070581300.0,18503050499.8333
4732209089.5,4474559206.33333,4978238151.16667,3913657151.5
15185157.5,0.0,,15499256.75
,,0.0,0.0
19297030.8333333,14828331.3333333,19451532.3333333,15421711.4
1342217065.5,1282777450.5,1511253703.0,1190516169.83333
1605658661.16667,1703772851.5,1340029713.0,1230883139.5
289341137.333333,249531185.666667,310373120.166667,314543751.666667
,,4497300.0,
12535999.5,15524282.5,24169933.5,12545819.5
8671719.0,32748427.5,9829525.0,8665099.0
1451017282.33333,1388310401.0,1454571898.0,1257907595.16667
17969824.25,15562108.1666667,18989817.4,11280371.5
14701755441.6667,13634385682.5,13503722073.1667,10784975058.6667
702947200.333333,602853932.166667,577531441.166667,484206915.5
460595544.5,463345759.666667,510850845.666667,356302463.833333
491624928.0,434110447.666667,413315336.166667,342298762.333333
171547056.0,184683737.0,164772334.833333,78846565.6666667
191720993.0,184605655.666667,209012776.833333,126444494.666667
10475638.3333333,9366292.8,13323880.5,0.0
4666580.5,7002575.66666667,3867113.0,
,6991242.5,6872855.0,3803418.0
253798822.833333,234841859.166667,246328914.0,187769528.666667
186698532.5,155931116.833333,127685454.333333,105854674.666667
102981157.166667,91149781.8333333,95781111.1666667,100663038.833333
25887689.0,23184667.0,0.0,
589776968.0,635624462.666667,619368994.666667,443051764.666667
29911326.5,26154364.0,28301002.3333333,17389865.6666667
722046520.833333,665281895.333333,809462970.166667,543391237.833333
25187469.0,22999659.3333333,23029121.1666667,12948592.0
27552560.1666667,21899941.0,42892888.5,41524908.6666667
0.0,,,
842442717.0,784841463.333333,831025676.166667,604594243.833333
41559364.5,43796419.0,40071588.6666667,25978821.0
38181080.0,24306634.5,0.0,4289206.0
2025040734.33333,2029663021.5,2032605353.33333,1662791751.33333
906675144.5,882823314.166667,859076407.5,701451373.5
47221882.5,41718816.0,50519844.3333333,50323181.75
146837687.833333,192207672.833333,194635354.666667,102204008.5
11977315.5,8405915.66666667,10556293.0,0.0
2739508095.16667,2542906058.33333,3279270366.0,2960563249.83333
,,,5323233.33333333
19869622.6666667,18153144.4,19863796.0,16400127.8333333
4254073.5,,,0.0
17512815.5,14603314.6666667,13624067.6,18494744.0
,,49700809.3333333,0.0
27420962.4,25005048.0,36364658.0,25569327.2
,,,1611824.0
,,2613230.0,
3195505687.33333,3569041188.0,3506432927.0,2591093350.33333
376505031.333333,295297509.833333,363414681.333333,294355349.833333
126601266.5,124031797.833333,77199237.8333333,75099894.5
10164343017.0,9599454164.16667,11138996228.3333,10214157695.6667
442646195.666667,506935398.0,535787265.5,408101248.166667
7372415.66666667,11474398.75,10939610.5,17067471.5
84278437.1666667,81091544.6666667,84845972.8333333,91882469.8333333
138251185.0,152354597.166667,185973788.666667,159346764.833333
10268076.3333333,9095848.0,8609925.0,0.0
105881641.833333,89876278.0,69563850.5,75292111.0
0.0,19175763.0,,
287973617.5,225712742.0,265824354.5,272667617.5
736165564.833333,709535349.666667,767074972.833333,584803345.833333
201131806.333333,185673570.333333,185202494.333333,187476038.833333
1475545514.83333,1449307630.0,1573021280.16667,968098397.666667
223335561.666667,306405631.666667,199248508.0,164021906.666667
644811549.0,591737844.166667,605980451.833333,507557248.333333
14476758784.1667,16576330902.3333,18029291888.5,11769749404.3333
139403477.0,109158522.5,150265674.166667,112107367.0
876404992.166667,771285893.166667,867792777.666667,698439819.666667
35846753.6666667,20177678.8333333,29051705.5,27938341.5
,15268242.5,6185930.0,14054657.0
88675767.5,81366230.3333333,85762760.0,69269641.3333333
7941438021.16667,7621284196.83333,7217385286.83333,4777775954.16667
19828976.5,32433427.0,37366368.0,24205088.0
446377471.0,397615560.0,509534966.0,442161024.666667
150758059.666667,104071990.166667,150626192.0,52779915.8333333
1490688689.33333,1236937808.16667,1408362095.83333,1152696980.5
1934795.0,3449093.0,,
211631931.333333,153870841.0,163687529.833333,154053010.833333
880494411.833333,783313404.5,806929788.0,570362651.166667
924767107.666667,910141616.166667,875189163.5,637962577.666667
36131251.0,,56009221.0,
2437745450.5,2458455962.0,2349302321.0,1906677049.0
142832447.0,148229747.833333,138577184.666667,103556410.333333
4289873687.5,4490217731.33333,4866076574.83333,3869447819.83333
6502100896.0,6513426262.66667,7158079379.66667,4442997375.5
1195269004.66667,1038606241.5,1207621742.16667,797883730.0
14181278864.3333,12700440568.3333,13347157763.8333,10387291918.3333
,,13683890.0,
2692677278.0,3744096303.66667,4673734329.0,3996985141.5
,23299530.0,,
0.0,29221140.0,0.0,0.0
13927472.3333333,7042382.83333333,7646288.33333333,5737343.66666667
166344721.0,177830235.666667,167328802.166667,131598548.5
39718196772.1667,28275171378.1667,31634394863.3333,32768989724.3333
94606327.6666667,89969277.5,95756414.0,90515722.1666667
303237237.166667,301156617.666667,294853759.833333,275544627.0
198231264.666667,203420431.5,239686967.166667,194768283.833333
1612385698.0,1529252110.83333,1804620622.83333,1331273590.66667
,,,
666919329.666667,591893217.666667,733792977.0,539126242.5
31948944.1666667,36354190.6666667,53987067.1666667,53837286.3333333
6766319.0,5078601.33333333,4245017.0,5598246.2
278592014.666667,264848971.5,316868179.5,313126893.5
11542803.8,14086726.6,13231857.0,8166475.66666667
5905882451.5,6258331018.5,7109033250.5,8331447356.33333
1326208109.83333,1271744438.16667,1254564145.5,1129818690.0
1888168943.83333,1436280993.33333,1372756069.33333,1792179970.33333
2946136628.33333,3095424781.0,2975526578.0,2205576393.33333
0.0,35460883.0,26629902.0,32726774.6666667
1528223420.16667,1452679277.0,1451500031.5,1019280552.0
5589508135.5,4999217587.33333,4504228884.33333,4763894545.0
38681705.0,35683661.3333333,30914477.25,19414400.5
35540776.1666667,31557174.5,44642313.5,32129355.1666667
118443370.333333,105407613.5,121268931.666667,124063233.833333
10843108.0,14712920.8333333,11643577.4,8154627.0
87408152.8333333,100284275.666667,88300497.6666667,58919016.0
326537409.333333,303831162.166667,277910924.166667,208016479.833333
1741102617.66667,1923703939.16667,2281310848.83333,2644514911.66667
18984748199.5,18074720605.8333,21052785931.5,23468890073.3333
1149464478.0,1064870085.33333,,1297520095.5
46919640.6666667,39120720.4,40093150.3333333,33340697.1666667
767365817.166667,738259289.166667,786902259.166667,598698095.0
,5314153.66666667,,4350294.0
939986243.833333,802691466.666667,921542463.666667,760900733.5
,5991199.5,0.0,
45719102.1666667,49247930.1666667,44656660.0,53063157.5
352252636.166667,332291470.0,338997454.0,301155987.666667
773353367.833333,652349218.833333,739951587.166667,709666032.333333
3037074630.66667,2702505204.66667,2874938767.66667,1921651758.5
32368455.3333333,20694693.8333333,17721155.6666667,22869944.3333333
12838616.0,14646636.6666667,15877700.4,15285683.0
24374627.4,25413701.0,30018054.0,22728088.5
43921827.1666667,22725315.6666667,21772244.1666667,29965129.3333333
5198816725.16667,5047428406.33333,5334866637.33333,3627976228.83333
1055980405.5,1024533712.0,1102671456.0,1041060100.83333
6132074.83333333,5022649.0,6772989.0,
804964485.5,604145881.166667,638371523.166667,619529920.5
195764884.5,147681868.5,200388232.0,120157669.833333
1510506391.83333,1579655289.33333,1465469725.33333,856471918.333333
33893399.3333333,36715820.3333333,53913642.8,32636337.0
1715248678.0,1501921107.33333,1538358541.33333,1422673398.83333
698999907.833333,654741216.5,708622114.333333,567803825.166667
19979684.8,21848179.6666667,35047515.3333333,19605922.5
308742351.833333,344943916.0,349855627.5,386150338.5
,29737710.0,,
5401622096.0,4760125701.33333,4893960766.16667,4222576918.83333
25232778.6666667,21181643.8333333,23430160.8333333,18453057.0
,6581733.0,,
552278430.833333,507826319.166667,590760679.0,407821025.666667
2963200607.83333,3386917925.33333,3481460286.66667,1999234991.0
276299269.833333,232725795.166667,239965395.5,191893310.5
64908985.8333333,57351020.0,68261702.1666667,52620439.6666667
21375142.6666667,22222826.3333333,30374860.8333333,37778505.5
4546476219.83333,3794579296.16667,3700829218.16667,2833294433.83333
110890191.166667,128214334.5,131068406.0,78332886.8333333
10324087449.8333,12102209443.0,11358889931.8333,9976033098.66667
1424131.0,,,
3645097258.83333,3496342503.33333,3560330901.16667,2885421436.5
1980287337.66667,1655071876.33333,1801856639.66667,1551405979.0
593187506.666667,769823418.666667,807195658.0,748496012.166667
1006306797.33333,849938613.166667,916696936.0,765591116.0
12134510.6,11969213.0,13693698.4,10774554.5
,,,
19278644.6666667,18687297.6,58045107.6666667,18316039.8
,,0.0,5553884.0
,12129733.5,5901967.0,8815253.5
13482621122.6667,14833460609.0,15021940477.1667,13524935913.3333
,0.0,0.0,12961783.3333333
2857572488.66667,2610065970.0,2920059716.5,1948778115.83333
3891593632.66667,3494181955.66667,4242844809.83333,3329455773.66667
3979660550.5,4045290258.0,4186398639.33333,2792145491.5
952524486.166667,754731041.5,1501439748.5,1314862872.5
6926056.0,7614897.83333333,8551375.16666667,9122714.5
167327062.666667,112390582.166667,111799011.5,59432190.8333333
7820880.0,5546100.0,0.0,0.0
19958678.0,19056878.8,18669609.1666667,18337032.1666667
5895665522.5,3197778894.16667,3855434772.16667,5158851105.16667
9611449525.5,7731963752.66667,8113409415.5,8238785110.5
3075757211.66667,3238098945.16667,3424799713.5,2277057996.0
1987527764.16667,2002253292.16667,2053857796.16667,1387416813.66667
11017336719.8333,11148050592.3333,11760169454.1667,8239405506.66667
0.0,,3797082.5,0.0
,5619858.66666667,,
230533472.0,225332203.0,251273881.833333,222493690.666667
17805523.0,22445975.0,19344932.0,
10811205.0,,0.0,7329158.0
8317622445.16667,8106196452.66667,8539597236.66667,6093115456.16667
249388343.0,183126180.833333,175352348.666667,154580976.0
172421388.166667,144192114.166667,169753918.0,159716787.0
,,,
85704250.6666667,81214268.8333333,90122896.1666667,66470230.3333333
22339609.6666667,0.0,12523768.0,
7087570081.83333,5853750680.0,6786995700.16667,7202501757.33333
3136239448.5,2949196352.83333,2859397920.0,2196435612.66667
6548499621.5,6610816036.5,7207238888.83333,5751296062.83333
669776801.333333,621389566.0,699820072.0,413883298.166667
1029802593.0,756306668.333333,889000381.0,794741046.833333
3725079451.83333,3622356289.83333,3828741404.83333,2814437214.0
3152042191.83333,3261305472.0,3586149493.16667,4256260418.0
10177510.4,,7460666.33333333,
1506287043.83333,1453431451.5,1481502201.83333,1152579322.16667
3830597195.0,3597745548.0,4400283178.83333,3535252683.83333
181668695.833333,202622190.666667,215271590.666667,165791465.0
,,12432420.0,6589048.83333333
284571240.666667,313064675.5,385216126.0,466524054.333333
144305853.5,191344236.833333,207716756.833333,175207324.833333
1293877198.33333,1399174033.0,1275361965.0,919434875.833333
1914504092.5,2038926699.33333,2552572645.33333,1294568150.33333
593379328.5,666543382.666667,517414226.0,371431344.166667
792528196.0,800276980.333334,957849572.333333,643287461.666667
114163537.5,119120019.333333,112722947.166667,76635235.0
805389348.166667,728733211.5,804720013.833333,719894360.333333
17388757.0,15325885.5,19515116.0,15802859.0
,14997486.0,10389095.0,5497947.5
3035912.0,,,
921729257.666667,702940858.166667,796805871.166667,698493361.833333
635154958.833333,553954726.666667,645054632.166667,516905776.5
9591477.33333333,7842841.83333333,12526116.0,7890340.0
5814751.0,34695539.5,6180778.0,7471066.0
847349611.5,746962566.833333,757287663.833333,540284824.833333
0.0,0.0,19418714.0,0.0
11062777.6666667,13103487.3333333,7518966.0,13884788.3333333
73095847.5,62926102.0,57721901.1666667,53819017.5
176734713.333333,167360672.166667,186506985.333333,138656890.166667
17631535.0,11853202.25,19678187.6666667,17563780.6666667
34308791.1666667,15104499.6666667,47791675.5,37669035.6666667
1733826094.83333,1863537093.66667,1826674975.5,1550354917.66667
28872014.3333333,19705123.1666667,26806703.6666667,30935915.8333333
54568788.0,37143210.3333333,60797687.3333333,60489333.6666667
31356746.6666667,29347975.4,28096564.0,24759509.5
,,12371600.3333333,18989258.0
,0.0,26789846.0,15969885.6666667
181122263.333333,156451856.833333,178202310.333333,134645846.666667
246675470.0,202599804.5,225044408.333333,215412073.333333
1615685678.33333,1494196889.83333,1593908181.5,1311143383.0
344257030.666667,321496478.0,324089589.0,268401696.333333
18945976.0,16575384.25,15177171.5,21255943.6666667
20725109.4,8765306.0,13913717.0,13581134.0
953993104.0,804185112.166667,927157796.5,660101517.833333
148734268.833333,137923188.5,144581801.0,133616389.166667
131502003.833333,130256596.833333,154943585.833333,65163862.8333333
,,,
148076541.166667,151463047.333333,147280509.166667,117064848.5
67151128.3333333,53200479.1666667,59299926.8333333,44199328.5
16586563451.6667,14956754836.5,15453979541.1667,13621525562.6667
21726754.6666667,,,38643843.0
85280170.8333333,78739370.3333333,115902032.666667,101389302.333333
599223287.666667,597364005.833333,658257803.333333,562361092.333333
36106691.6666667,33871211.3333333,39460773.1666667,33985624.5
3536672755.33333,3437403911.5,4218774420.16667,3067215576.5
205043444.333333,236097877.666667,288074173.333333,173484121.0
,,,10935343.6666667
20645621.0,12764238.0,15695322.3333333,18032174.1666667
,11182811.0,2948142.0,10095695.0
20966143.0,12518012.8333333,18372043.6666667,15654849.2
166445210.333333,137718318.666667,143739295.5,123107935.666667
11178669.0,,0.0,8253194.0
505661328.166667,479960015.0,475981412.333333,378782006.5
3284796159.33333,2862640732.83333,3005739173.66667,2026942169.33333
236345131.833333,245654945.0,229754903.5,217731727.833333
1501477973.33333,1452720597.33333,1267333406.5,1407355927.5
428259035.0,266209970.5,269329048.0,209525899.0
0.0,,2465625.0,
1451297293.33333,1257493428.83333,1190958456.16667,908420364.5
9250192.75,14478565.1666667,15670954.25,9091112.5
7128691610.33333,6324741978.83333,7001627594.16667,4478735190.16667
1758127450.33333,1778298453.16667,1530896372.83333,966423848.5
523657238.833333,449339651.166667,528345948.333333,491598018.5
4670659102.0,4469720816.66667,4613976328.16667,2820137224.16667
4095630608.83333,3338416667.5,3403261574.16667,3973898728.83333
2244026293.5,2189174497.5,2300362304.83333,2191983094.5
511699685.0,628763878.5,540653469.333333,341739300.5
13762164.8,15126988.0,13050350.6666667,17657696.5
576092533.5,548243928.833333,587382365.166667,421941943.333333
35987326.6666667,10933893.0,12873579.0,49558645.6666667
80202789.6666667,53496257.3333333,72369518.5,56551246.1666667
,5254981.25,0.0,
8639758.33333333,10472533.0,12916906.5,15455499.0
0.0,9670142.4,,7336088.5
704428635.333333,665605676.166667,722288040.666667,412110260.833333
59714103.8333333,55542569.0,78552042.0,68014658.0
748770044.666667,674193968.166667,670057460.666667,542752586.333333
671810555.833333,550129039.833333,562873531.5,469629848.333333
907969374.166667,896170199.0,925307798.166667,524499883.333333
200780846.333333,178306343.5,227068112.5,176394015.666667
2080257705.16667,2121812191.33333,2058716022.5,1675747948.66667
333714494.333333,291964097.166667,308049706.5,278329053.333333
205339332.0,225738905.833333,204116726.333333,250821777.5
51849185.5,40368557.5,42123082.0,52811859.3333333
17580964.0,27248695.3333333,52130801.3333333,42985523.0
1199266246.66667,1114739855.5,1141285271.5,843187323.0
3198627294.33333,3053666032.83333,3426792685.5,2675024034.5
18031251694.8333,13115620843.1667,16843896343.1667,13288283467.6667
2064368695.83333,1841389978.16667,1841926065.83333,1458983878.33333
3044794247.66667,2904583499.83333,3027671936.16667,2835576896.16667
20638344.6666667,23199682.6666667,38553792.0,37791165.8333333
80078018.0,86111932.8333333,66425709.6666667,64180869.5
11685602.0,,25470198.0,19170807.0
2227148128.83333,1968363870.33333,1960714772.66667,1883029118.16667
695150198.0,647649301.333333,628210334.0,463166202.0
9204380.75,6759338.0,,
6005301447.83333,4737814403.33333,5306760542.83333,5606171323.0
132677146.666667,102804636.333333,113451805.166667,116941107.166667
76961768.6666667,74641307.1666667,93983356.5,78415683.8333333
111537574.833333,85593411.1666667,77155216.6666667,59323055.0
665124577.0,550113891.0,624914540.333333,456267158.666667
443665725.833333,332084091.666667,333657233.333333,301804503.0
10092376616.1667,10425997100.0,10010335153.6667,7231688333.16667
4844446479.83333,4434653149.33333,4728332846.0,4211241387.16667
4059203279.66667,3381396178.16667,3661190120.66667,3216335587.83333
5960060617.83333,5948510179.33333,6536154040.83333,5443742575.83333
12976884.5,13755183.0,24437317.6,22521333.0
10949324333.8333,9307625512.5,10557708348.5,8990022578.66667
,0.0,,
19815830.0,26579958.0,20935606.8333333,17384565.0
2106052449.83333,2131040594.5,1364695251.33333,1160642979.0
115926605.833333,118062622.666667,153668545.5,89046864.0
18548728.2,20875916.0,22194973.0,11357451.0
34687439.0,,46373350.3333333,0.0
,1075615.0,2583177.0,0.0
231392344.833333,195175969.833333,235706262.166667,169207438.333333
536942873.666667,391344584.666667,479536951.0,390685624.333333
261534343.5,263863211.5,281700786.166667,260240402.0
223723530.833333,210783643.333333,244334387.833333,180773156.833333
25967699.0,28892548.8333333,33309336.5,28721091.0
7426567.5,8895676.16666667,12403293.0,4680425.66666667
67646076.0,53270342.0,61429498.8333333,56830573.3333333
170724785.666667,199980051.666667,181310420.333333,111041492.833333
5192762742.33333,4876964724.16667,5475170752.5,6474857891.16667
0.0,,,
72381301.6666667,71205079.0,61577024.8333333,46253366.6666667
1536149186.5,1289179324.83333,1403264254.83333,1122421219.16667
40209045.8333333,37337975.3333333,50725120.0,53130817.6666667
46204232.5,46941758.8333333,47863862.5,44355208.0
3443284830.5,3445281191.16667,3570579910.33333,3360211811.66667
491411831.833333,433499966.666667,450779985.166667,350143055.5
31359123.3333333,13361245.8333333,8413857.5,18397701.5
15744283.25,12739671.5,19959937.4,14834583.1666667
8937595.33333333,9647147.25,9643039.5,14021009.0
165035297.5,167491608.666667,180524175.833333,127322190.5
6232830406.0,5348518817.66667,5878111843.33333,4981412846.0
5120693053.33333,4900016147.16667,5493585362.83333,4393744078.33333
6229227117.83333,5697477308.33333,5981032879.33333,4855684443.66667
24585983.25,28195682.0,19287311.0,18944059.6666667
538250331.0,600427088.0,558549150.5,432336211.5
2579982560.66667,2226487135.66667,2414115748.66667,1808944327.33333
255149699.833333,258368090.0,276615822.666667,149043744.833333
,48209628.0,0.0,62362762.3333333
13457224213.1667,11993583328.0,13395766203.1667,11647628551.6667
94109937.1666667,81071595.5,76508716.0,79886748.8333333
225301268.5,197015526.5,206847178.333333,206644982.5
,,,
,5366084.5,,
156212160.5,154049589.166667,165412654.666667,175919414.0
182474636.5,214004112.166667,158473500.666667,113621217.166667
263050113.0,256356047.666667,283458151.333333,201240227.5
61912785.6666667,63932018.0,71427181.5,54372295.5
126211490.166667,121934528.666667,148752263.0,184940735.166667
19007052.8333333,14642250.1666667,19076464.8333333,22819789.3333333
1029968666.0,929091315.0,999514843.5,1201871991.83333
363926839.5,332092662.5,355901111.166667,306609157.666667
44265680.5,51861679.1666667,52460996.3333333,45597138.5
79042731.0,48402398.8333333,92762528.6666667,118688331.333333
882955594.333333,1004929078.5,776642567.833333,674579572.0
1987457347.16667,1827433413.66667,2045559202.66667,1811814459.5
712101562.5,655503303.5,663302007.833333,508613623.0
1240118760.83333,1151422510.33333,1108541414.33333,861432501.166667
